Periodo;PrecipitacaoTotal
1991-9;5.00000000
1991-10;9.20000000
1991-11;202.30000000
1991-12;126.40000000
1992-1;295.80000000
1992-2;450.60000000
1992-3;8.00000000
1992-4;52.50000000
1992-5;22.00000000
1992-6;0E-8
1992-7;0E-8
1992-8;0E-8
1992-9;12.00000000
1992-10;59.00000000
1992-11;221.60000000
1992-12;112.50000000
1993-1;72.23333333
1993-2;53.75000000
1993-3;14.10000000
1993-4;113.00000000
1993-5;6.50000000
1993-6;0.50000000
1993-7;1.90000000
1993-8;2.40000000
1993-9;36.15000000
1993-10;30.50000000
1993-11;60.00909091
1993-12;47.96666667
1994-1;195.11666667
1994-2;189.65714286
1994-3;237.29285714
1994-4;181.90714286
1994-5;101.65000000
1994-6;96.40000000
1994-7;10.07142857
1994-8;5.65000000
1994-9;5.61666667
1994-10;16.84000000
1994-11;8.82500000
1994-12;96.22000000
1995-1;84.55000000
1995-2;209.06428571
1995-3;155.76428571
1995-4;212.92857143
1995-5;171.27857143
1995-6;25.05714286
1995-7;11.70000000
1995-8;0.04285714
1995-9;0E-8
1995-10;29.24285714
1995-11;73.32857143
1995-12;92.00714286
1996-1;163.53571429
1996-2;156.23571429
1996-3;303.20000000
1996-4;235.42142857
1996-5;86.82857143
1996-6;27.06428571
1996-7;10.58571429
1996-8;12.72142857
1996-9;3.55714286
1996-10;48.52142857
1996-11;99.02142857
1996-12;50.18571429
1997-1;180.93571429
1997-2;71.28571429
1997-3;279.60714286
1997-4;167.42142857
1997-5;68.51428571
1997-6;5.08571429
1997-7;1.05714286
1997-8;1.17142857
1997-9;5.19285714
1997-10;68.72857143
1997-11;34.60714286
1997-12;98.83571429
1998-1;209.07857143
1998-2;104.10714286
1998-3;184.49285714
1998-4;68.70000000
1998-5;34.61428571
1998-6;9.33571429
1998-7;3.39285714
1998-8;3.05000000
1998-9;0.46428571
1998-10;4.52142857
1998-11;78.85714286
1998-12;64.86428571
1999-1;157.40714286
1999-2;200.22857143
1999-3;246.07142857
1999-4;121.30714286
1999-5;134.72857143
1999-6;13.17142857
1999-7;7.60000000
1999-8;0.84285714
1999-9;12.26428571
1999-10;35.90000000
1999-11;104.81428571
1999-12;113.75714286
2000-1;164.80714286
2000-2;219.05000000
2000-3;161.02142857
2000-4;240.53571429
2000-5;53.37142857
2000-6;22.96428571
2000-7;43.11428571
2000-8;14.58571429
2000-9;11.72142857
2000-10;7.35454545
2000-11;70.91818182
2000-12;101.97272727
2001-1;144.30000000
2001-2;170.86363636
2001-3;183.87857143
2001-4;192.34615385
2001-5;57.04000000
2001-6;32.31818182
2001-7;5.48181818
2001-8;0E-8
2001-9;8.41428571
2001-10;20.78571429
2001-11;24.37857143
2001-12;60.00000000
2002-1;229.62857143
2002-2;53.46428571
2002-3;115.45714286
2002-4;113.99285714
2002-5;38.45714286
2002-6;17.50714286
2002-7;5.80000000
2002-8;0.54285714
2002-9;25.36153846
2002-10;8.34166667
2002-11;18.17857143
2002-12;120.73076923
2003-1;142.10714286
2003-2;178.40000000
2003-3;269.26666667
2003-4;125.88000000
2003-5;78.83571429
2003-6;34.58571429
2003-7;6.07142857
2003-8;13.00000000
2003-9;6.88666667
2003-10;4.47333333
2003-11;59.45000000
2003-12;69.04285714
2004-1;410.46923077
2004-2;243.32666667
2004-3;138.32000000
2004-4;118.79333333
2004-5;52.60666667
2004-6;36.00666667
2004-7;17.60000000
2004-8;2.58666667
2004-9;7.32666667
2004-10;17.41333333
2004-11;39.09230769
2004-12;44.33076923
2005-1;193.56153846
2005-2;171.40000000
2005-3;207.05333333
2005-4;140.64000000
2005-5;76.92857143
2005-6;9.32142857
2005-7;17.70666667
2005-8;0.67142857
2005-9;5.19285714
2005-10;3.57333333
2005-11;43.95714286
2005-12;86.54285714
2006-1;60.55000000
2006-2;185.18571429
2006-3;221.73529412
2006-4;236.27857143
2006-5;127.31538462
2006-6;25.01250000
2006-7;9.30625000
2006-8;7.21875000
2006-9;11.96666667
2006-10;58.10000000
2006-11;43.62666667
2006-12;69.99333333
2007-1;56.42000000
2007-2;303.59333333
2007-3;132.36666667
2007-4;134.78000000
2007-5;48.74285714
2007-6;18.56666667
2007-7;7.15333333
2007-8;0.11250000
2007-9;0.06500000
2007-10;7.47368421
2007-11;39.05333333
2007-12;65.78421053
2008-1;143.30952381
2008-2;173.01428571
2008-3;335.53750000
2008-4;264.18400000
2008-5;75.59166667
2008-6;15.61600000
2008-7;10.14800000
2008-8;8.70370370
2008-9;4.46923077
2008-10;4.95769231
2008-11;44.66400000
2008-12;121.72800000
2009-1;142.80869565
2009-2;179.92000000
2009-3;236.19583333
2009-4;319.09629630
