Periodo;PrecipitacaoTotal
1970-1;88.95000000
1970-2;41.35000000
1970-3;69.05000000
1970-4;68.45000000
1970-5;27.95000000
1970-6;18.10000000
1970-7;157.96666667
1970-8;64.00000000
1970-9;69.23333333
1970-10;194.80000000
1970-11;209.40000000
1970-12;44.60000000
1971-1;31.55000000
1971-2;39.57500000
1971-3;75.12500000
1971-4;86.82500000
1971-5;38.00000000
1971-6;72.97500000
1971-7;93.60000000
1971-8;110.42500000
1971-9;123.92500000
1971-10;176.62500000
1971-11;341.37500000
1971-12;141.55000000
1972-1;66.72500000
1972-2;42.97500000
1972-3;51.82500000
1972-4;92.30000000
1972-5;68.92500000
1972-6;37.80000000
1972-7;94.02500000
1972-8;60.20000000
1972-9;84.60000000
1972-10;53.30000000
1972-11;161.12500000
1972-12;159.87500000
1973-1;56.85000000
1973-2;68.97500000
1973-3;180.45000000
1973-4;136.75000000
1973-5;70.42500000
1973-6;28.57500000
1973-7;42.22500000
1973-8;33.60000000
1973-9;50.85000000
1973-10;161.72500000
1973-11;145.12500000
1973-12;137.50000000
1974-1;216.70000000
1974-2;101.82500000
1974-3;120.32500000
1974-4;69.02500000
1974-5;61.95000000
1974-6;13.85000000
1974-7;10.90000000
1974-8;20.22500000
1974-9;59.82500000
1974-10;139.92500000
1974-11;115.52500000
1974-12;185.17500000
1975-1;191.55000000
1975-2;91.52500000
1975-3;140.70000000
1975-4;70.87500000
1975-5;93.30000000
1975-6;83.12500000
1975-7;46.68000000
1975-8;16.70000000
1975-9;94.04000000
1975-10;215.24000000
1975-11;165.46000000
1975-12;94.02000000
1976-1;27.08333333
1976-2;149.01666667
1976-3;92.30000000
1976-4;95.55000000
1976-5;143.27500000
1976-6;17.10000000
1976-7;92.04285714
1976-8;73.56250000
1976-9;174.16250000
1976-10;302.15714286
1976-11;283.95000000
1976-12;320.19000000
1977-1;207.80000000
1977-2;141.23000000
1977-3;42.44000000
1977-4;157.43000000
1977-5;99.89000000
1977-6;35.93000000
1977-7;70.72000000
1977-8;4.78000000
1977-9;134.00000000
1977-10;188.19000000
1977-11;345.03000000
1977-12;317.51000000
1978-1;113.97000000
1978-2;246.81000000
1978-3;159.60000000
1978-4;139.93000000
1978-5;87.49000000
1978-6;63.35000000
1978-7;152.77777778
1978-8;60.11000000
1978-9;132.00000000
1978-10;211.68000000
1978-11;126.56666667
1978-12;189.76666667
1979-1;409.75000000
1979-2;189.64166667
1979-3;215.72857143
1979-4;63.29285714
1979-5;39.10714286
1979-6;25.23571429
1979-7;35.92307692
1979-8;26.24285714
1979-9;32.89166667
1979-10;55.82727273
1979-11;120.88333333
1979-12;146.68333333
1980-1;165.13333333
1980-2;170.25555556
1980-3;62.80000000
1980-4;145.44444444
1980-5;62.44000000
1980-6;18.82000000
1980-7;11.07000000
1980-8;24.35000000
1980-9;14.20000000
1980-10;29.88000000
1980-11;79.99000000
1980-12;209.91000000
1981-1;115.47000000
1981-2;74.78000000
1981-3;137.92000000
1981-4;72.78000000
1981-5;70.77000000
1981-6;31.54444444
1981-7;16.82000000
1981-8;40.53000000
1981-9;5.52000000
1981-10;97.65000000
1981-11;192.42000000
1981-12;67.65000000
1982-1;203.38000000
1982-2;52.95000000
1982-3;172.58000000
1982-4;72.88000000
1982-5;53.24000000
1982-6;10.16000000
1982-7;33.44000000
1982-8;50.82000000
1982-9;24.05000000
1982-10;27.26000000
1982-11;52.09000000
1982-12;91.80000000
1983-1;335.35555556
1983-2;166.08888889
1983-3;109.27777778
1983-4;90.55555556
1983-5;54.54444444
1983-6;14.70000000
1983-7;29.78000000
1983-8;8.03000000
1983-9;181.79000000
1983-10;198.62000000
1983-11;253.41111111
1983-12;324.49000000
1984-1;0E-8
1984-2;62.40000000
1984-3;117.70000000
1984-4;80.20000000
1984-5;10.50000000
1984-6;5.60000000
1984-7;1.20000000
1984-8;0E-8
1984-9;None
1984-10;0E-8
1984-11;None
1984-12;None
1985-1;None
1985-2;0E-8
1985-3;None
1985-4;0E-8
1985-5;None
1985-6;None
1985-7;0E-8
1985-8;None
1985-9;None
1985-10;43.80000000
1985-11;None
1985-12;None
1986-1;91.20000000
1986-2;44.80000000
1986-3;28.60000000
1986-4;51.90000000
1986-5;38.40000000
1986-6;59.70000000
1986-7;74.70000000
1986-8;70.50000000
1986-9;51.70000000
1986-10;64.70000000
1986-11;119.90000000
1986-12;160.90000000
1987-1;112.00000000
1987-2;61.00000000
1987-3;259.80000000
1987-4;75.40000000
1987-5;53.10000000
1987-6;27.70000000
1987-7;20.00000000
1987-8;16.80000000
1987-9;68.90000000
1987-10;30.20000000
1987-11;258.90000000
1987-12;258.55000000
1988-1;208.70000000
1988-2;16.10000000
1988-3;143.10000000
1988-4;179.10000000
1988-5;22.90000000
1988-6;37.80000000
1988-7;36.30000000
1988-8;54.10000000
1988-9;102.20000000
1988-10;120.20000000
1988-11;38.70000000
1988-12;263.40000000
1989-1;80.20000000
1989-2;40.20000000
1989-3;208.70000000
1989-4;94.80000000
1989-5;92.30000000
1989-6;72.10000000
1989-7;35.70000000
1989-8;73.40000000
1989-9;20.70000000
1989-10;40.40000000
1989-11;416.10000000
1989-12;370.60000000
1990-1;7.20000000
1990-2;51.80000000
1990-3;56.40000000
1990-4;136.40000000
1990-5;25.10000000
1990-6;17.00000000
1990-7;26.70000000
1990-8;61.10000000
1990-9;33.80000000
1990-10;186.13333333
1990-11;139.75000000
1990-12;148.00000000
1991-1;138.20000000
1991-2;111.45000000
1991-3;209.05000000
1991-4;61.90000000
1991-5;73.50000000
1991-6;51.10000000
1991-7;168.60000000
1991-8;98.10000000
1991-9;107.60000000
1991-10;85.10000000
1991-11;176.55000000
1991-12;82.90000000
1992-1;354.31428571
1992-2;121.23333333
1992-3;148.51250000
1992-4;72.74444444
1992-5;36.87777778
1992-6;81.87777778
1992-7;79.71111111
1992-8;60.63750000
1992-9;103.21250000
1992-10;187.56666667
1992-11;288.38888889
1992-12;214.60000000
1993-1;123.08888889
1993-2;64.00000000
1993-3;27.02222222
1993-4;130.33333333
1993-5;71.54444444
1993-6;49.62222222
1993-7;23.27777778
1993-8;30.77777778
1993-9;25.52222222
1993-10;73.20000000
1993-11;71.65555556
1993-12;224.93333333
1994-1;185.80000000
1994-2;57.55000000
1994-3;266.72000000
1994-4;145.01000000
1994-5;76.64000000
1994-6;47.86000000
1994-7;31.32727273
1994-8;9.08181818
1994-9;27.88181818
1994-10;74.98181818
1994-11;137.06363636
1994-12;114.22727273
1995-1;45.61818182
1995-2;32.70000000
1995-3;139.03000000
1995-4;121.14545455
1995-5;57.82727273
1995-6;7.59090909
1995-7;86.92000000
1995-8;47.12000000
1995-9;47.66000000
1995-10;137.03000000
1995-11;215.44000000
1995-12;346.06000000
1996-1;56.64000000
1996-2;73.03000000
1996-3;120.59000000
1996-4;85.45000000
1996-5;33.99000000
1996-6;34.70000000
1996-7;19.48000000
1996-8;18.52000000
1996-9;91.30000000
1996-10;141.80000000
1996-11;349.23333333
1996-12;195.18888889
1997-1;180.36666667
1997-2;103.15555556
1997-3;293.75555556
1997-4;71.45555556
1997-5;33.36666667
1997-6;5.13333333
1997-7;10.33750000
1997-8;20.80000000
1997-9;45.34444444
1997-10;97.35555556
1997-11;162.20000000
1997-12;202.08888889
1998-1;129.40000000
1998-2;70.86250000
1998-3;82.60000000
1998-4;48.12500000
1998-5;15.41428571
1998-6;15.55000000
1998-7;16.40000000
1998-8;31.58750000
1998-9;20.30000000
1998-10;153.58750000
1998-11;200.60000000
1998-12;117.43750000
1999-1;64.25000000
1999-2;32.07500000
1999-3;167.05000000
1999-4;67.12857143
1999-5;11.35714286
1999-6;60.58571429
1999-7;84.91428571
1999-8;30.35714286
1999-9;43.14285714
1999-10;87.05714286
1999-11;327.67142857
1999-12;197.51428571
2000-1;151.27142857
2000-2;119.15714286
2000-3;171.02857143
2000-4;128.94285714
2000-5;45.70000000
2000-6;39.05714286
2000-7;41.10000000
2000-8;33.90000000
2000-9;119.70000000
2000-10;33.57142857
2000-11;301.58571429
2000-12;286.30000000
2001-1;94.27142857
2001-2;54.80000000
2001-3;70.84285714
2001-4;29.51428571
2001-5;98.04285714
2001-6;36.68571429
2001-7;10.66666667
2001-8;86.80000000
2001-9;88.85000000
2001-10;226.60000000
2001-11;517.63333333
2001-12;189.63333333
2002-1;177.01428571
2002-2;180.37142857
2002-3;79.18571429
2002-4;64.28571429
2002-5;80.21818182
2002-6;36.31818182
2002-7;35.05454545
2002-8;52.67272727
2002-9;144.61818182
2002-10;36.26363636
2002-11;146.77272727
2002-12;236.11818182
2003-1;276.34545455
2003-2;36.79090909
2003-3;43.50909091
2003-4;93.41111111
2003-5;25.83636364
2003-6;1.44545455
2003-7;49.08181818
2003-8;27.86363636
2003-9;29.46363636
2003-10;65.76363636
2003-11;71.94545455
2003-12;298.33636364
2004-1;300.43636364
2004-2;179.17000000
2004-3;232.88181818
2004-4;202.55454545
2004-5;50.39090909
2004-6;72.49090909
2004-7;87.38181818
2004-8;30.06363636
2004-9;9.82727273
2004-10;109.55000000
2004-11;126.92727273
2004-12;320.30909091
2005-1;157.54000000
2005-2;226.54000000
2005-3;263.91000000
2005-4;71.84000000
2005-5;143.16000000
2005-6;143.12000000
2005-7;45.86000000
2005-8;51.78000000
2005-9;100.27000000
2005-10;40.81000000
2005-11;284.43000000
2005-12;259.89000000
2006-1;41.06666667
2006-2;67.82000000
2006-3;294.70000000
2006-4;100.64444444
2006-5;14.81111111
2006-6;37.81111111
2006-7;34.95555556
2006-8;32.61111111
2006-9;65.08888889
2006-10;153.90000000
2006-11;317.18333333
2006-12;306.04285714
2007-1;141.13846154
2007-2;198.71538462
2007-3;43.26923077
2007-4;139.86923077
2007-5;22.61538462
2007-6;11.80769231
2007-7;7.47692308
2007-8;36.42307692
2007-9;60.26428571
2007-10;40.65000000
2007-11;126.41666667
2007-12;115.10000000
2008-1;145.23846154
2008-2;176.07692308
2008-3;131.57142857
2008-4;103.53571429
2008-5;27.23571429
2008-6;26.59285714
2008-7;26.75625000
2008-8;27.01250000
2008-9;35.76250000
2008-10;77.76875000
2008-11;442.17500000
2008-12;226.10000000
2009-1;280.64666667
2009-2;67.73333333
2009-3;176.21875000
2009-4;178.10666667
2009-5;30.13333333
2009-6;43.56666667
2009-7;47.97857143
2009-8;62.03333333
2009-9;34.18666667
2009-10;310.67333333
2009-11;122.16666667
2009-12;127.75333333
2010-1;27.32666667
2010-2;59.43333333
2010-3;252.42000000
2010-4;145.32666667
2010-5;86.36428571
2010-6;24.45000000
2010-7;96.89285714
2010-8;13.37857143
2010-9;47.12307692
2010-10;79.65833333
2010-11;248.40000000
2010-12;249.67333333
2011-1;107.08000000
2011-2;102.39333333
2011-3;305.61428571
2011-4;214.40666667
2011-5;33.66666667
2011-6;38.01333333
2011-7;56.38000000
2011-8;17.91428571
2011-9;32.51428571
2011-10;178.11333333
2011-11;249.88571429
2011-12;213.69285714
2012-1;207.33750000
2012-2;60.91250000
2012-3;59.71250000
2012-4;50.33750000
2012-5;113.07500000
2012-6;60.41875000
2012-7;46.45000000
2012-8;174.43750000
2012-9;39.84666667
2012-10;40.53333333
2012-11;320.18750000
2012-12;56.51875000
2013-1;204.04375000
2013-2;46.35625000
2013-3;203.94375000
2013-4;75.55714286
2013-5;54.63571429
2013-6;46.63571429
2013-7;41.15625000
2013-8;55.13750000
2013-9;44.61875000
2013-10;92.70000000
2013-11;216.85714286
2013-12;543.21538462
2014-1;66.28461538
2014-2;75.95384615
2014-3;97.34000000
2014-4;96.57142857
2014-5;15.45833333
2014-6;52.70000000
2014-7;73.02142857
2014-8;64.76428571
2014-9;25.01333333
2014-10;166.10714286
2014-11;129.27692308
2014-12;98.32307692
2015-1;12.97142857
2015-2;103.52307692
2015-3;97.99230769
2015-4;52.45833333
2015-5;109.85454545
2015-6;87.29090909
2015-7;28.03333333
2015-8;39.03333333
2015-9;35.66153846
2015-10;53.11818182
2015-11;59.83000000
2015-12;87.42307692
2016-1;200.43333333
2016-2;34.78333333
2016-3;94.18181818
2016-4;24.58181818
2016-5;15.51000000
2016-6;57.89090909
2016-7;39.47500000
2016-8;16.15384615
2016-9;36.92500000
2016-10;95.40833333
2016-11;220.92307692
2016-12;186.67500000
2017-1;38.59000000
2017-2;116.12000000
2017-3;73.34285714
2017-4;45.34000000
2017-5;104.92142857
2017-6;75.55714286
2017-7;90.60769231
2017-8;15.29375000
2017-9;36.01333333
2017-10;42.65714286
2017-11;170.81428571
2017-12;257.92666667
2018-1;88.90000000
2018-2;203.88571429
2018-3;184.90769231
2018-4;203.23846154
2018-5;124.30625000
2018-6;45.66875000
2018-7;10.26875000
2018-8;80.91875000
2018-9;27.10588235
2018-10;111.38750000
2018-11;208.04375000
2018-12;230.79375000
2019-1;14.58750000
2019-2;115.42941176
2019-3;101.07500000
2019-4;83.56666667
2019-5;118.86000000
2019-6;44.52000000
2019-7;28.35294118
2019-8;56.60625000
2019-9;50.17058824
2019-10;67.95882353
2019-11;291.28750000
2019-12;146.73571429
