Periodo;PrecipitacaoTotal
1970-1;133.23636364
1970-2;126.00000000
1970-3;157.89090909
1970-4;48.70000000
1970-5;126.61818182
1970-6;169.32000000
1970-7;113.90000000
1970-8;106.59166667
1970-9;105.02727273
1970-10;136.21818182
1970-11;40.26666667
1970-12;209.69090909
1971-1;184.13571429
1971-2;221.79285714
1971-3;248.47692308
1971-4;175.43571429
1971-5;123.49230769
1971-6;153.69230769
1971-7;107.98461538
1971-8;119.03333333
1971-9;110.76153846
1971-10;104.33333333
1971-11;43.57692308
1971-12;66.70000000
1972-1;210.54166667
1972-2;252.05384615
1972-3;147.86153846
1972-4;92.48461538
1972-5;31.39230769
1972-6;155.15384615
1972-7;113.23846154
1972-8;249.44615385
1972-9;208.90769231
1972-10;135.70769231
1972-11;107.50000000
1972-12;169.62307692
1973-1;224.67142857
1973-2;156.76000000
1973-3;109.75000000
1973-4;123.15333333
1973-5;156.15714286
1973-6;148.18666667
1973-7;137.21333333
1973-8;255.15714286
1973-9;178.00666667
1973-10;109.61333333
1973-11;114.58666667
1973-12;147.61250000
1974-1;151.50000000
1974-2;179.86428571
1974-3;215.46153846
1974-4;73.00000000
1974-5;102.39285714
1974-6;133.01333333
1974-7;112.28000000
1974-8;84.20000000
1974-9;58.51333333
1974-10;112.05714286
1974-11;134.89285714
1974-12;128.05384615
1975-1;145.71428571
1975-2;153.35000000
1975-3;135.53846154
1975-4;66.37142857
1975-5;90.43846154
1975-6;105.15000000
1975-7;61.48666667
1975-8;166.74285714
1975-9;217.42000000
1975-10;193.97142857
1975-11;141.34000000
1975-12;207.25333333
1976-1;174.72666667
1976-2;133.85333333
1976-3;173.85333333
1976-4;53.46666667
1976-5;232.23333333
1976-6;97.81333333
1976-7;120.97333333
1976-8;130.54666667
1976-9;92.09375000
1976-10;151.29411765
1976-11;169.57500000
1976-12;150.29333333
1977-1;178.82857143
1977-2;212.03571429
1977-3;182.12857143
1977-4;67.52142857
1977-5;47.35000000
1977-6;77.34000000
1977-7;84.56666667
1977-8;228.92857143
1977-9;102.91333333
1977-10;176.18666667
1977-11;172.95333333
1977-12;110.33333333
1978-1;172.25384615
1978-2;115.00666667
1978-3;172.25333333
1978-4;6.72666667
1978-5;50.26428571
1978-6;60.67692308
1978-7;111.22307692
1978-8;60.14166667
1978-9;118.90000000
1978-10;139.36666667
1978-11;143.63333333
1978-12;157.84166667
1979-1;42.51250000
1979-2;82.68000000
1979-3;64.16363636
1979-4;89.55000000
1979-5;91.68333333
1979-6;21.72666667
1979-7;81.49333333
1979-8;73.22666667
1979-9;109.33750000
1979-10;245.17500000
1979-11;132.55294118
1979-12;161.05882353
1980-1;129.91333333
1980-2;148.51333333
1980-3;158.90000000
1980-4;74.10000000
1980-5;102.63333333
1980-6;70.23846154
1980-7;172.57692308
1980-8;143.08666667
1980-9;144.19230769
1980-10;147.33333333
1980-11;104.29375000
1980-12;268.22666667
1981-1;110.03076923
1981-2;156.23333333
1981-3;112.67857143
1981-4;123.36875000
1981-5;66.72000000
1981-6;92.87333333
1981-7;81.40625000
1981-8;80.52352941
1981-9;111.18750000
1981-10;142.30000000
1981-11;118.58125000
1981-12;189.80000000
1982-1;86.27333333
1982-2;214.98750000
1982-3;167.52666667
1982-4;47.81176471
1982-5;108.59411765
1982-6;192.15882353
1982-7;118.84705882
1982-8;115.88750000
1982-9;48.85000000
1982-10;214.66470588
1982-11;283.51764706
1982-12;130.20588235
1983-1;225.38750000
1983-2;245.83571429
1983-3;157.69333333
1983-4;175.68000000
1983-5;298.72666667
1983-6;192.23333333
