Periodo;PrecipitacaoTotal
1970-1;131.06000000
1970-2;161.29333333
1970-3;150.99333333
1970-4;70.26000000
1970-5;99.53750000
1970-6;211.93125000
1970-7;77.66666667
1970-8;61.92500000
1970-9;139.50000000
1970-10;149.82666667
1970-11;52.58000000
1970-12;307.32857143
1971-1;193.08571429
1971-2;176.86000000
1971-3;196.04666667
1971-4;119.00000000
1971-5;178.87142857
1971-6;155.68571429
1971-7;128.78571429
1971-8;37.87692308
1971-9;139.45000000
1971-10;101.15384615
1971-11;45.15333333
1971-12;172.12000000
1972-1;248.20000000
1972-2;277.15333333
1972-3;118.56666667
1972-4;91.14000000
1972-5;45.99230769
1972-6;80.79285714
1972-7;152.36153846
1972-8;181.43571429
1972-9;219.20666667
1972-10;184.04000000
1972-11;149.20000000
1972-12;159.52666667
1973-1;238.15000000
1973-2;149.87142857
1973-3;130.92307692
1973-4;116.70000000
1973-5;144.34285714
1973-6;137.34285714
1973-7;99.33333333
1973-8;151.50769231
1973-9;111.80769231
1973-10;157.72307692
1973-11;91.63846154
1973-12;197.66153846
1974-1;233.88571429
1974-2;133.69230769
1974-3;190.13846154
1974-4;71.86153846
1974-5;72.50769231
1974-6;163.76923077
1974-7;31.26153846
1974-8;94.41538462
1974-9;54.38461538
1974-10;172.99230769
1974-11;110.42307692
1974-12;198.73846154
1975-1;152.20714286
1975-2;184.40769231
1975-3;118.30000000
1975-4;83.75384615
1975-5;71.53571429
1975-6;80.83333333
1975-7;85.90000000
1975-8;85.27692308
1975-9;126.69285714
1975-10;192.51428571
1975-11;231.94285714
1975-12;216.79285714
1976-1;218.28571429
1976-2;142.85000000
1976-3;126.68571429
1976-4;109.25384615
1976-5;145.85000000
1976-6;113.17692308
1976-7;82.62307692
1976-8;148.21538462
1976-9;127.36923077
1976-10;156.12307692
1976-11;144.60000000
1976-12;214.96153846
1977-1;227.36923077
1977-2;113.18461538
1977-3;209.91538462
1977-4;95.31428571
1977-5;32.26923077
1977-6;121.89230769
1977-7;48.99230769
1977-8;51.46923077
1977-9;79.96153846
1977-10;127.25000000
1977-11;201.21666667
1977-12;163.68461538
1978-1;95.07142857
1978-2;55.64285714
1978-3;156.76923077
1978-4;8.02500000
1978-5;92.71538462
1978-6;52.33076923
1978-7;172.96153846
1978-8;72.37692308
1978-9;143.22307692
1978-10;100.12307692
1978-11;170.09230769
1978-12;130.30000000
1979-1;86.53333333
1979-2;125.66923077
1979-3;55.59285714
1979-4;76.56428571
1979-5;142.31428571
1979-6;10.05384615
1979-7;73.97142857
1979-8;99.75000000
1979-9;193.53076923
1979-10;206.08571429
1979-11;140.46923077
1979-12;164.98461538
1980-1;226.85000000
1980-2;218.47692308
1980-3;142.38461538
1980-4;82.90769231
1980-5;108.59166667
1980-6;79.53076923
1980-7;106.80000000
1980-8;99.33846154
1980-9;168.60769231
1980-10;141.83846154
1980-11;92.17692308
1980-12;250.82307692
1981-1;218.32307692
1981-2;101.48461538
1981-3;109.26923077
1981-4;145.33076923
1981-5;33.36428571
1981-6;76.16923077
1981-7;29.64615385
1981-8;35.66666667
1981-9;49.30833333
1981-10;197.30000000
1981-11;141.32500000
1981-12;283.22500000
1982-1;77.36363636
1982-2;170.38181818
1982-3;120.80000000
1982-4;44.40000000
1982-5;86.14545455
1982-6;244.90000000
1982-7;145.02727273
1982-8;64.66363636
1982-9;41.98181818
1982-10;229.69090909
1982-11;336.70000000
1982-12;210.31818182
1983-1;218.10000000
1983-2;110.74166667
1983-3;219.09166667
1983-4;194.52500000
1983-5;371.24545455
1983-6;243.50833333
1983-7;173.63333333
1983-8;3.60000000
1983-9;274.52500000
1983-10;165.80833333
1983-11;152.52500000
1983-12;167.42500000
1984-1;187.44545455
1984-2;73.03636364
1984-3;197.05454545
1984-4;145.53636364
1984-5;95.26363636
1984-6;71.32727273
1984-7;39.80000000
1984-8;133.01818182
1984-9;122.14545455
1984-10;59.96363636
1984-11;216.22727273
1984-12;240.10000000
1985-1;70.36666667
1985-2;175.72500000
1985-3;127.98750000
1985-4;177.71428571
1985-5;83.85000000
1985-6;33.62500000
1985-7;49.28750000
1985-8;18.23750000
1985-9;85.32500000
1985-10;108.57500000
1985-11;83.83750000
1985-12;68.32500000
1986-1;198.44166667
1986-2;252.55000000
1986-3;124.09166667
1986-4;128.85000000
1986-5;190.68333333
1986-6;9.84166667
1986-7;36.06666667
1986-8;151.42500000
1986-9;94.91666667
1986-10;99.64166667
1986-11;124.40000000
1986-12;242.07500000
1987-1;180.29166667
1987-2;219.69166667
1987-3;74.00833333
1987-4;128.87272727
1987-5;294.10909091
1987-6;136.15454545
1987-7;63.24545455
1987-8;46.55454545
1987-9;87.93000000
1987-10;128.16000000
1987-11;139.66000000
1987-12;133.23000000
1988-1;167.68181818
1988-2;151.53636364
1988-3;123.81818182
1988-4;142.40000000
1988-5;255.24545455
1988-6;73.17000000
1988-7;8.99000000
1988-8;7.24000000
1988-9;64.91000000
1988-10;165.19000000
1988-11;36.40000000
1988-12;148.41111111
1989-1;358.48000000
1989-2;179.73000000
1989-3;147.98000000
1989-4;95.58000000
1989-5;99.44000000
1989-6;86.44000000
1989-7;134.53000000
1989-8;104.11000000
1989-9;170.55000000
1989-10;108.39000000
1989-11;105.23000000
1989-12;186.51111111
1990-1;398.71250000
1990-2;84.37777778
1990-3;175.23000000
1990-4;175.50000000
1990-5;109.74444444
1990-6;91.30000000
1990-7;184.52000000
1990-8;139.83000000
1990-9;171.97000000
1990-10;152.56000000
1990-11;151.29000000
1990-12;99.72222222
1991-1;163.63750000
1991-2;138.83750000
1991-3;166.93000000
1991-4;97.01111111
1991-5;50.21000000
1991-6;162.03000000
1991-7;14.96000000
1991-8;45.60000000
1991-9;105.91111111
1991-10;141.11000000
1991-11;150.63333333
1991-12;228.80000000
1992-1;73.51000000
1992-2;160.05555556
1992-3;236.87500000
1992-4;138.49000000
1992-5;305.35555556
1992-6;56.87000000
1992-7;102.72000000
1992-8;83.34000000
