Periodo;PrecipitacaoTotal
1970-1;55.80000000
1970-2;27.03333333
1970-3;164.90000000
1970-4;115.21666667
1970-5;19.15000000
1970-6;45.71666667
1970-7;24.25000000
1970-8;43.61666667
1970-9;6.36666667
1970-10;0.70000000
1970-11;5.26666667
1970-12;5.85000000
1971-1;62.00000000
1971-2;60.10000000
1971-3;97.80000000
1971-4;209.80000000
1971-5;277.20000000
1971-6;127.30000000
1971-7;164.30000000
1971-8;184.40000000
1971-9;75.90000000
1971-10;138.30000000
1971-11;118.70000000
1971-12;28.50000000
1972-1;None
1972-2;None
1972-3;None
1972-4;None
1972-5;None
1972-6;None
1972-7;None
1972-8;None
1972-9;None
1972-10;None
1972-11;None
1972-12;None
1973-1;41.26666667
1973-2;92.12500000
1973-3;166.04000000
1973-4;249.76000000
1973-5;132.68333333
1973-6;125.86666667
1973-7;67.50000000
1973-8;19.98333333
1973-9;19.98333333
1973-10;22.68333333
1973-11;2.26666667
1973-12;19.55000000
1974-1;116.06666667
1974-2;149.11666667
1974-3;260.93333333
1974-4;353.68333333
1974-5;194.56666667
1974-6;56.88333333
1974-7;97.90000000
1974-8;12.91666667
1974-9;43.26666667
1974-10;3.38333333
1974-11;1.60000000
1974-12;57.91666667
1975-1;26.51666667
1975-2;81.71666667
1975-3;229.85000000
1975-4;168.78333333
1975-5;178.45000000
1975-6;96.08333333
1975-7;122.16666667
1975-8;19.50000000
1975-9;11.95000000
1975-10;3.15000000
1975-11;2.15000000
1975-12;11.83333333
1976-1;21.53333333
1976-2;131.55000000
1976-3;215.60000000
1976-4;108.43333333
1976-5;62.53333333
1976-6;41.01666667
1976-7;28.88333333
1976-8;9.71666667
1976-9;7.15000000
1976-10;31.36666667
1976-11;5.78333333
1976-12;20.38333333
1977-1;142.63333333
1977-2;91.46666667
1977-3;122.65000000
1977-4;245.16666667
1977-5;119.90000000
1977-6;141.75000000
1977-7;78.90000000
1977-8;6.36666667
1977-9;7.28333333
1977-10;5.58333333
1977-11;4.98333333
1977-12;16.86666667
1978-1;12.90000000
1978-2;92.81666667
1978-3;156.93333333
1978-4;134.71666667
1978-5;112.70000000
1978-6;64.08333333
1978-7;80.35000000
1978-8;11.08333333
1978-9;13.73333333
1978-10;5.91666667
1978-11;12.68000000
1978-12;16.43333333
1979-1;24.96666667
1979-2;92.01666667
1979-3;28.46666667
1979-4;90.88333333
1979-5;73.25000000
1979-6;36.81666667
1979-7;15.40000000
1979-8;12.38333333
1979-9;20.05000000
1979-10;3.16666667
1979-11;5.95000000
1979-12;7.56666667
1980-1;35.08333333
1980-2;208.53333333
1980-3;93.21666667
1980-4;43.88333333
1980-5;30.90000000
1980-6;53.50000000
1980-7;30.43333333
1980-8;12.60000000
1980-9;6.33333333
1980-10;2.40000000
1980-11;13.05000000
1980-12;5.31666667
1981-1;60.62000000
1981-2;34.10000000
1981-3;171.54000000
1981-4;41.32000000
1981-5;15.54000000
