Periodo;PrecipitacaoTotal
1970-1;285.97500000
1970-2;145.07500000
1970-3;188.75000000
1970-4;156.23333333
1970-5;30.67500000
1970-6;33.96666667
1970-7;0E-8
1970-8;0E-8
1970-9;33.97500000
1970-10;81.87500000
1970-11;291.36666667
1970-12;52.07500000
1971-1;169.60000000
1971-2;265.50000000
1971-3;396.07500000
1971-4;330.75000000
1971-5;212.55000000
1971-6;63.27500000
1971-7;57.65000000
1971-8;21.10000000
1971-9;27.17500000
1971-10;97.62500000
1971-11;130.07500000
1971-12;54.75000000
1972-1;165.20000000
1972-2;203.57500000
1972-3;308.45000000
1972-4;164.07500000
1972-5;114.40000000
1972-6;54.70000000
1972-7;36.00000000
1972-8;29.67500000
1972-9;58.40000000
1972-10;34.97500000
1972-11;73.05000000
1972-12;224.75000000
1973-1;195.62000000
1973-2;279.25000000
1973-3;364.05000000
1973-4;266.85000000
1973-5;215.25000000
1973-6;75.57500000
1973-7;65.50000000
1973-8;38.70000000
1973-9;8.47500000
1973-10;138.76666667
1973-11;61.62500000
1973-12;168.84000000
1974-1;236.80000000
1974-2;342.67500000
1974-3;392.12500000
1974-4;464.17500000
1974-5;234.87500000
1974-6;95.12500000
1974-7;33.77500000
1974-8;7.30000000
1974-9;37.50000000
1974-10;28.20000000
1974-11;146.70000000
1974-12;189.30000000
1975-1;238.42500000
1975-2;277.22500000
1975-3;301.57500000
1975-4;269.10000000
1975-5;176.77500000
1975-6;53.77500000
1975-7;68.50000000
1975-8;4.62000000
1975-9;37.02500000
1975-10;55.18000000
1975-11;63.22000000
1975-12;98.54000000
1976-1;133.30000000
1976-2;352.10000000
1976-3;261.72000000
1976-4;157.02000000
1976-5;92.38333333
1976-6;20.61428571
1976-7;10.27142857
1976-8;4.98571429
1976-9;23.88181818
1976-10;60.26923077
1976-11;84.30000000
1976-12;83.10000000
1977-1;284.04615385
1977-2;277.74166667
1977-3;247.46923077
1977-4;335.38461538
1977-5;138.95384615
1977-6;75.47692308
1977-7;27.11538462
1977-8;7.04615385
1977-9;32.79230769
1977-10;55.51538462
1977-11;45.88461538
1977-12;165.12307692
1978-1;224.54615385
1978-2;239.59230769
1978-3;335.33076923
1978-4;235.96923077
1978-5;176.99230769
1978-6;43.21538462
1978-7;93.12500000
1978-8;22.78461538
1978-9;15.45384615
1978-10;66.61538462
1978-11;69.43846154
1978-12;123.91666667
1979-1;226.13076923
1979-2;194.24166667
1979-3;207.14166667
1979-4;171.00000000
1979-5;118.10769231
1979-6;35.13846154
1979-7;31.44166667
1979-8;40.27500000
1979-9;68.65833333
1979-10;47.80000000
1979-11;67.92307692
1979-12;87.40000000
1980-1;201.25384615
1980-2;415.70769231
1980-3;198.36153846
1980-4;161.06153846
1980-5;69.29230769
1980-6;39.23846154
1980-7;20.32307692
1980-8;9.62307692
1980-9;21.49230769
1980-10;30.55384615
1980-11;89.70000000
1980-12;107.56923077
1981-1;180.85384615
1981-2;113.52307692
1981-3;288.74615385
1981-4;107.10769231
1981-5;80.51538462
1981-6;24.09230769
1981-7;22.63846154
1981-8;10.96153846
1981-9;7.25384615
1981-10;45.74615385
1981-11;79.76153846
1981-12;121.52307692
1982-1;254.65384615
1982-2;269.33846154
1982-3;241.40000000
1982-4;189.08461538
1982-5;64.59230769
1982-6;31.48461538
1982-7;15.86923077
1982-8;16.11538462
1982-9;17.64615385
1982-10;26.32307692
1982-11;21.91538462
1982-12;72.12307692
1983-1;146.81538462
1983-2;241.63076923
1983-3;207.44615385
1983-4;84.93076923
1983-5;41.94615385
1983-6;21.90769231
1983-7;1.31666667
1983-8;12.13076923
1983-9;26.61538462
1983-10;48.31538462
1983-11;63.34615385
1983-12;143.95384615
1984-1;184.53846154
1984-2;222.89230769
1984-3;311.13076923
1984-4;372.32307692
1984-5;185.47692308
1984-6;46.37692308
1984-7;31.98461538
1984-8;43.88461538
1984-9;35.71538462
1984-10;64.70000000
1984-11;54.24615385
1984-12;84.73846154
1985-1;448.80000000
1985-2;433.67692308
1985-3;394.50000000
1985-4;445.99230769
1985-5;238.39230769
1985-6;84.40000000
1985-7;45.89230769
1985-8;17.55384615
1985-9;27.05384615
1985-10;92.61538462
1985-11;105.30769231
1985-12;292.75384615
1986-1;216.76153846
1986-2;263.68461538
1986-3;428.35384615
1986-4;380.74615385
1986-5;104.40769231
1986-6;92.73076923
1986-7;29.62307692
1986-8;5.86153846
1986-9;10.39230769
1986-10;111.58461538
1986-11;74.00000000
1986-12;129.24615385
1987-1;148.03076923
1987-2;170.22307692
1987-3;433.96923077
1987-4;141.71538462
1987-5;79.09230769
1987-6;63.04615385
1987-7;13.97692308
1987-8;22.33076923
1987-9;9.03846154
1987-10;54.84615385
1987-11;62.02307692
1987-12;114.95384615
1988-1;278.05384615
1988-2;239.36923077
1988-3;376.80769231
1988-4;339.34615385
1988-5;142.18461538
1988-6;67.65384615
1988-7;53.40000000
1988-8;17.74615385
1988-9;15.00000000
1988-10;55.18461538
1988-11;76.03846154
1988-12;195.60000000
1989-1;171.03846154
1989-2;186.84615385
1989-3;297.06666667
1989-4;369.53846154
1989-5;187.86923077
1989-6;78.33076923
1989-7;47.63846154
1989-8;23.40769231
1989-9;34.18461538
1989-10;71.90000000
1989-11;120.40000000
1989-12;323.82307692
1990-1;131.78461538
1990-2;277.87692308
1990-3;186.12307692
1990-4;184.26153846
1990-5;72.22307692
1990-6;40.87692308
1990-7;74.87500000
1990-8;20.56363636
1990-9;65.97272727
1990-10;65.01818182
1990-11;61.69090909
1990-12;101.71818182
1991-1;282.45384615
1991-2;178.17692308
1991-3;350.16153846
1991-4;225.67692308
1991-5;179.70769231
1991-6;58.26666667
1991-7;28.34615385
1991-8;8.60833333
1991-9;18.18461538
1991-10;31.37272727
1991-11;62.00000000
1991-12;77.71666667
1992-1;303.10833333
1992-2;219.11666667
1992-3;229.48461538
1992-4;117.80000000
1992-5;31.40000000
1992-6;17.75833333
1992-7;19.94166667
1992-8;3.59166667
1992-9;28.21666667
1992-10;20.73333333
1992-11;110.29230769
1992-12;93.43076923
1993-1;109.92307692
1993-2;225.98461538
1993-3;252.43846154
1993-4;165.27692308
1993-5;89.82307692
