Periodo;PrecipitacaoTotal
1970-1;133.26666667
1970-2;172.30000000
1970-3;402.90000000
1970-4;318.93333333
1970-5;274.50000000
1970-6;189.75000000
1970-7;121.75000000
1970-8;142.96666667
1970-9;77.76666667
1970-10;39.80000000
1970-11;294.56666667
1970-12;64.23333333
1971-1;202.50000000
1971-2;193.20000000
1971-3;382.93333333
1971-4;232.66666667
1971-5;281.80000000
1971-6;218.36666667
1971-7;145.10000000
1971-8;135.76666667
1971-9;39.40000000
1971-10;50.63333333
1971-11;57.13333333
1971-12;43.76666667
1972-1;257.50000000
1972-2;289.06666667
1972-3;381.66666667
1972-4;281.30000000
1972-5;250.73333333
1972-6;146.43333333
1972-7;151.60000000
1972-8;89.76666667
1972-9;46.93333333
1972-10;34.10000000
1972-11;23.03333333
1972-12;64.60000000
1973-1;186.95000000
1973-2;329.56666667
1973-3;323.60000000
1973-4;223.13333333
1973-5;367.30000000
1973-6;197.66666667
1973-7;194.86666667
1973-8;135.76666667
1973-9;171.40000000
1973-10;53.66666667
1973-11;49.66666667
1973-12;255.75000000
1974-1;297.45000000
1974-2;438.40000000
1974-3;517.10000000
1974-4;194.50000000
1974-5;447.00000000
1974-6;245.65000000
1974-7;203.55000000
1974-8;61.60000000
1974-9;73.95000000
1974-10;44.25000000
1974-11;65.23333333
1974-12;222.10000000
1975-1;187.95000000
1975-2;336.20000000
1975-3;283.96666667
1975-4;514.00000000
1975-5;421.53333333
1975-6;234.50000000
1975-7;152.90000000
1975-8;148.70000000
1975-9;79.70000000
1975-10;32.40000000
1975-11;39.06666667
1975-12;54.30000000
1976-1;291.13333333
1976-2;287.76666667
1976-3;332.96666667
1976-4;266.16666667
1976-5;212.96666667
1976-6;235.03333333
1976-7;168.56666667
1976-8;124.93333333
1976-9;6.26666667
1976-10;29.73333333
1976-11;27.80000000
1976-12;55.23333333
1977-1;250.53333333
1977-2;418.50000000
1977-3;386.93333333
1977-4;365.86666667
1977-5;364.40000000
1977-6;179.30000000
1977-7;212.76666667
1977-8;114.33333333
1977-9;85.43333333
1977-10;41.56666667
1977-11;5.26666667
1977-12;175.50000000
1978-1;398.50000000
1978-2;201.53333333
1978-3;416.83333333
1978-4;349.33333333
1978-5;262.00000000
1978-6;191.20000000
1978-7;181.75000000
1978-8;252.13333333
1978-9;82.06666667
1978-10;97.66666667
1978-11;64.73333333
1978-12;256.30000000
1979-1;180.00000000
1979-2;328.63333333
1979-3;357.80000000
1979-4;287.86666667
1979-5;220.93333333
1979-6;159.33333333
1979-7;166.35000000
1979-8;72.40000000
1979-9;65.65000000
1979-10;68.30000000
1979-11;38.80000000
1979-12;143.90000000
1980-1;254.20000000
1980-2;153.20000000
1980-3;424.00000000
1980-4;164.30000000
1980-5;200.50000000
1980-6;233.93333333
1980-7;234.86666667
1980-8;122.13333333
1980-9;69.90000000
1980-10;41.10000000
1980-11;80.73333333
1980-12;70.10000000
1981-1;342.80000000
1981-2;181.10000000
1981-3;101.90000000
1981-4;335.53333333
1981-5;351.93333333
1981-6;141.20000000
1981-7;248.56666667
1981-8;85.20000000
1981-9;59.36666667
1981-10;29.80000000
1981-11;55.23333333
1981-12;135.13333333
1982-1;371.85000000
1982-2;324.30000000
1982-3;377.00000000
1982-4;384.63333333
1982-5;304.76666667
1982-6;153.13333333
1982-7;186.86666667
1982-8;131.20000000
1982-9;30.16666667
1982-10;45.00000000
1982-11;23.33333333
1982-12;47.00000000
1983-1;181.53333333
1983-2;169.16666667
1983-3;264.36666667
1983-4;251.86666667
1983-5;172.63333333
1983-6;238.96666667
1983-7;118.20000000
1983-8;108.60000000
1983-9;55.03333333
1983-10;28.63333333
1983-11;3.80000000
1983-12;140.66666667
1984-1;246.25000000
1984-2;308.05000000
1984-3;365.05000000
1984-4;388.15000000
1984-5;283.46666667
1984-6;252.00000000
1984-7;133.15000000
1984-8;128.86666667
1984-9;65.76666667
1984-10;102.73333333
1984-11;114.66666667
1984-12;134.76666667
1985-1;310.50000000
1985-2;254.53333333
1985-3;395.13333333
1985-4;319.63333333
1985-5;374.53333333
1985-6;293.43333333
1985-7;200.93333333
1985-8;199.10000000
1985-9;75.40000000
1985-10;49.93333333
1985-11;189.90000000
1985-12;280.56666667
1986-1;269.46666667
1986-2;292.15000000
1986-3;450.70000000
1986-4;452.03333333
1986-5;361.96666667
1986-6;268.56666667
1986-7;107.96666667
1986-8;47.23333333
1986-9;57.83333333
1986-10;95.00000000
1986-11;175.40000000
1986-12;173.73333333
1987-1;262.30000000
1987-2;283.90000000
1987-3;238.10000000
1987-4;363.03333333
1987-5;275.90000000
1987-6;222.36666667
1987-7;187.50000000
1987-8;78.66666667
1987-9;73.16666667
1987-10;57.56666667
1987-11;21.83333333
1987-12;107.10000000
1988-1;244.63333333
1988-2;290.03333333
1988-3;302.50000000
1988-4;371.50000000
1988-5;466.66666667
1988-6;210.03333333
1988-7;187.00000000
1988-8;126.40000000
1988-9;74.96666667
1988-10;92.53333333
1988-11;66.33333333
1988-12;134.90000000
1989-1;282.36666667
1989-2;498.13333333
1989-3;398.50000000
1989-4;400.03333333
1989-5;412.43333333
1989-6;175.30000000
1989-7;236.03333333
1989-8;152.23333333
1989-9;81.90000000
1989-10;122.73333333
1989-11;114.45000000
1989-12;277.90000000
1990-1;328.93333333
1990-2;326.76666667
1990-3;341.73333333
1990-4;324.90000000
1990-5;278.93333333
1990-6;249.45000000
1990-7;129.83333333
1990-8;125.96666667
1990-9;108.55000000
1990-10;148.10000000
1990-11;128.30000000
1990-12;165.03333333
1991-1;401.36666667
1991-2;339.30000000
1991-3;358.66666667
1991-4;326.43333333
1991-5;304.06666667
1991-6;274.20000000
1991-7;209.00000000
1991-8;149.55000000
1991-9;32.10000000
1991-10;35.45000000
1991-11;41.40000000
1991-12;26.00000000
1992-1;137.80000000
1992-2;464.10000000
1992-3;458.45000000
1992-4;340.15000000
1992-5;215.05000000
1992-6;150.70000000
1992-7;148.33333333
1992-8;83.80000000
1992-9;25.40000000
1992-10;20.46666667
1992-11;22.20000000
1992-12;54.10000000
1993-1;270.85000000
1993-2;319.20000000
1993-3;364.10000000
1993-4;294.20000000
1993-5;158.60000000
1993-6;226.65000000
1993-7;64.75000000
1993-8;121.80000000
1993-9;39.05000000
1993-10;44.20000000
1993-11;256.90000000
1993-12;154.95000000
1994-1;219.25000000
