Periodo;PrecipitacaoTotal
1977-6;69.38750000
1977-7;22.00000000
1977-8;25.47500000
1977-9;103.54000000
1977-10;81.27000000
1977-11;225.07777778
1977-12;177.00000000
1978-1;201.26666667
1978-2;82.27000000
1978-3;108.28000000
1978-4;53.00000000
1978-5;100.92222222
1978-6;7.68888889
1978-7;28.08000000
1978-8;5.72000000
1978-9;103.65000000
1978-10;128.21000000
1978-11;186.29000000
1978-12;177.41000000
1979-1;206.18888889
1979-2;95.66666667
1979-3;73.32222222
1979-4;82.73333333
1979-5;67.40000000
1979-6;0.84444444
1979-7;43.42222222
1979-8;16.63333333
1979-9;97.35555556
1979-10;77.50000000
1979-11;101.53000000
1979-12;192.86000000
1980-1;119.99000000
1980-2;155.67000000
1980-3;80.27000000
1980-4;43.86000000
1980-5;71.01000000
1980-6;27.28888889
1980-7;6.36666667
1980-8;20.14444444
1980-9;90.03000000
1980-10;90.34000000
1980-11;116.11000000
1980-12;172.62000000
1981-1;183.97000000
1981-2;98.38000000
1981-3;91.75000000
1981-4;56.45000000
1981-5;1.67777778
1981-6;70.67000000
1981-7;3.44000000
1981-8;16.66000000
1981-9;10.39000000
1981-10;103.77000000
1981-11;89.96000000
1981-12;173.11000000
1982-1;111.80000000
1982-2;176.58888889
1982-3;217.26000000
1982-4;57.51000000
1982-5;65.93333333
1982-6;89.78888889
1982-7;30.24444444
1982-8;30.54444444
1982-9;53.72222222
1982-10;159.58750000
1982-11;182.50000000
1982-12;246.71111111
1983-1;304.17777778
1983-2;129.13333333
1983-3;157.01111111
1983-4;141.31111111
1983-5;195.45000000
1983-6;46.60000000
1983-7;37.95555556
1983-8;0.48888889
1983-9;111.42222222
1983-10;196.54444444
1983-11;171.32222222
1983-12;150.14444444
1984-1;200.02222222
1984-2;101.19000000
1984-3;129.44444444
1984-4;101.47777778
1984-5;50.87000000
1984-6;5.80000000
1984-7;0.55555556
1984-8;68.77000000
1984-9;80.49000000
1984-10;74.40000000
1984-11;214.61000000
1984-12;262.78000000
1985-1;171.28571429
1985-2;141.32857143
1985-3;207.85714286
1985-4;113.64285714
1985-5;42.00000000
1985-6;31.97142857
1985-7;41.47142857
1985-8;16.51428571
1985-9;40.55714286
1985-10;64.50000000
1985-11;104.90000000
1985-12;74.81666667
1986-1;None
1986-2;None
1986-3;None
1986-4;None
1986-5;None
1986-6;None
1986-7;None
1986-8;None
1986-9;None
1986-10;None
1986-11;None
1986-12;None
1987-1;None
1987-2;None
1987-3;None
1987-4;None
1987-5;None
1987-6;None
1987-7;None
1987-8;None
1987-9;None
1987-10;None
1987-11;None
1987-12;None
1988-1;None
1988-2;None
1988-3;None
1988-4;None
1988-5;None
1988-6;None
1988-7;None
1988-8;None
1988-9;None
1988-10;None
1988-11;None
1988-12;None
1989-1;None
1989-2;None
1989-3;None
1989-4;None
1989-5;None
1989-6;None
1989-7;None
1989-8;None
1989-9;None
1989-10;None
1989-11;None
1989-12;None
1990-1;None
1990-2;None
1990-3;None
1990-4;None
1990-5;None
1990-6;None
1990-7;None
1990-8;None
1990-9;None
1990-10;None
1990-11;None
1990-12;None
1991-1;None
1991-2;None
1991-3;None
1991-4;None
1991-5;None
1991-6;None
1991-7;None
1991-8;None
1991-9;None
1991-10;None
1991-11;None
1991-12;None
1992-1;None
1992-2;None
1992-3;None
1992-4;None
1992-5;170.10000000
1992-6;27.40000000
1992-7;5.50000000
1992-8;18.50000000
1992-9;0E-8
1992-10;194.70000000
1992-11;130.70000000
1992-12;110.16666667
1993-1;165.30000000
1993-2;154.88750000
1993-3;144.13750000
1993-4;68.46250000
1993-5;37.13750000
1993-6;43.65000000
1993-7;20.76250000
1993-8;17.27777778
1993-9;58.28888889
1993-10;74.33333333
1993-11;81.94000000
1993-12;229.17777778
1994-1;154.07777778
1994-2;141.33333333
1994-3;146.62222222
1994-4;63.14285714
1994-5;113.42857143
1994-6;60.28333333
1994-7;37.68571429
1994-8;5.17142857
1994-9;34.18571429
1994-10;134.35714286
1994-11;147.64285714
1994-12;190.38333333
1995-1;243.50000000
1995-2;233.97500000
1995-3;98.65714286
1995-4;100.17142857
1995-5;14.82857143
1995-6;30.22857143
1995-7;16.30000000
1995-8;2.14285714
1995-9;31.18571429
1995-10;194.40000000
1995-11;116.45714286
1995-12;161.25000000
1996-1;226.70000000
1996-2;151.52857143
1996-3;181.65714286
1996-4;111.18571429
1996-5;115.88571429
1996-6;7.85714286
1996-7;8.81428571
1996-8;13.00000000
1996-9;109.68571429
1996-10;154.52857143
1996-11;164.87142857
1996-12;186.11428571
1997-1;256.35714286
1997-2;150.91428571
1997-3;92.98571429
1997-4;115.31428571
1997-5;62.92857143
1997-6;188.42857143
1997-7;3.42857143
1997-8;15.24285714
1997-9;33.45000000
1997-10;119.66250000
1997-11;188.97777778
1997-12;177.42500000
1998-1;161.25000000
1998-2;171.16666667
1998-3;193.45555556
1998-4;158.43750000
1998-5;85.40000000
1998-6;19.83750000
1998-7;12.62857143
1998-8;101.47142857
1998-9;103.55000000
1998-10;134.26666667
1998-11;85.10000000
1998-12;191.83333333
1999-1;201.85000000
1999-2;100.55000000
1999-3;177.90000000
1999-4;35.06666667
1999-5;22.93333333
1999-6;44.31666667
1999-7;13.88333333
1999-8;0E-8
1999-9;42.43333333
1999-10;60.46666667
1999-11;90.73333333
1999-12;188.70000000
2000-1;153.45000000
2000-2;219.54285714
2000-3;212.02857143
2000-4;71.10000000
2000-5;44.71250000
2000-6;43.16250000
2000-7;54.05000000
2000-8;108.70000000
2000-9;161.16250000
2000-10;74.25000000
2000-11;183.46250000
2000-12;192.70000000
2001-1;179.28571429
2001-2;221.46666667
2001-3;166.62857143
2001-4;81.77142857
2001-5;97.25714286
2001-6;32.18571429
2001-7;23.82857143
2001-8;37.10000000
2001-9;117.87142857
2001-10;105.91111111
2001-11;217.31111111
2001-12;209.14000000
2002-1;149.32222222
2002-2;243.67500000
2002-3;74.66000000
2002-4;25.42000000
2002-5;110.43333333
2002-6;3.10000000
2002-7;44.83750000
2002-8;35.71111111
2002-9;33.85555556
2002-10;51.85000000
2002-11;122.51428571
2002-12;121.77142857
2003-1;339.68750000
2003-2;154.95000000
2003-3;159.50000000
2003-4;123.43333333
2003-5;71.15000000
2003-6;30.10000000
2003-7;15.68333333
2003-8;83.37500000
2003-9;92.35000000
2003-10;112.92000000
2003-11;125.28000000
2003-12;147.72857143
2004-1;115.78750000
2004-2;132.97500000
2004-3;88.76250000
2004-4;115.53750000
2004-5;179.30000000
2004-6;73.58750000
2004-7;45.26250000
2004-8;0.15000000
2004-9;26.78571429
2004-10;182.76250000
2004-11;164.75000000
2004-12;197.37500000
2005-1;287.55000000
2005-2;75.00000000
2005-3;59.73333333
2005-4;96.01428571
2005-5;73.30000000
2005-6;63.46250000
2005-7;22.61111111
2005-8;5.11111111
2005-9;83.15000000
2005-10;141.11428571
2005-11;127.74285714
2005-12;206.90000000
2006-1;191.01000000
2006-2;240.70000000
2006-3;162.14545455
2006-4;80.98571429
2006-5;45.77142857
2006-6;25.32727273
2006-7;25.80909091
2006-8;27.29090909
2006-9;75.88333333
2006-10;110.30000000
2006-11;145.80000000
2006-12;251.27368421
2007-1;322.35454545
2007-2;182.29545455
2007-3;87.20526316
2007-4;63.88947368
2007-5;74.23888889
2007-6;2.05000000
2007-7;45.84444444
2007-8;10.72857143
2007-9;6.52727273
2007-10;78.58500000
2007-11;166.05500000
2007-12;134.13157895
2008-1;268.55263158
2008-2;214.86842105
2008-3;116.36000000
2008-4;99.09000000
2008-5;69.12222222
2008-6;14.75555556
2008-7;8.93750000
2008-8;70.18260870
2008-9;42.45000000
2008-10;102.10000000
2008-11;158.22173913
2008-12;99.93600000
2009-1;204.03600000
2009-2;152.80800000
2009-3;135.08846154
2009-4;7.77200000
2009-5;80.58076923
2009-6;62.83500000
2009-7;72.18095238
2009-8;91.29166667
2009-9;66.03181818
2009-10;149.31304348
2009-11;128.91818182
2009-12;258.29130435
2010-1;246.58571429
2010-2;149.15500000
2010-3;111.60500000
2010-4;53.84500000
2010-5;113.82380952
2010-6;8.95238095
2010-7;24.96875000
2010-8;1.82500000
2010-9;110.67368421
2010-10;94.48000000
2010-11;123.47727273
2010-12;111.96666667
2011-1;232.45625000
2011-2;235.32307692
2011-3;215.82666667
2011-4;133.56250000
2011-5;12.44500000
2011-6;44.27727273
2011-7;45.14583333
2011-8;27.84166667
2011-9;44.33703704
2011-10;164.88571429
2011-11;120.19310345
2011-12;97.11071429
2012-1;188.21538462
2012-2;127.06800000
2012-3;113.33448276
2012-4;136.79259259
2012-5;83.98846154
2012-6;167.46538462
2012-7;12.88000000
2012-8;5.32592593
2012-9;67.48620690
2012-10;101.76896552
2012-11;159.89655172
2012-12;133.62333333
2013-1;152.26666667
2013-2;155.50645161
2013-3;184.06333333
2013-4;147.06551724
2013-5;58.90000000
2013-6;147.49259259
2013-7;26.86333333
2013-8;1.57272727
2013-9;55.92500000
2013-10;136.64516129
2013-11;123.57419355
2013-12;133.14375000
2014-1;157.20666667
2014-2;148.44482759
2014-3;201.36129032
2014-4;83.53793103
2014-5;134.76071429
2014-6;49.08571429
2014-7;124.10400000
2014-8;11.23076923
2014-9;105.25000000
2014-10;58.57692308
2014-11;206.63461538
2014-12;171.76551724
2015-1;119.94333333
2015-2;178.50384615
2015-3;131.04782609
2015-4;123.22272727
2015-5;126.05555556
2015-6;40.34166667
2015-7;96.08695652
2015-8;17.38148148
2015-9;144.10000000
2015-10;129.47037037
2015-11;235.85200000
2015-12;214.79130435
2016-1;269.67368421
2016-2;195.24666667
2016-3;112.42000000
2016-4;69.55000000
2016-5;119.89090909
2016-6;37.81904762
2016-7;12.74814815
2016-8;80.34583333
2016-9;34.58260870
2016-10;98.41904762
2016-11;82.30000000
2016-12;204.24583333
2017-1;201.30434783
2017-2;133.80833333
2017-3;128.51904762
2017-4;147.14285714
2017-5;121.17272727
2017-6;43.86000000
2017-7;0.85833333
2017-8;58.85714286
2017-9;16.19545455
2017-10;155.92083333
2017-11;171.40384615
2017-12;233.63913043
2018-1;208.44761905
2018-2;174.83000000
2018-3;146.45000000
2018-4;48.86296296
2018-5;52.79487179
2018-6;20.79444444
2018-7;1.08500000
2018-8;53.83000000
2018-9;146.56315789
2018-10;236.01714286
2018-11;183.63947368
2018-12;111.81250000
2019-1;129.83500000
2019-2;177.44062500
2019-3;161.80312500
2019-4;102.45517241
2019-5;84.58846154
2019-6;22.69032258
2019-7;25.38965517
2019-8;14.13076923
2019-9;35.48695652
2019-10;61.57894737
2019-11;128.74074074
2019-12;238.26774194
2020-1;173.01200000
2020-2;160.44800000
2020-3;64.36800000
2020-4;79.54000000
2020-5;88.80952381
2020-6;57.40000000
2020-7;7.14782609
2020-8;72.19047619
2020-9;14.86666667
2020-10;107.24210526
2020-11;67.44000000
2020-12;157.64000000
