Periodo;PrecipitacaoTotal
1970-1;101.13461538
1970-2;130.72222222
1970-3;139.38000000
1970-4;47.59230769
1970-5;199.68800000
1970-6;199.50000000
1970-7;142.87307692
1970-8;106.81851852
1970-9;58.80400000
1970-10;131.20000000
1970-11;51.63600000
1970-12;188.29583333
1971-1;160.85200000
1971-2;161.50769231
1971-3;150.06800000
1971-4;87.52083333
1971-5;95.25416667
1971-6;179.84400000
1971-7;103.17272727
1971-8;146.26818182
1971-9;89.17500000
1971-10;52.87500000
1971-11;53.98260870
1971-12;109.85217391
1972-1;204.23076923
1972-2;150.26296296
1972-3;158.45200000
1972-4;128.51111111
1972-5;96.44615385
1972-6;303.24444444
1972-7;182.50800000
1972-8;285.07500000
1972-9;218.76800000
1972-10;156.73333333
1972-11;150.15416667
1972-12;85.19565217
1973-1;207.64761905
1973-2;219.00769231
1973-3;78.94800000
1973-4;163.41538462
1973-5;164.68400000
1973-6;129.18800000
1973-7;219.42800000
1973-8;178.93043478
1973-9;139.27500000
1973-10;122.29200000
1973-11;44.84166667
1973-12;167.05000000
1974-1;145.44166667
1974-2;146.07500000
1974-3;96.60833333
1974-4;37.62083333
1974-5;123.69130435
1974-6;140.47826087
1974-7;73.75652174
1974-8;124.39130435
1974-9;76.74583333
1974-10;63.07083333
1974-11;129.00800000
1974-12;176.45217391
1975-1;113.01600000
1975-2;134.28800000
1975-3;173.42000000
1975-4;72.24400000
1975-5;111.57500000
1975-6;121.48333333
1975-7;78.69166667
1975-8;213.29583333
1975-9;213.03600000
1975-10;107.36363636
1975-11;120.91304348
1975-12;112.39565217
1976-1;172.40000000
1976-2;91.32173913
1976-3;184.77391304
1976-4;94.40434783
1976-5;152.72727273
1976-6;70.78695652
1976-7;128.82380952
1976-8;132.22857143
1976-9;111.18333333
1976-10;136.83478261
1976-11;139.00416667
1976-12;148.48636364
1977-1;179.20454545
1977-2;190.94782609
1977-3;147.94761905
1977-4;116.25217391
1977-5;79.33913043
1977-6;136.70869565
1977-7;246.27826087
1977-8;166.45652174
1977-9;109.54782609
1977-10;104.82380952
1977-11;184.08695652
1977-12;92.93809524
1978-1;126.80454545
1978-2;68.59523810
1978-3;113.38095238
1978-4;25.77272727
1978-5;52.13043478
1978-6;96.70434783
1978-7;175.41739130
1978-8;90.83043478
1978-9;98.01739130
1978-10;155.50416667
1978-11;191.83333333
1978-12;99.02000000
1979-1;23.97894737
1979-2;83.22500000
1979-3;71.06666667
1979-4;71.87368421
1979-5;68.57500000
1979-6;19.64736842
1979-7;114.85000000
1979-8;137.97692308
1979-9;149.02307692
1979-10;213.67307692
1979-11;111.41600000
1979-12;167.99583333
1980-1;79.15000000
1980-2;104.84230769
1980-3;149.50384615
1980-4;110.00769231
1980-5;128.75769231
1980-6;98.57692308
1980-7;144.38846154
1980-8;113.37692308
1980-9;89.18076923
1980-10;205.24000000
1980-11;163.83076923
1980-12;186.06250000
1981-1;135.57083333
1981-2;170.80384615
1981-3;50.19615385
1981-4;99.46153846
1981-5;64.76923077
1981-6;120.26296296
1981-7;74.88148148
1981-8;53.84074074
1981-9;177.38148148
1981-10;64.97777778
1981-11;133.73928571
1981-12;134.59310345
1982-1;38.60714286
1982-2;172.08888889
1982-3;64.32857143
1982-4;33.80740741
1982-5;107.09642857
1982-6;208.43703704
1982-7;141.43703704
1982-8;197.06538462
1982-9;160.41923077
1982-10;201.98461538
1982-11;251.73076923
1982-12;100.45384615
1983-1;133.75600000
1983-2;247.74800000
1983-3;132.04814815
1983-4;184.65200000
1983-5;237.73846154
1983-6;119.92222222
1983-7;310.66800000
1983-8;162.05600000
1983-9;106.40800000
1983-10;167.04583333
1983-11;116.25769231
1983-12;95.61250000
1984-1;227.45384615
1984-2;153.11538462
1984-3;86.09285714
1984-4;179.91428571
1984-5;246.73076923
1984-6;258.83846154
1984-7;175.65000000
1984-8;159.52142857
1984-9;153.52142857
1984-10;138.19285714
1984-11;107.79230769
1984-12;94.47857143
1985-1;67.68888889
1985-2;150.54285714
1985-3;200.87500000
1985-4;134.83750000
1985-5;128.51250000
1985-6;78.28750000
1985-7;124.30000000
1985-8;225.46250000
1985-9;139.84285714
1985-10;55.78571429
1985-11;23.15000000
1985-12;93.58750000
1986-1;81.73333333
1986-2;125.55000000
1986-3;176.90000000
1986-4;160.70000000
1986-5;193.96666667
1986-6;82.30000000
1986-7;92.93333333
1986-8;145.26666667
1986-9;85.16666667
1986-10;168.46666667
1986-11;184.70000000
1986-12;85.13333333
1987-1;147.53333333
1987-2;162.30000000
1987-3;90.00000000
1987-4;175.16666667
1987-5;159.27500000
1987-6;119.63333333
1987-7;237.40000000
1987-8;220.00000000
1987-9;138.93333333
1987-10;121.80000000
1987-11;183.93333333
