Periodo;PrecipitacaoTotal
1970-1;363.60000000
1970-2;197.33333333
1970-3;185.46666667
1970-4;95.86666667
1970-5;10.26666667
1970-6;0.70000000
1970-7;0.05000000
1970-8;4.57500000
1970-9;48.27500000
1970-10;122.62500000
1970-11;229.80000000
1970-12;192.25000000
1971-1;144.07500000
1971-2;202.92500000
1971-3;202.95000000
1971-4;69.47500000
1971-5;20.37500000
1971-6;9.85000000
1971-7;14.60000000
1971-8;2.30000000
1971-9;50.05000000
1971-10;201.95000000
1971-11;251.60000000
1971-12;293.62000000
1972-1;205.04000000
1972-2;219.70000000
1972-3;115.38000000
1972-4;92.62000000
1972-5;32.92000000
1972-6;0E-8
1972-7;20.76000000
1972-8;33.62000000
1972-9;41.30000000
1972-10;169.38000000
1972-11;327.28000000
1972-12;368.40000000
1973-1;233.16000000
1973-2;201.54000000
1973-3;219.76000000
1973-4;95.54000000
1973-5;29.00000000
1973-6;11.96000000
1973-7;0.04000000
1973-8;4.42000000
1973-9;15.48000000
1973-10;216.10000000
1973-11;258.60000000
1973-12;200.98000000
1974-1;193.73333333
1974-2;120.00000000
1974-3;394.18333333
1974-4;130.98333333
1974-5;31.61666667
1974-6;2.90000000
1974-7;0E-8
1974-8;28.58000000
1974-9;20.80000000
1974-10;150.86000000
1974-11;106.88000000
1974-12;249.20000000
1975-1;199.48000000
1975-2;178.78000000
1975-3;135.20000000
1975-4;146.92000000
1975-5;22.55000000
1975-6;1.66666667
1975-7;13.10000000
1975-8;0.08571429
1975-9;20.48333333
1975-10;112.47142857
1975-11;208.75000000
1975-12;160.62500000
1976-1;164.07142857
1976-2;285.55714286
1976-3;175.04285714
1976-4;63.60000000
1976-5;92.38571429
1976-6;8.34285714
1976-7;6.65714286
1976-8;6.34285714
1976-9;107.18571429
1976-10;165.63750000
1976-11;282.43750000
1976-12;278.00000000
1977-1;321.60000000
1977-2;134.62000000
1977-3;134.37000000
1977-4;133.12222222
1977-5;54.83000000
1977-6;32.15000000
1977-7;1.29000000
1977-8;11.47000000
1977-9;52.30000000
1977-10;113.63333333
1977-11;207.96250000
1977-12;229.70000000
1978-1;304.57000000
1978-2;201.34000000
1978-3;198.25000000
1978-4;125.81000000
1978-5;40.67777778
1978-6;12.05555556
1978-7;24.65555556
1978-8;0E-8
1978-9;41.92000000
1978-10;131.51000000
1978-11;212.39090909
1978-12;281.80000000
1979-1;142.14000000
1979-2;146.90000000
1979-3;87.30000000
1979-4;36.37142857
1979-5;23.18333333
1979-6;0.24000000
1979-7;7.85000000
1979-8;23.41000000
1979-9;82.07000000
1979-10;72.81000000
1979-11;205.06000000
1979-12;271.23000000
1980-1;316.33636364
1980-2;454.73636364
1980-3;97.00000000
1980-4;142.19090909
1980-5;18.58181818
1980-6;17.06363636
1980-7;0.37272727
1980-8;6.84545455
1980-9;58.39090909
1980-10;94.87272727
1980-11;248.70000000
1980-12;285.09090909
1981-1;277.07500000
1981-2;89.58750000
1981-3;257.27500000
1981-4;54.20000000
1981-5;27.86250000
1981-6;41.81250000
1981-7;3.66250000
1981-8;2.16250000
1981-9;18.65000000
1981-10;222.18750000
1981-11;273.26666667
1981-12;247.48888889
1982-1;430.80000000
1982-2;152.01818182
1982-3;349.90000000
1982-4;108.90909091
1982-5;88.10909091
1982-6;4.17272727
1982-7;1.00909091
1982-8;24.41818182
1982-9;65.75454545
1982-10;182.95454545
1982-11;157.55454545
1982-12;262.68181818
1983-1;433.52727273
1983-2;259.15454545
1983-3;247.09090909
1983-4;147.52727273
1983-5;32.11818182
1983-6;6.15454545
1983-7;25.73636364
1983-8;0.20000000
1983-9;53.36363636
1983-10;193.02727273
1983-11;229.32727273
1983-12;350.31818182
1984-1;193.35454545
1984-2;149.15454545
1984-3;236.74545455
1984-4;133.82727273
1984-5;35.17500000
1984-6;0E-8
1984-7;0.32500000
1984-8;63.40000000
1984-9;70.15000000
1984-10;117.14166667
1984-11;191.73333333
1984-12;209.38333333
1985-1;491.63333333
1985-2;171.80000000
1985-3;217.30000000
1985-4;93.89166667
1985-5;15.28333333
1985-6;0.85833333
1985-7;6.75000000
1985-8;1.89166667
1985-9;35.72500000
1985-10;132.49166667
1985-11;187.65000000
1985-12;302.01666667
1986-1;262.71666667
1986-2;188.17500000
1986-3;153.15000000
1986-4;65.10833333
1986-5;43.12500000
1986-6;0.00833333
1986-7;12.25000000
1986-8;70.70000000
1986-9;50.50833333
1986-10;98.21666667
1986-11;152.51818182
1986-12;328.85000000
1987-1;171.04166667
1987-2;161.74545455
1987-3;247.19090909
1987-4;123.56363636
1987-5;23.68000000
1987-6;5.74000000
1987-7;0E-8
1987-8;3.57500000
1987-9;54.27500000
1987-10;146.31250000
1987-11;285.95000000
1987-12;345.58888889
1988-1;192.26666667
1988-2;318.25555556
1988-3;253.61000000
1988-4;114.34000000
1988-5;12.93333333
1988-6;25.38888889
1988-7;0E-8
1988-8;0E-8
1988-9;5.52222222
1988-10;159.42222222
1988-11;177.38888889
1988-12;263.28888889
1989-1;265.06666667
1989-2;215.33333333
1989-3;184.85555556
1989-4;54.60000000
1989-5;6.50000000
1989-6;23.57777778
1989-7;26.28000000
1989-8;29.72000000
1989-9;48.28000000
1989-10;137.55000000
1989-11;245.36000000
1989-12;585.02000000
1990-1;164.42727273
1990-2;186.96000000
1990-3;117.68000000
1990-4;91.15454545
1990-5;67.85000000
1990-6;0.30000000
1990-7;21.39000000
1990-8;24.87000000
1990-9;74.80000000
1990-10;117.41000000
1990-11;173.67000000
1990-12;189.13000000
1991-1;299.57000000
1991-2;225.53000000
1991-3;356.18000000
1991-4;117.29000000
1991-5;12.10000000
1991-6;0.12000000
1991-7;0E-8
1991-8;0E-8
1991-9;41.36000000
1991-10;117.50000000
1991-11;165.00000000
1991-12;276.57000000
1992-1;346.96000000
1992-2;290.13000000
1992-3;187.58000000
1992-4;150.27000000
1992-5;20.86000000
1992-6;0.26000000
1992-7;0.81000000
1992-8;7.10000000
1992-9;94.14000000
1992-10;222.87000000
1992-11;244.99000000
1992-12;314.69000000
1993-1;125.96000000
1993-2;289.90000000
1993-3;103.70000000
1993-4;76.56000000
1993-5;36.00000000
1993-6;27.35000000
1993-7;0E-8
1993-8;42.68000000
1993-9;56.21250000
1993-10;102.11666667
1993-11;160.47142857
1993-12;322.14285714
1994-1;279.42857143
1994-2;154.37142857
1994-3;294.17500000
1994-4;98.18333333
1994-5;16.64166667
1994-6;20.89166667
1994-7;10.59090909
1994-8;0E-8
1994-9;7.06363636
1994-10;109.27272727
1994-11;259.27272727
1994-12;242.71818182
1995-1;216.78333333
1995-2;262.92500000
1995-3;237.96666667
1995-4;124.33333333
1995-5;62.60833333
1995-6;5.56666667
1995-7;0E-8
1995-8;0E-8
1995-9;17.22727273
1995-10;121.93636364
1995-11;185.48333333
1995-12;268.88333333
1996-1;191.56666667
1996-2;160.85000000
1996-3;228.93333333
1996-4;119.58333333
1996-5;22.90000000
1996-6;5.88333333
1996-7;0.13076923
1996-8;23.27692308
1996-9;46.05384615
1996-10;115.12307692
1996-11;277.71538462
1996-12;265.10769231
1997-1;325.71538462
1997-2;158.00769231
1997-3;287.33076923
1997-4;109.83846154
1997-5;62.70769231
1997-6;82.98461538
1997-7;0E-8
1997-8;0.55000000
1997-9;48.06666667
1997-10;108.06666667
1997-11;189.00000000
1997-12;235.01666667
1998-1;269.10833333
1998-2;259.69166667
1998-3;164.90000000
1998-4;82.66666667
1998-5;40.57500000
1998-6;0.84166667
1998-7;0.67500000
1998-8;10.50000000
1998-9;28.46666667
1998-10;114.05833333
1998-11;210.96666667
1998-12;238.75000000
1999-1;192.52500000
1999-2;187.28333333
1999-3;243.90833333
1999-4;39.46666667
1999-5;21.76666667
1999-6;1.78333333
1999-7;0.80000000
1999-8;0.76666667
1999-9;57.33333333
1999-10;133.07500000
1999-11;214.50833333
1999-12;280.46666667
2000-1;273.55000000
2000-2;290.17500000
2000-3;279.35000000
2000-4;59.45000000
2000-5;4.15833333
2000-6;0E-8
2000-7;8.15833333
2000-8;23.08333333
2000-9;82.54166667
2000-10;71.55000000
2000-11;263.43333333
2000-12;310.10833333
2001-1;177.91666667
2001-2;122.94166667
2001-3;248.50833333
2001-4;57.06363636
2001-5;65.38181818
2001-6;3.85000000
2001-7;3.28666667
2001-8;16.52500000
2001-9;72.26250000
2001-10;150.33750000
2001-11;269.78666667
2001-12;280.90000000
2002-1;276.91428571
2002-2;263.77142857
2002-3;177.70666667
2002-4;36.33333333
2002-5;24.98235294
2002-6;0.62500000
2002-7;6.51538462
2002-8;4.30714286
2002-9;36.55333333
2002-10;61.34285714
2002-11;143.85833333
2002-12;233.02857143
2003-1;343.40714286
2003-2;176.31333333
2003-3;242.78000000
2003-4;101.46000000
2003-5;15.87333333
2003-6;1.08125000
2003-7;0E-8
2003-8;8.30000000
2003-9;25.20000000
2003-10;83.23846154
2003-11;189.76923077
2003-12;210.68571429
2004-1;361.40000000
2004-2;393.63076923
2004-3;230.97857143
2004-4;123.92857143
2004-5;22.12307692
2004-6;1.17857143
2004-7;6.87500000
2004-8;0.23125000
2004-9;8.16153846
2004-10;112.23076923
2004-11;155.79166667
2004-12;231.45714286
2005-1;328.90833333
2005-2;162.01666667
2005-3;315.51538462
2005-4;59.84615385
2005-5;21.70769231
2005-6;8.12307692
2005-7;0E-8
2005-8;7.35882353
2005-9;56.59411765
2005-10;67.22142857
2005-11;272.03333333
2005-12;395.75294118
2006-1;150.90588235
2006-2;222.93333333
2006-3;277.15882353
2006-4;173.08333333
2006-5;13.82500000
2006-6;1.32500000
2006-7;1.95000000
2006-8;8.89375000
2006-9;55.65000000
2006-10;241.38235294
2006-11;216.93333333
2006-12;259.02777778
2007-1;299.15000000
2007-2;322.87647059
2007-3;90.63157895
2007-4;77.74210526
2007-5;13.96315789
2007-6;0.95909091
2007-7;8.28260870
2007-8;0.03846154
2007-9;2.31923077
2007-10;68.28846154
2007-11;161.66875000
2007-12;223.10689655
2008-1;291.96129032
2008-2;274.89354839
2008-3;257.85333333
2008-4;157.57812500
2008-5;18.80606061
2008-6;0.50000000
2008-7;1.09000000
2008-8;2.10357143
2008-9;30.22142857
2008-10;79.12258065
2008-11;210.48666667
2008-12;266.50333333
2009-1;231.15517241
2009-2;200.08620690
2009-3;174.41724138
2009-4;128.50333333
2009-5;26.38620690
2009-6;18.91333333
2009-7;1.92333333
2009-8;24.70666667
2009-9;80.55161290
2009-10;193.36774194
2009-11;191.74000000
2009-12;300.74333333
2010-1;186.40333333
2010-2;126.32068966
2010-3;201.73666667
2010-4;72.16250000
2010-5;10.72580645
2010-6;4.67419355
2010-7;2.32580645
2010-8;0.29333333
2010-9;13.36666667
2010-10;127.58125000
2010-11;229.23125000
2010-12;264.26551724
2011-1;267.77307692
2011-2;177.17142857
2011-3;380.88571429
2011-4;78.54193548
2011-5;12.42812500
2011-6;20.58750000
2011-7;0.26875000
2011-8;1.00312500
2011-9;5.42727273
2011-10;203.92413793
2011-11;155.34642857
2011-12;271.04444444
2012-1;357.79200000
2012-2;183.57307692
2012-3;144.91428571
2012-4;92.95714286
2012-5;29.62142857
2012-6;29.24333333
2012-7;3.16666667
2012-8;0.28750000
