Periodo;PrecipitacaoTotal
1991-2;185.53333333
1991-3;324.57500000
1991-4;333.90000000
1991-5;314.06000000
1991-6;292.81428571
1991-7;179.10000000
1991-8;82.76666667
1991-9;107.82857143
1991-10;164.77777778
1991-11;92.39000000
1991-12;281.52500000
1992-1;188.56666667
1992-2;211.75555556
1992-3;312.06363636
1992-4;236.10000000
1992-5;152.69000000
1992-6;125.36666667
1992-7;178.75000000
1992-8;146.87777778
1992-9;128.33000000
1992-10;106.96000000
1992-11;134.05384615
1992-12;277.04545455
1993-1;280.35384615
1993-2;298.96153846
1993-3;369.62142857
1993-4;323.72857143
1993-5;177.00000000
1993-6;161.27142857
1993-7;125.09230769
1993-8;114.72142857
1993-9;116.60000000
1993-10;217.79285714
1993-11;278.34285714
1993-12;226.72142857
1994-1;301.51538462
1994-2;325.94166667
1994-3;325.76153846
1994-4;281.47142857
1994-5;247.20714286
1994-6;213.18571429
1994-7;91.90000000
1994-8;141.41428571
1994-9;170.06428571
1994-10;136.70000000
1994-11;206.40000000
1994-12;225.95000000
1995-1;198.37142857
1995-2;170.52307692
1995-3;266.25000000
1995-4;319.30000000
1995-5;267.07142857
1995-6;154.97142857
1995-7;135.83846154
1995-8;61.15714286
1995-9;121.14285714
1995-10;169.95000000
1995-11;282.13571429
1995-12;280.95000000
1996-1;317.16428571
1996-2;320.62857143
1996-3;334.11428571
1996-4;308.25000000
1996-5;241.70714286
1996-6;212.67857143
1996-7;91.20714286
1996-8;132.22142857
1996-9;114.87857143
1996-10;182.20714286
1996-11;176.50714286
1996-12;204.66428571
1997-1;289.22142857
1997-2;337.80833333
1997-3;394.37857143
1997-4;293.35000000
1997-5;229.38571429
1997-6;75.06428571
1997-7;100.33076923
1997-8;109.61428571
1997-9;74.81428571
1997-10;103.99285714
1997-11;205.32857143
1997-12;190.17857143
1998-1;231.85714286
1998-2;219.23571429
1998-3;255.55000000
1998-4;302.07857143
1998-5;242.15714286
1998-6;203.00000000
1998-7;146.54615385
1998-8;78.97857143
1998-9;112.07142857
1998-10;195.97142857
1998-11;195.30000000
1998-12;195.58571429
1999-1;378.77857143
1999-2;345.37857143
1999-3;317.69285714
1999-4;369.44285714
1999-5;343.67142857
1999-6;173.36428571
1999-7;124.67142857
1999-8;95.74285714
1999-9;162.10714286
1999-10;114.97857143
1999-11;158.45000000
1999-12;216.89285714
2000-1;280.07857143
2000-2;263.24285714
2000-3;360.24285714
2000-4;334.62142857
2000-5;306.46428571
2000-6;161.16666667
2000-7;143.98666667
2000-8;115.72666667
2000-9;174.33333333
2000-10;190.10000000
2000-11;183.50000000
2000-12;216.40000000
2001-1;424.67142857
2001-2;267.75000000
2001-3;294.04666667
2001-4;274.06000000
2001-5;245.50000000
2001-6;195.21333333
2001-7;141.02857143
2001-8;79.42666667
2001-9;135.53333333
2001-10;115.66666667
2001-11;141.57857143
2001-12;279.82142857
2002-1;250.85714286
2002-2;317.12142857
2002-3;302.44285714
2002-4;366.58000000
2002-5;303.20000000
2002-6;198.89333333
2002-7;149.96428571
2002-8;134.07142857
2002-9;107.78000000
2002-10;185.22857143
2002-11;175.55714286
2002-12;324.53571429
2003-1;173.38571429
2003-2;298.47857143
2003-3;310.29285714
2003-4;335.90714286
2003-5;294.20000000
2003-6;207.65000000
2003-7;131.58571429
2003-8;133.65833333
2003-9;121.17692308
2003-10;164.22857143
2003-11;178.01538462
2003-12;172.57500000
2004-1;200.52857143
2004-2;266.19230769
2004-3;383.72307692
2004-4;243.63846154
2004-5;253.66666667
2004-6;165.61666667
2004-7;164.84545455
2004-8;143.84615385
2004-9;127.36923077
2004-10;175.41666667
2004-11;135.16153846
2004-12;175.05833333
2005-1;177.45384615
2005-2;296.37692308
2005-3;378.06666667
2005-4;306.73846154
2005-5;240.41538462
2005-6;139.27000000
2005-7;88.91818182
2005-8;83.84666667
2005-9;98.71333333
2005-10;134.97692308
2005-11;184.12857143
2005-12;305.76666667
2006-1;300.69285714
2006-2;292.37142857
2006-3;319.30666667
