Periodo;PrecipitacaoTotal
1970-1;195.80000000
1970-2;176.26666667
1970-3;273.20000000
1970-4;245.40000000
1970-5;138.76000000
1970-6;80.58000000
1970-7;34.26000000
1970-8;33.60000000
1970-9;89.86000000
1970-10;226.22500000
1970-11;191.27500000
1970-12;289.52500000
1971-1;247.97500000
1971-2;330.17500000
1971-3;188.70000000
1971-4;151.10000000
1971-5;107.20000000
1971-6;34.46000000
1971-7;56.35000000
1971-8;67.14000000
1971-9;99.84000000
1971-10;177.42000000
1971-11;224.18000000
1971-12;238.22500000
1972-1;242.82000000
1972-2;298.78000000
1972-3;309.54000000
1972-4;157.82000000
1972-5;168.02000000
1972-6;61.16000000
1972-7;81.20000000
1972-8;91.07500000
1972-9;86.02500000
1972-10;150.97500000
1972-11;187.27500000
1972-12;209.57500000
1973-1;256.67500000
1973-2;274.70000000
1973-3;291.70000000
1973-4;204.75000000
1973-5;125.52500000
1973-6;69.17500000
1973-7;58.52500000
1973-8;49.20000000
1973-9;121.70000000
1973-10;169.83333333
1973-11;292.73333333
1973-12;186.25000000
1974-1;317.20000000
1974-2;296.00000000
1974-3;214.10000000
1974-4;204.25000000
1974-5;99.66666667
1974-6;69.10000000
1974-7;52.55000000
1974-8;90.87500000
1974-9;98.15000000
1974-10;239.45000000
1974-11;126.45000000
1974-12;221.57500000
1975-1;253.56666667
1975-2;254.53333333
1975-3;279.63333333
1975-4;139.06666667
1975-5;64.73333333
1975-6;71.70000000
1975-7;56.70000000
1975-8;96.83333333
1975-9;179.80000000
1975-10;95.63333333
1975-11;228.30000000
1975-12;272.56666667
1976-1;367.03333333
1976-2;296.30000000
1976-3;189.23333333
1976-4;188.93333333
1976-5;100.60000000
1976-6;30.13333333
1976-7;18.70000000
1976-8;65.96666667
1976-9;51.30000000
1976-10;169.83333333
1976-11;188.56666667
1976-12;344.40000000
1977-1;239.40000000
1977-2;307.43333333
1977-3;336.40000000
1977-4;122.86666667
1977-5;115.56666667
1977-6;103.00000000
1977-7;117.90000000
1977-8;72.46666667
1977-9;105.90000000
1977-10;269.70000000
1977-11;258.33333333
1977-12;234.60000000
1978-1;203.23333333
1978-2;246.36666667
1978-3;248.10000000
1978-4;241.03333333
1978-5;129.23333333
1978-6;17.46666667
1978-7;150.90000000
1978-8;17.40000000
1978-9;157.80000000
1978-10;194.95000000
1978-11;273.36666667
1978-12;341.50000000
1979-1;92.50000000
1979-2;None
1979-3;247.65000000
1979-4;84.70000000
1979-5;None
1979-6;None
1979-7;30.20000000
1979-8;48.83333333
1979-9;69.53333333
1979-10;220.55000000
1979-11;215.56666667
1979-12;242.50000000
1980-1;337.60000000
1980-2;221.65000000
1980-3;259.10000000
1980-4;161.35000000
1980-5;122.90000000
1980-6;51.93333333
1980-7;82.40000000
1980-8;77.35000000
1980-9;148.20000000
1980-10;195.50000000
1980-11;116.90000000
1980-12;209.20000000
1981-1;240.30000000
1981-2;259.30000000
1981-3;186.10000000
1981-4;246.65000000
1981-5;72.65000000
1981-6;93.40000000
1981-7;50.75000000
1981-8;100.35000000
1981-9;75.40000000
1981-10;173.85000000
1981-11;175.50000000
1981-12;284.05000000
1982-1;345.06666667
1982-2;277.90000000
1982-3;262.20000000
1982-4;202.15000000
1982-5;123.30000000
1982-6;91.75000000
1982-7;76.00000000
1982-8;49.96666667
1982-9;233.95000000
1982-10;197.60000000
1982-11;196.25000000
1982-12;318.70000000
1983-1;270.46666667
1983-2;255.36666667
1983-3;275.66666667
1983-4;180.16666667
1983-5;102.46666667
1983-6;39.63333333
1983-7;23.93333333
1983-8;42.06666667
1983-9;102.53333333
1983-10;156.56666667
1983-11;193.23333333
1983-12;255.13333333
1984-1;317.60000000
1984-2;332.43333333
1984-3;251.36666667
1984-4;223.60000000
1984-5;104.10000000
1984-6;49.03333333
1984-7;41.16666667
1984-8;35.56666667
1984-9;95.83333333
1984-10;231.76666667
1984-11;323.23333333
1984-12;207.73333333
1985-1;152.40000000
1985-2;198.50000000
1985-3;238.06666667
1985-4;289.93333333
1985-5;119.96666667
1985-6;30.73333333
1985-7;82.46666667
1985-8;79.93333333
1985-9;74.00000000
1985-10;181.83333333
1985-11;213.56666667
1985-12;221.23333333
1986-1;252.83333333
1986-2;282.96666667
1986-3;388.16666667
1986-4;183.00000000
1986-5;182.53333333
1986-6;37.80000000
1986-7;39.00000000
1986-8;103.73333333
1986-9;129.60000000
1986-10;220.53333333
1986-11;250.90000000
1986-12;286.03333333
1987-1;379.66666667
1987-2;204.43333333
1987-3;172.30000000
1987-4;253.60000000
1987-5;74.76666667
1987-6;46.03333333
1987-7;40.80000000
1987-8;63.73333333
1987-9;97.93333333
1987-10;203.76666667
1987-11;231.20000000
1987-12;288.16666667
1988-1;329.00000000
1988-2;333.10000000
1988-3;300.63333333
1988-4;326.50000000
1988-5;153.55000000
1988-6;34.70000000
1988-7;22.90000000
1988-8;33.20000000
1988-9;92.60000000
1988-10;127.70000000
1988-11;266.53333333
1988-12;246.30000000
1989-1;308.60000000
1989-2;316.93333333
1989-3;360.05000000
1989-4;272.05000000
1989-5;117.06666667
1989-6;127.20000000
1989-7;60.10000000
1989-8;73.20000000
1989-9;60.40000000
1989-10;321.45000000
1989-11;138.60000000
1989-12;185.70000000
1990-1;306.76666667
1990-2;238.00000000
1990-3;356.20000000
1990-4;154.46666667
1990-5;93.50000000
1990-6;38.40000000
1990-7;27.85000000
1990-8;62.40000000
1990-9;147.30000000
1990-10;230.35000000
1990-11;339.95000000
1990-12;327.55000000
1991-1;117.70000000
1991-2;197.00000000
1991-3;252.50000000
1991-4;102.80000000
1991-5;144.70000000
1991-6;42.90000000
1991-7;15.75000000
1991-8;3.05000000
1991-9;213.20000000
1991-10;112.50000000
1991-11;162.10000000
1991-12;265.00000000
1992-1;163.30000000
1992-2;312.15000000
1992-3;320.80000000
1992-4;207.20000000
1992-5;107.50000000
1992-6;57.70000000
1992-7;20.60000000
1992-8;38.20000000
1992-9;124.40000000
1992-10;133.10000000
1992-11;136.45000000
1992-12;225.60000000
1993-1;358.15000000
1993-2;393.35000000
1993-3;249.60000000
1993-4;217.35000000
1993-5;48.15000000
1993-6;79.10000000
1993-7;59.73333333
1993-8;31.90000000
1993-9;101.50000000
1993-10;134.43333333
1993-11;301.80000000
1993-12;215.10000000
1994-1;300.70000000
1994-2;312.63333333
1994-3;321.20000000
1994-4;286.13333333
1994-5;153.56666667
1994-6;113.90000000
1994-7;35.86666667
1994-8;59.40000000
1994-9;100.66666667
1994-10;199.66666667
1994-11;180.36666667
1994-12;261.30000000
1995-1;188.60000000
1995-2;269.70000000
1995-3;338.33333333
1995-4;208.06666667
1995-5;119.73333333
1995-6;45.96666667
1995-7;50.53333333
1995-8;53.06666667
1995-9;150.90000000
1995-10;116.13333333
1995-11;186.86666667
1995-12;242.26666667
1996-1;289.26666667
1996-2;292.20000000
1996-3;345.13333333
1996-4;128.46666667
1996-5;75.40000000
1996-6;42.70000000
1996-7;20.46666667
1996-8;81.00000000
1996-9;125.83333333
1996-10;209.16666667
1996-11;235.73333333
1996-12;201.50000000
1997-1;222.16666667
1997-2;377.40000000
1997-3;401.93333333
1997-4;158.43333333
1997-5;87.66666667
1997-6;72.96666667
1997-7;7.63333333
1997-8;77.76666667
1997-9;72.33333333
1997-10;120.63333333
1997-11;153.86666667
1997-12;204.06666667
1998-1;235.06666667
1998-2;229.50000000
1998-3;335.26666667
1998-4;121.76666667
1998-5;80.83333333
1998-6;41.26666667
1998-7;28.13333333
1998-8;44.83333333
1998-9;66.66666667
1998-10;254.90000000
1998-11;334.80000000
1998-12;293.33333333
1999-1;362.06666667
1999-2;301.76666667
1999-3;260.16666667
1999-4;248.56666667
1999-5;248.76666667
1999-6;116.26666667
1999-7;79.30000000
1999-8;49.30000000
1999-9;147.20000000
1999-10;149.46666667
1999-11;129.83333333
1999-12;315.60000000
2000-1;238.16666667
2000-2;227.56666667
2000-3;215.56666667
2000-4;274.13333333
2000-5;95.23333333
2000-6;71.33333333
2000-7;79.36666667
2000-8;77.70000000
2000-9;133.86666667
2000-10;201.56666667
2000-11;223.63333333
2000-12;158.16666667
2001-1;274.36666667
2001-2;211.70000000
2001-3;301.73333333
2001-4;187.00000000
2001-5;152.13333333
2001-6;55.83333333
2001-7;92.66666667
2001-8;15.13333333
2001-9;58.06666667
2001-10;157.70000000
2001-11;221.60000000
2001-12;262.00000000
2002-1;216.23333333
2002-2;321.43333333
