Periodo;PrecipitacaoTotal
1970-1;239.10967742
1970-2;133.86896552
1970-3;69.20303030
1970-4;74.36666667
1970-5;10.70588235
1970-6;14.81666667
1970-7;18.89117647
1970-8;38.63939394
1970-9;52.20000000
1970-10;171.08285714
1970-11;194.79393939
1970-12;119.73823529
1971-1;107.69375000
1971-2;73.16250000
1971-3;124.11176471
1971-4;60.69032258
1971-5;20.35294118
1971-6;57.61034483
1971-7;9.16562500
1971-8;9.62424242
1971-9;69.90000000
1971-10;140.25000000
1971-11;289.54687500
1971-12;303.45142857
1972-1;139.07058824
1972-2;169.57777778
1972-3;134.55757576
1972-4;76.20277778
1972-5;23.79444444
1972-6;1.85675676
1972-7;53.80882353
1972-8;21.37837838
1972-9;53.49722222
1972-10;147.91142857
1972-11;264.84054054
1972-12;238.27297297
1973-1;168.66111111
1973-2;129.69487179
1973-3;244.43243243
1973-4;60.57297297
1973-5;38.78888889
1973-6;18.00526316
1973-7;10.02105263
1973-8;9.01842105
1973-9;28.87894737
1973-10;190.87297297
1973-11;218.55000000
1973-12;221.44250000
1974-1;195.00789474
1974-2;66.54736842
1974-3;225.99761905
1974-4;76.17560976
1974-5;23.97000000
1974-6;29.51250000
1974-7;0.94615385
1974-8;10.30500000
1974-9;4.53076923
1974-10;162.73571429
1974-11;92.21707317
1974-12;273.14871795
1975-1;211.53333333
1975-2;163.77441860
1975-3;60.00909091
1975-4;87.51875000
1975-5;28.49787234
1975-6;7.61875000
1975-7;23.67777778
1975-8;1.29302326
1975-9;19.32978723
1975-10;144.04318182
1975-11;280.94130435
1975-12;139.22553191
1976-1;71.22291667
1976-2;170.24897959
1976-3;113.82400000
1976-4;35.44400000
1976-5;53.28269231
1976-6;10.29090909
1976-7;40.59423077
1976-8;37.81578947
1976-9;131.43965517
1976-10;146.81785714
1976-11;237.33333333
1976-12;268.75172414
1977-1;305.74035088
1977-2;30.20877193
1977-3;102.98070175
1977-4;99.74727273
1977-5;24.59122807
1977-6;14.34736842
1977-7;4.38727273
1977-8;8.35517241
1977-9;57.54655172
1977-10;92.52807018
1977-11;222.08909091
1977-12;203.55000000
1978-1;246.79272727
1978-2;209.96842105
1978-3;133.88070175
1978-4;77.71964286
1978-5;83.75789474
1978-6;12.25254237
1978-7;35.06111111
1978-8;2.98947368
1978-9;26.25423729
1978-10;134.45344828
1978-11;196.81754386
1978-12;220.39827586
1979-1;299.30178571
1979-2;270.63454545
1979-3;135.47222222
1979-4;60.73571429
1979-5;38.01964286
1979-6;1.23333333
1979-7;9.68703704
1979-8;22.49473684
1979-9;37.80169492
1979-10;68.09166667
1979-11;177.08245614
1979-12;213.48474576
1980-1;281.48000000
1980-2;137.75517241
1980-3;40.25593220
1980-4;127.20163934
1980-5;13.72586207
1980-6;28.30172414
1980-7;2.02881356
1980-8;10.32833333
1980-9;24.99354839
1980-10;44.20833333
1980-11;159.24745763
1980-12;259.77000000
1981-1;226.32459016
1981-2;49.57258065
1981-3;189.20634921
1981-4;36.64761905
1981-5;15.06119403
1981-6;29.06911765
1981-7;1.53661972
1981-8;17.29142857
1981-9;10.96527778
1981-10;166.24647887
1981-11;271.40140845
1981-12;208.59710145
1982-1;291.64776119
1982-2;70.54347826
1982-3;264.30144928
1982-4;58.72857143
1982-5;27.16619718
1982-6;11.50281690
1982-7;9.02500000
1982-8;14.07323944
1982-9;18.50422535
1982-10;95.90428571
1982-11;82.95857143
1982-12;256.05652174
1983-1;387.54029851
1983-2;242.88333333
1983-3;241.41029412
1983-4;120.10454545
1983-5;62.83333333
1983-6;36.36714286
1983-7;28.30895522
1983-8;1.87681159
1983-9;126.27647059
1983-10;174.68571429
1983-11;224.12394366
1983-12;323.55416667
1984-1;105.98333333
1984-2;44.98461538
1984-3;110.80000000
1984-4;73.23928571
1984-5;22.10181818
1984-6;0.96379310
1984-7;2.19259259
1984-8;30.29473684
1984-9;61.64259259
1984-10;74.01818182
1984-11;152.09310345
1984-12;254.99821429
1985-1;427.05806452
1985-2;141.77000000
1985-3;188.59354839
1985-4;38.58928571
1985-5;26.54333333
1985-6;3.92413793
1985-7;1.48214286
1985-8;8.77931034
1985-9;68.85000000
1985-10;86.97777778
1985-11;166.16774194
1985-12;246.61724138
