Periodo;PrecipitacaoTotal
1970-1;260.46666667
1970-2;196.53333333
1970-3;244.13333333
1970-4;114.36666667
1970-5;61.16666667
1970-6;0.20000000
1970-7;0E-8
1970-8;0.50000000
1970-9;53.58000000
1970-10;115.62000000
1970-11;152.98000000
1970-12;136.00000000
1971-1;210.38000000
1971-2;206.86000000
1971-3;169.54000000
1971-4;123.38000000
1971-5;90.40000000
1971-6;2.30000000
1971-7;43.98000000
1971-8;4.60000000
1971-9;98.32000000
1971-10;180.34000000
1971-11;137.50000000
1971-12;212.86666667
1972-1;227.35000000
1972-2;352.33333333
1972-3;103.01666667
1972-4;101.50000000
1972-5;65.55000000
1972-6;12.91666667
1972-7;31.31428571
1972-8;33.01428571
1972-9;62.13333333
1972-10;119.55714286
1972-11;274.94285714
1972-12;381.88571429
1973-1;203.75714286
1973-2;276.42857143
1973-3;184.72857143
1973-4;74.16666667
1973-5;45.25714286
1973-6;34.08571429
1973-7;4.01428571
1973-8;5.37142857
1973-9;48.15714286
1973-10;130.47142857
1973-11;273.62857143
1973-12;309.75714286
1974-1;328.74285714
1974-2;174.60000000
1974-3;331.47142857
1974-4;158.37142857
1974-5;76.75714286
1974-6;11.51428571
1974-7;0.18571429
1974-8;11.78571429
1974-9;42.22857143
1974-10;120.05714286
1974-11;131.24285714
1974-12;272.82857143
1975-1;186.71666667
1975-2;205.44285714
1975-3;196.71428571
1975-4;165.57142857
1975-5;16.57142857
1975-6;14.14285714
1975-7;15.00000000
1975-8;0E-8
1975-9;36.01428571
1975-10;148.74285714
1975-11;321.07142857
1975-12;203.90000000
1976-1;146.97142857
1976-2;257.98571429
1976-3;179.70000000
1976-4;107.14285714
1976-5;94.11428571
1976-6;7.04285714
1976-7;0.44285714
1976-8;7.01666667
1976-9;73.38333333
1976-10;165.65000000
1976-11;240.33333333
1976-12;236.06666667
1977-1;283.73750000
1977-2;189.77500000
1977-3;183.40000000
1977-4;116.51250000
1977-5;113.51250000
1977-6;34.82500000
1977-7;3.63750000
1977-8;19.80000000
1977-9;63.57500000
1977-10;117.93750000
1977-11;252.72500000
1977-12;249.67500000
1978-1;262.95000000
1978-2;250.56250000
1978-3;150.70000000
1978-4;166.12857143
1978-5;88.34285714
1978-6;2.66666667
1978-7;29.35714286
1978-8;4.20000000
1978-9;64.55000000
1978-10;158.47500000
1978-11;206.22500000
1978-12;340.82500000
1979-1;357.36250000
1979-2;209.86250000
1979-3;206.15000000
1979-4;83.38750000
1979-5;52.72857143
1979-6;0.12857143
1979-7;7.70000000
1979-8;13.28750000
1979-9;94.82500000
1979-10;64.80000000
1979-11;133.08333333
1979-12;220.53750000
1980-1;334.07500000
1980-2;388.25000000
1980-3;179.32500000
1980-4;109.08750000
1980-5;83.20000000
1980-6;13.86250000
1980-7;1.68571429
1980-8;1.95714286
1980-9;111.83750000
1980-10;83.28750000
1980-11;234.98750000
1980-12;322.32500000
1981-1;300.77142857
1981-2;177.96250000
1981-3;322.96250000
1981-4;66.65000000
1981-5;9.55000000
1981-6;41.66250000
1981-7;0E-8
1981-8;2.55714286
1981-9;32.26250000
1981-10;151.00000000
1981-11;285.10000000
1981-12;217.43750000
1982-1;269.01428571
1982-2;226.70000000
1982-3;295.21250000
1982-4;126.95000000
1982-5;29.08750000
1982-6;7.06250000
1982-7;8.51428571
1982-8;29.32500000
1982-9;130.31250000
1982-10;146.01250000
1982-11;189.33750000
1982-12;228.70000000
1983-1;372.60000000
1983-2;192.94285714
1983-3;219.77142857
1983-4;103.06666667
1983-5;78.72857143
1983-6;16.81428571
1983-7;8.58571429
1983-8;0.08571429
1983-9;35.02857143
1983-10;175.61428571
1983-11;292.01428571
1983-12;272.64285714
1984-1;144.10000000
1984-2;172.03333333
1984-3;142.97142857
1984-4;113.10000000
1984-5;45.85714286
1984-6;0.18333333
1984-7;1.83333333
1984-8;53.14285714
1984-9;54.10000000
1984-10;150.45714286
1984-11;188.22857143
1984-12;217.85714286
1985-1;267.85714286
1985-2;128.03333333
1985-3;229.70000000
1985-4;136.55714286
1985-5;20.93333333
1985-6;7.08571429
1985-7;22.95000000
1985-8;6.20000000
1985-9;52.92857143
1985-10;133.18333333
1985-11;114.80000000
1985-12;189.36666667
1986-1;292.35000000
1986-2;265.38333333
1986-3;251.91666667
1986-4;103.00000000
1986-5;66.35000000
1986-6;2.98333333
1986-7;1.75000000
1986-8;86.13333333
1986-9;51.61666667
1986-10;83.90000000
1986-11;167.38333333
1986-12;212.73333333
1987-1;250.20000000
1987-2;192.84000000
1987-3;237.64000000
1987-4;98.52000000
1987-5;19.96666667
1987-6;36.11666667
1987-7;1.93333333
1987-8;3.41250000
1987-9;14.71428571
1987-10;88.26250000
1987-11;181.14285714
1987-12;273.27142857
1988-1;295.48750000
1988-2;248.21250000
1988-3;208.80000000
1988-4;162.91250000
1988-5;19.81250000
1988-6;5.50000000
1988-7;0.22857143
1988-8;0E-8
1988-9;9.03750000
1988-10;80.92500000
1988-11;170.83750000
1988-12;202.30000000
1989-1;283.32857143
1989-2;221.71428571
1989-3;250.62857143
1989-4;131.71666667
1989-5;29.08571429
1989-6;34.13333333
1989-7;34.65000000
1989-8;69.16666667
1989-9;35.56666667
1989-10;75.30000000
1989-11;157.96666667
1989-12;290.50000000
1990-1;225.14000000
1990-2;253.30000000
1990-3;176.06000000
1990-4;76.86000000
1990-5;62.10000000
1990-6;10.44000000
1990-7;9.62000000
1990-8;39.25000000
1990-9;109.67500000
1990-10;62.84000000
1990-11;58.08000000
1990-12;112.18000000
1991-1;287.20000000
1991-2;162.05000000
1991-3;108.45000000
1991-4;56.40000000
1991-5;61.80000000
1991-6;9.00000000
1991-7;0E-8
1991-8;0E-8
1991-9;25.50000000
1991-10;57.40000000
1991-11;85.40000000
1991-12;122.05000000
1992-1;53.76000000
1992-2;178.20000000
1992-3;76.03333333
1992-4;64.83333333
1992-5;5.10000000
1992-6;0E-8
1992-7;0.25000000
1992-8;4.00000000
1992-9;101.65000000
1992-10;155.96666667
1992-11;220.93333333
1992-12;162.80000000
1993-1;36.30000000
1993-2;104.77500000
1993-3;78.90000000
1993-4;45.30000000
1993-5;44.36666667
1993-6;25.50000000
1993-7;0.36666667
1993-8;5.10000000
1993-9;10.73333333
1993-10;42.95000000
1993-11;137.75000000
1993-12;101.57500000
1994-1;141.05000000
1994-2;131.12500000
1994-3;101.16666667
1994-4;70.12500000
1994-5;44.72500000
1994-6;42.03333333
1994-7;51.70000000
1994-8;17.73333333
1994-9;30.43333333
1994-10;91.98000000
1994-11;149.85000000
1994-12;145.47500000
1995-1;171.68750000
