Nome: BAMBUI
Codigo Estacao: A565
Latitude: -20.0311111
Longitude: -46.00888888
Altitude: 697
Situacao: Operante
Data Inicial: 2016-11-22
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2016-11-30;2;null;null;null;null;null;
2016-12-31;14;140;935.137406;23.134225;9.7;1.638753;
2017-01-31;18;116;935.52611;23.986886;6.4;1.532696;
2017-02-28;14;84.6;935.816967;23.243203;5.9;1.572863;
2017-03-31;9;80.8;935.970968;22.795296;7;1.270161;
2017-04-30;9;33.8;937.163599;22.054366;7;1.254402;
2017-05-31;11;103.4;938.350397;19.388271;7.4;1.129809;
2017-06-30;4;26.8;940.70675;17.306178;6.9;1.167667;
2017-07-31;1;2.2;944.404973;15.140591;6.8;1.421102;
2017-08-31;null;0;939.184683;18.51315;8.8;1.332143;
2017-09-30;2;41.4;940.177076;19.473935;7.2;1.657184;
2017-10-31;10;88.2;935.808837;22.899546;7.2;1.466224;
2017-11-30;17;185.8;934.283385;22.761721;6.6;1.732316;
2017-12-31;17;251.6;933.851018;23.476899;6.5;1.52104;
2018-01-31;19;252.2;935.004301;23.507796;8.6;1.44865;
2018-02-28;19;154.8;934.511077;23.167275;5.3;1.375168;
2018-03-31;15;83.6;934.725315;23.816856;4.5;1.242895;
2018-04-30;8;42.2;938.252959;21.106981;5;1.175332;
2018-05-31;3;20.2;939.668956;18.066338;4.9;1.043501;
2018-06-30;1;.2;940.414531;18.292596;4.4;.916636;
2018-07-31;0;0;940.504839;16.789651;4.3;.920161;
2018-08-31;7;31.4;939.915188;18.510887;6.7;1.290054;
2018-09-30;9;42.6;936.416981;21.123569;6.8;1.417488;
2018-10-31;18;120.4;935.220804;23.461314;7.9;1.471388;
2018-11-30;22;460.8;935.464583;22.10875;8;1.926389;
2018-12-31;19;260.8;935.387728;23.487301;8.9;1.461571;
2019-01-31;13;115;937.153091;24.416263;7.1;1.432124;
2019-02-28;16;304.6;935.236504;23.563975;7.3;1.357609;
2019-03-31;17;155.4;936.696441;23.015025;10.1;1.18774;
2019-04-30;13;140.4;936.31628;22.598931;4.5;1.032772;
2019-05-31;3;null;937.42032;21.435606;4.7;1.015293;
2019-06-30;3;null;null;16.998958;5.6;null;
2019-07-31;2;.6;940.874328;15.730108;7.4;1.200672;
2019-08-31;2;5;941.509716;18.635435;5.1;1.282434;
2019-09-30;3;59.8;937.677778;22.575694;4.7;1.424861;
2019-10-31;8;38.4;935.752419;23.263575;8.1;1.477688;
2019-11-30;18;222.2;934.245631;23.732879;7.8;1.457588;
2019-12-31;20;220.4;934.897879;23.368741;6.2;1.442689;
2020-01-31;26;318.8;933.852688;24.047446;10.1;1.335192;
2020-02-29;25;452.8;935.752642;23.118809;6.6;1.523501;
2020-03-31;13;65.2;936.238958;22.755779;6.3;1.204102;
2020-04-30;13;87;937.649306;21.454306;6.9;1.192361;
2020-05-31;12;42.8;939.357258;17.244489;4.2;1.041532;
2020-06-30;2;.4;940.435278;17.633889;6.2;1.139722;
2020-07-31;0;0;940.078763;17.798521;6.1;1.157527;
2020-08-31;1;8.8;940.260349;17.662231;5.4;1.234274;
2020-09-30;2;13;938.12375;21.476806;5.2;1.0125;
2020-10-31;13;234.4;935.02043;23.677285;7.5;1.185349;
2020-11-30;16;114.8;935.18434;22.733264;8.1;1.48484;
2020-12-31;22;256.8;934.760629;23.43688;6.1;1.37474;

