Nome: PATOS DE MINAS
Codigo Estacao: A562
Latitude: -18.52055554
Longitude: -46.44055555
Altitude: 950
Situacao: Operante
Data Inicial: 2017-05-11
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2017-05-31;5;null;null;20.608267;6.2;null;
2017-06-30;null;0;912.376333;19.718678;6.1;1.632722;
2017-07-31;0;0;915.42621;18.071102;6.3;2.053226;
2017-08-31;null;0;911.058556;21.81025;7.3;1.95529;
2017-09-30;2;null;911.978913;22.264038;5.7;2.148222;
2017-10-31;10;57.4;908.235698;24.640706;null;null;
2017-11-30;21;169.8;906.886438;22.109314;10.2;null;
2017-12-31;16;236.6;906.682736;22.672946;5.8;null;
2018-01-31;14;215.2;907.760963;23.024988;6.5;null;
2018-02-28;16;122.2;907.137202;22.529464;6.5;1.720833;
2018-03-31;14;192.8;907.593096;23.303641;5.5;1.512085;
2018-04-30;10;53.6;910.305803;21.202192;5.1;1.338007;
2018-05-31;3;23.4;911.562157;19.592794;5.4;1.285156;
2018-06-30;null;0;912.422989;20.17128;5.5;1.445468;
2018-07-31;0;0;912.388441;20.122581;7.1;1.602688;
2018-08-31;5;20.2;911.744355;21.27043;6.1;1.786021;
2018-09-30;7;34.6;908.722917;23.311443;7.6;2.049257;
2018-10-31;11;127;907.704926;23.763973;7.7;1.848609;
2018-11-30;15;339;907.763163;21.7169;6.1;1.887475;
2018-12-31;18;195.4;908.17604;22.873685;6.3;1.845465;
2019-01-31;10;128.4;909.790644;24.096698;8.5;1.26797;
2019-02-28;15;254.4;907.997063;23.445956;8.7;1.695225;
2019-03-31;18;186.4;909.099047;22.679739;5.8;1.319331;
2019-04-30;13;105.8;908.988321;22.409456;8.5;1.297464;
2019-05-31;7;127.2;910.022768;21.245536;4.2;.779464;
2019-06-30;1;3.4;913.121983;19.531178;6;1.338412;
2019-07-31;0;0;912.525538;18.880914;7.2;1.281855;
2019-08-31;0;0;913.196102;21.258199;6.6;1.341936;
2019-09-30;1;null;910.028261;25.266116;6.3;1.580326;
2019-10-31;10;52.2;908.116159;24.488399;5.8;1.427374;
2019-11-30;19;116.4;906.772778;23.784583;10.7;1.926528;
2019-12-31;20;281.2;907.552045;23.099795;6;1.736331;
2020-01-31;20;221.2;906.832796;23.440591;7.5;1.757124;
2020-02-29;25;305.4;908.489511;22.461494;6.7;1.899856;
2020-03-31;4;null;null;null;null;null;
2020-04-30;null;null;null;null;null;null;
2020-05-31;1;null;null;null;4.7;null;
2020-06-30;null;null;null;null;4.3;null;
2020-07-31;null;null;null;null;3.8;null;
2020-08-31;2;null;911.243827;20.589815;6.2;1.450617;
2020-09-30;2;1.4;910.382639;24.442917;6.8;1.513472;
2020-10-31;14;201.2;907.570027;24.673118;6.6;1.678898;
2020-11-30;14;135.6;907.727222;22.694444;6;1.623333;
2020-12-31;20;279.6;907.444409;22.927361;6.7;1.582742;

