Nome: GAMA (PONTE ALTA)
Codigo Estacao: A046
Latitude: -15.93527777
Longitude: -48.13749999
Altitude: 990
Situacao: Operante
Data Inicial: 2014-09-30
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2014-09-30;null;null;null;null;null;null;
2014-10-31;7;null;null;24.459924;8.2;null;
2014-11-30;21;241.8;903.151999;22.535694;7.3;2.073895;
2014-12-31;21;275.2;903.791865;21.895775;8.9;2.251636;
2015-01-31;12;76.2;904.76056;23.28445;12;2.066377;
2015-02-28;13;128.8;904.326831;22.403979;7.7;2.290612;
2015-03-31;23;213.8;904.424899;21.420767;7.2;1.731643;
2015-04-30;20;267.4;null;22.045509;6.4;1.706829;
2015-05-31;7;68.6;null;20.595705;10.1;2.344398;
2015-06-30;0;0;null;19.839837;9.1;2.660157;
2015-07-31;1;1.4;907.678606;20.368589;8.1;2.60509;
2015-08-31;0;0;906.984959;21.622243;9.7;3.003142;
2015-09-30;6;34.4;904.610086;24.834992;8.2;2.466004;
2015-10-31;9;100.4;904.170109;25.845828;8.7;2.700604;
2015-11-30;17;185.6;902.966908;23.911304;7.7;1.998182;
2015-12-31;20;191.6;904.682091;23.300509;8.3;2.015888;
2016-01-31;27;319;903.062155;22.369419;8;2.275906;
2016-02-29;13;142.8;904.791822;23.268099;7.9;2.011362;
2016-03-31;14;112.4;905.556265;22.973246;8;1.698379;
2016-04-30;2;null;904.878572;23.234094;8.6;2.023628;
2016-05-31;null;null;null;21.970746;8;null;
2016-06-30;1;.2;908.168744;20.377113;8.1;2.023285;
2016-07-31;0;0;907.559175;20.825079;9.1;2.396344;
2016-08-31;5;8.4;906.55928;22.391512;9;2.570898;
2016-09-30;6;6.4;905.454179;24.555882;10.3;2.849927;
2016-10-31;16;111;903.645105;23.77529;9.4;2.405829;
2016-11-30;23;125;903.049565;22.306503;11.9;2.262838;
2016-12-31;17;125.8;903.579631;22.643828;9;2.451372;
2017-01-31;16;184.4;903.937307;22.585645;9.6;1.951273;
2017-02-28;17;223;903.805555;22.266254;9.7;2.238998;
2017-03-31;13;131;904.051159;22.550986;6.2;1.771314;
2017-04-30;12;75.8;904.799459;22.603573;8.5;2.041739;
2017-05-31;8;40.4;905.853205;21.380829;8;2.15013;
2017-06-30;0;0;907.494843;19.750592;9.1;2.499698;
2017-07-31;0;0;910.040804;17.780006;10.9;3.332259;
2017-08-31;null;null;906.328355;22.334855;8.8;2.860833;
2017-09-30;null;0;906.872816;23.169937;11;4.211921;
2017-10-31;5;null;903.536739;null;11.5;3.109139;
2017-11-30;24;268;902.617083;22.365417;8;2.271057;
2017-12-31;21;221.4;902.845027;22.045699;7.9;1.988553;
2018-01-31;23;61.4;903.633468;22.503226;7.6;2.089247;
2018-02-28;17;98.4;903.097917;22.331994;8;2.234375;
2018-03-31;21;276.8;903.615995;22.59543;9;1.872312;
2018-04-30;6;null;905.623056;21.357917;9.3;2.186667;
2018-05-31;2;21.4;906.775403;20.254301;9.9;2.509812;
2018-06-30;0;0;907.822917;20.257917;10.1;2.433472;
2018-07-31;0;0;907.745833;19.684677;9.1;2.388844;
2018-08-31;2;31.2;907.036828;21.914516;9.8;2.534677;
2018-09-30;6;31;904.213056;23.765833;9.1;2.463889;
2018-10-31;17;180.8;903.5375;23.391667;6.7;1.941398;
2018-11-30;22;395.2;903.260833;21.790833;9.4;2.066805;
2018-12-31;17;112;904.218548;22.483602;6.4;2.109678;
2019-01-31;9;85.6;905.382392;22.880242;8.4;2.101882;
2019-02-28;20;269.2;904.091964;22.828423;6.9;1.899554;
2019-03-31;20;140.8;904.84207;22.29422;7.9;1.840726;
2019-04-30;17;211.2;904.9025;21.971944;8.7;1.599306;
2019-05-31;7;80.8;905.536693;21.506317;6.1;1.691667;
2019-06-30;0;0;908.276806;19.638889;9.9;2.411528;
2019-07-31;0;0;907.827151;19.410349;10.2;2.648656;
2019-08-31;1;.2;908.252151;22.071371;12.7;3.177285;
2019-09-30;2;4.8;905.345695;25.338194;8.7;3.003194;
2019-10-31;12;104.2;903.634946;24.675672;9.1;2.461612;
2019-11-30;19;159.2;902.704444;23.0125;8.9;1.988611;
2019-12-31;17;187.2;903.353448;22.743011;10.3;2.00665;
2020-01-31;22;422.6;903.269355;22.805645;7.2;2.221505;
2020-02-29;22;302.6;904.411351;22.362213;7.4;1.776724;
2020-03-31;17;283;904.137927;22.493373;6.9;2.019787;
2020-04-30;14;183.2;905.621261;21.941917;7.3;1.97406;
2020-05-31;4;null;906.977744;19.78913;8.6;2.057697;
2020-06-30;0;0;907.563472;19.857917;6.5;1.794861;
2020-07-31;0;0;907.369489;19.638038;8.8;2.075134;
2020-08-31;0;0;906.870699;21.350403;9;2.797984;
2020-09-30;2;49.2;905.705833;24.054028;9.1;2.939583;
2020-10-31;11;243.2;903.519624;24.102151;8.3;2.322312;
2020-11-30;18;135;903.524964;22.633194;7.6;2.364028;
2020-12-31;15;291.8;903.281452;23.053629;6.9;1.838979;

