Nome: SAO VICENTE DO SUL
Codigo Estacao: A889
Latitude: -29.70222222
Longitude: -54.69444444
Altitude: 134
Situacao: Operante
Data Inicial: 2016-04-05
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2016-04-30;16;null;997.915972;20.44132;9.8;3.230669;
2016-05-31;11;100;1003.803091;13.665726;8.9;3.090082;
2016-06-30;5;66.6;1006.319583;10.624306;9;2.404065;
2016-07-31;12;77.8;1002.160484;13.162634;7.8;3.047692;
2016-08-31;10;94.4;1001.199059;15.471505;8.9;2.997892;
2016-09-30;7;40.6;1002.798472;15.24375;10.4;3.444106;
2016-10-31;12;362.8;998.045161;18.874866;11.6;3.832439;
2016-11-30;14;227.6;997.674028;21.028056;17.8;3.294354;
2016-12-31;10;180.6;994.892742;24.053629;9.4;3.108468;
2017-01-31;15;221.6;995.786425;24.356317;9.9;3.103239;
2017-02-28;14;149.4;995.345685;24.285565;9.6;2.326915;
2017-03-31;7;198.6;998.299287;22.14515;9.6;3.507918;
2017-04-30;14;209.4;999.790278;18.940972;8.8;3.068889;
2017-05-31;21;303.6;1000.038441;16.783199;9.6;3.237769;
2017-06-30;13;122.2;1001.766806;15.340556;7.5;2.802917;
2017-07-31;9;29.8;1005.842473;15.995027;9;2.477823;
2017-08-31;15;248.4;1000.687903;16.319758;9.7;3.138026;
2017-09-30;16;154.6;1000.768195;19.459306;10.1;3.830761;
2017-10-31;15;197.2;996.616667;19.100538;17.2;3.911962;
2017-11-30;6;72.4;996.246667;21.079722;9.8;3.479445;
2017-12-31;10;93.4;994.6375;24.530511;9.8;3.542473;
2018-01-31;12;218.8;995.130376;24.470296;10.3;3.275134;
2018-02-28;6;73.6;996.718452;23.39122;12.6;3.2;
2018-03-31;11;186.4;996.254032;22.070699;10;2.813979;
2018-04-30;15;82.4;1000.213195;22.428333;8.1;2.517083;
2018-05-31;15;80.2;1001.804301;16.943548;7.6;2.966801;
2018-06-30;7;null;null;11.762311;9.6;null;
2018-07-31;10;null;null;13.210318;10.7;null;
2018-08-31;14;116.8;1003.769624;12.684543;9.4;3.09463;
2018-09-30;16;180.8;998.471111;18.579167;14.1;3.905915;
2018-10-31;8;87.6;998.316935;19.35;11.3;4.291584;
2018-11-30;7;234.8;996.395694;22.669306;10.7;3.486681;
2018-12-31;11;271.6;996.413306;23.633871;10.5;3.052721;
2019-01-31;16;436.4;996.162366;25.136021;9;3.223415;
2019-02-28;8;50.8;996.756509;23.707415;8.2;3.071696;
2019-03-31;11;183;999.245027;21.728226;8.8;2.880896;
2019-04-30;14;240.8;998.693056;20.668611;7.8;2.704444;
2019-05-31;17;217.6;999.978226;17.932124;9.4;2.973692;
2019-06-30;11;35.2;1001.425417;17.722639;8.5;2.499451;
2019-07-31;15;198.2;1003.422581;12.902688;7.6;2.522279;
2019-08-31;8;43.8;1004.938979;14.298118;9.3;3.297101;
2019-09-30;6;73.2;1000.7875;16.290972;9.5;3.731775;
2019-10-31;16;281.4;998.021236;20.083333;12.5;4.00379;
2019-11-30;9;143.4;996.0525;22.323472;9.6;3.859028;
2019-12-31;4;30.6;995.487634;24.667204;9.5;2.872341;
2020-01-31;10;245.8;995.062231;24.749462;9.2;3.463114;
2020-02-29;3;41.4;997.363506;23.912644;10.8;3.089967;
2020-03-31;4;37.6;998.259812;24.53293;8.7;3.077151;
2020-04-30;3;32;1001.381528;19.397917;8.9;2.679167;
2020-05-31;10;127.2;1002.082143;15.575861;7.9;2.166274;
2020-06-30;9;null;null;13.956636;10.4;null;
2020-07-31;11;null;1002.792259;11.313216;10.4;2.620648;
2020-08-31;10;40.4;1001.915693;15.516404;10.4;2.876373;
2020-09-30;null;null;null;null;null;null;
2020-10-31;null;null;null;null;10.7;null;
2020-11-30;null;null;null;null;11.1;null;
2020-12-31;7;56.8;995.765895;23.628704;10;3.503892;

