Nome: ZE DOCA
Codigo Estacao: A255
Latitude: -3.26916666
Longitude: -45.65111111
Altitude: 45.5
Situacao: Operante
Data Inicial: 2019-09-17
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2019-09-30;1;null;null;null;null;null;
2019-10-31;4;6.6;1005.176467;28.086179;6;2.416936;
2019-11-30;5;41.4;1003.94035;28.403798;5.2;2.244215;
2019-12-31;12;91.8;1004.304704;27.85457;6.2;2.203763;
2020-01-31;30;485.4;1006.082258;26.088978;6.9;1.625713;
2020-02-29;22;318.2;1006.139393;26.340855;7.5;1.637919;
2020-03-31;26;178.8;1006.027215;26.548828;5.9;1.56761;
2020-04-30;25;393.2;1006.516449;26.512313;null;null;
2020-05-31;17;204.6;1006.954032;27.450269;null;null;
2020-06-30;9;43.8;1007.058889;27.443889;null;null;
2020-07-31;2;9;1006.832124;27.436156;null;null;
2020-08-31;0;0;1006.675806;27.765457;null;null;
2020-09-30;4;10.8;1006.112041;28.285562;null;null;
2020-10-31;3;21.6;1005.121996;28.698077;null;null;
2020-11-30;20;155.4;1004.742917;27.444167;null;null;
2020-12-31;13;129;1004.793461;27.153132;null;null;

