Nome: LAGUNA CARAPA
Codigo Estacao: S711
Latitude: -22.575389
Longitude: -55.160333
Altitude: 499
Situacao: Operante
Data Inicial: 2018-04-11
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2018-04-30;null;null;null;23.561795;6.9;null;
2018-05-31;7;80.4;958.563038;19.978495;9.8;2.90578;
2018-06-30;7;22.6;959.761528;17.090556;10.1;3.2525;
2018-07-31;1;2.6;959.213306;18.559812;11.2;3.42043;
2018-08-31;13;62.6;959.754167;17.397581;11.7;3.952016;
2018-09-30;17;207.6;955.443472;20.525278;11.5;3.83375;
2018-10-31;15;344.4;953.843548;23.579704;13.3;4.103518;
2018-11-30;13;181.4;953.37125;23.872778;14.8;3.928195;
2018-12-31;6;null;954.659569;24.699572;9.4;3.408514;
2019-01-31;17;146.2;955.288575;25.991398;8.5;3.065995;
2019-02-28;20;167.2;953.783333;25.004464;12.7;3.269494;
2019-03-31;11;249.4;955.887634;24.518548;9.9;3.345565;
2019-04-30;12;83.4;955.8175;22.795694;8.9;2.543194;
2019-05-31;11;88.6;956.821774;20.64543;8.7;3.122984;
2019-06-30;8;44.4;959.205139;19.484722;10.3;3.106111;
2019-07-31;7;32.2;959.593955;16.960559;9.8;3.290179;
2019-08-31;5;7.8;960.1125;19.739247;12.4;4.108737;
2019-09-30;3;null;955.902617;23.792301;14.6;4.173021;
2019-10-31;null;null;null;null;11.4;null;
2019-11-30;null;null;null;null;11.1;null;
2019-12-31;null;null;null;null;12.9;null;
2020-01-31;null;null;null;null;8.2;null;
2020-02-29;null;null;null;null;9.5;null;
2020-03-31;null;null;null;null;8.3;null;
2020-04-30;null;null;null;null;9.6;null;
2020-05-31;null;null;null;null;9.2;null;
2020-06-30;null;null;null;null;10.3;null;
2020-07-31;null;null;null;null;9.7;null;
2020-08-31;null;null;null;null;8.9;null;
2020-09-30;null;null;null;null;11.1;null;
2020-10-31;null;null;null;null;12.1;null;
2020-11-30;null;null;null;null;10.7;null;
2020-12-31;null;null;null;null;9.9;null;

