Nome: ARACUAI
Codigo Estacao: A566
Latitude: -16.84888888
Longitude: -42.03527777
Altitude: 308
Situacao: Operante
Data Inicial: 2017-05-18
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2017-05-31;1;null;null;null;null;null;
2017-06-30;null;0;982.846889;22.823563;7.6;1.440333;
2017-07-31;3;3;987.080376;20.651344;6.6;1.969221;
2017-08-31;null;0;982.786939;21.474358;7.1;1.538599;
2017-09-30;1;1;983.864182;24.232036;7.3;2.639276;
2017-10-31;3;10.4;978.697881;27.601409;8;2.805086;
2017-11-30;13;93.2;976.945166;25.665272;7.4;1.565947;
2017-12-31;17;168.8;976.52002;24.822138;4.3;.876111;
2018-01-31;6;33.2;977.141223;27.191199;6.4;1.513289;
2018-02-28;13;243.6;976.778675;25.54355;6;1.024631;
2018-03-31;11;122;976.838203;25.476127;4.9;.729522;
2018-04-30;9;22.6;980.173128;23.94247;5.3;.755918;
2018-05-31;6;12.6;981.811482;22.794939;5.6;1.093998;
2018-06-30;2;.8;983.170435;22.303819;5.9;1.125405;
2018-07-31;2;1.2;983.333871;21.583333;6;1.230242;
2018-08-31;1;.2;982.377554;24.557258;8;1.651479;
2018-09-30;2;4.4;979.13785;25.992162;5.8;1.993074;
2018-10-31;11;96.8;977.560887;27.206586;10.5;1.97621;
2018-11-30;10;93.2;977.992063;25.280385;5.2;1.377591;
2018-12-31;14;138.4;977.94602;24.853068;8.7;.94401;
2019-01-31;6;30.2;979.135571;27.335677;11.1;1.595775;
2019-02-28;9;116.6;976.734614;27.631192;7.1;1.159925;
2019-03-31;10;53.2;977.754301;27.545699;6.7;1.099059;
2019-04-30;11;27;978.024722;26.651528;5.6;1.140833;
2019-05-31;5;6.6;979.226478;25.439516;5.3;1.090591;
2019-06-30;3;4.4;983.57;23.284167;6.5;1.3875;
2019-07-31;1;.2;983.449597;21.604973;6.7;1.399328;
2019-08-31;6;8;984.701636;23.097201;7.6;1.859804;
2019-09-30;3;1.8;981.113056;25.604583;6.8;2.276111;
2019-10-31;3;64.2;978.368243;27.666007;5.9;2.460093;
2019-11-30;6;43.6;976.095942;28.280393;6.3;1.890719;
2019-12-31;9;65.6;976.865001;27.711559;7.1;1.671476;
2020-01-31;16;314.2;976.321371;26.902823;9.2;1.273387;
2020-02-29;10;42.6;977.551674;27.033521;6.7;.890461;
2020-03-31;21;186.4;978.337977;24.667542;5.4;.57482;
2020-04-30;5;13.8;979.95375;23.890417;5.2;.569167;
2020-05-31;4;null;null;22.034896;3.9;null;
2020-06-30;null;null;null;null;6.7;null;
2020-07-31;null;null;null;null;5.7;null;
2020-08-31;null;null;null;null;6.3;null;
2020-09-30;1;null;980.868885;null;6.3;2.509874;
2020-10-31;null;null;977.383017;null;8.8;2.139319;
2020-11-30;null;null;978.108534;null;5.1;1.353758;
2020-12-31;2;null;977.011651;null;6.4;1.201153;

