Nome: CHAPADA GAUCHA
Codigo Estacao: A548
Latitude: -15.30027777
Longitude: -45.61749999
Altitude: 873.2
Situacao: Operante
Data Inicial: 2007-06-21
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2007-06-30;null;null;null;null;null;null;
2007-07-31;0;919.326479;20.915872;6.5;3.347214;null;
2007-08-31;0;919.835513;20.62209;9.9;3.778267;null;
2007-09-30;0;919.018056;23.259722;9.2;4.016389;null;
2007-10-31;2.4;915.598463;25.735314;8.2;3.830815;null;
2007-11-30;null;913.76787;25.019231;7.7;3.385648;null;
2007-12-31;121.2;914.787903;23.427419;8.5;3.079032;null;
2008-01-31;239.6;914.818683;23.20793;9.5;2.995968;null;
2008-02-29;146.8;915.432902;22.929167;8.4;2.7625;null;
2008-03-31;99.4;915.435349;22.302688;7.9;2.553898;null;
2008-04-30;108.6;915.043889;22.989722;6.8;2.553195;null;
2008-05-31;0;917.737488;21.178758;6.1;2.950917;null;
2008-06-30;0;919.460285;20.528995;6.6;3.154626;null;
2008-07-31;0;920.518817;19.378226;8.2;3.337097;null;
2008-08-31;0;918.156317;22.226613;8;3.44543;null;
2008-09-30;42.4;917.415972;24.135556;9;3.400833;null;
2008-10-31;12.6;916.375672;26.10457;8.7;3.834274;null;
2008-11-30;207;914.630936;23.110399;10.5;2.975815;null;
2008-12-31;287.2;914.365323;22.446102;7.9;3.003091;null;
2009-01-31;229;915.594489;23.213388;8.7;2.732732;null;
2009-02-28;125.2;915.359077;23.297768;10.6;2.641667;null;
2009-03-31;168.8;914.793683;23.802957;7.1;2.54664;null;
2009-04-30;116.8;916.62875;22.094722;8;2.583333;null;
2009-05-31;72.6;918.008737;20.688979;7.8;2.748253;null;
2009-06-30;12.4;919.190417;20.357639;6.8;2.868194;null;
2009-07-31;0;919.297715;21.469489;7.8;3.106855;null;
2009-08-31;20.4;918.839382;21.980914;10.2;3.703226;null;
2009-09-30;12.2;917.397361;24.905139;8.6;3.243056;null;
2009-10-31;285.8;914.636638;23.711494;8.9;2.798563;null;
2009-11-30;118.2;914.7275;24.219167;8.3;2.710833;null;
2009-12-31;203;915.438038;22.699731;9.1;3.19328;null;
2010-01-31;74.8;915.937158;23.885142;8;2.78414;null;
2010-02-28;53.8;915.825446;24.359524;7.7;2.900149;null;
2010-03-31;138.4;915.641263;23.186021;8.9;2.555242;null;
2010-04-30;1.2;917.021944;22.32375;7.8;2.687361;null;
2010-05-31;.4;917.095161;22.391129;6.7;2.293548;null;
2010-06-30;0;920.261389;20.013611;8.6;3.01375;null;
2010-07-31;.4;920.452016;20.243145;8.2;3.320833;null;
2010-08-31;0;919.878019;21.02433;8;2.996455;null;
2010-09-30;75.2;917.718472;23.643056;8.5;3.82125;null;
2010-10-31;5.4;915.036962;25.147715;9.6;3.224462;null;
2010-11-30;null;null;21.934583;10.2;null;null;
2010-12-31;null;null;null;7.8;null;null;
2011-01-31;null;null;null;8.1;null;null;
2011-02-28;108.4;915.06503;23.868006;8.5;2.811161;null;
2011-03-31;291;914.876278;22.400853;7;2.374885;null;
2011-04-30;26.6;916.77;22.299722;7;2.670695;null;
2011-05-31;3.6;917.706317;20.778629;8;2.677151;null;
2011-06-30;0;918.775;20.428472;7.7;2.816945;null;
2011-07-31;0;919.281855;20.398118;7.2;2.855779;null;
2011-08-31;0;918.748522;22.892608;9.1;3.027554;null;
2011-09-30;.4;918.845;23.578056;8;3.551389;null;
2011-10-31;203.2;915.316936;22.602151;7.6;2.844086;null;
2011-11-30;198.8;915.330139;21.693889;7.8;2.729306;null;
2011-12-31;287;914.973522;22.310887;7.9;2.35793;null;
2012-01-31;143.4;915.67164;22.27379;11.3;2.589247;null;
2012-02-29;32;915.810345;23.218534;7.9;2.430891;null;
2012-03-31;148.2;916.149059;23.316129;7.1;2.179704;null;
2012-04-30;33.6;916.136944;23.797222;7.4;2.251944;null;
2012-05-31;20.8;918.384677;21.166263;7.4;2.637769;null;
2012-06-30;0;919.242222;21.856944;5.9;2.297083;null;
2012-07-31;0;919.551478;21.138038;6.4;2.533333;null;
2012-08-31;0;921.111214;20.598472;7.4;3.07788;null;
2012-09-30;1;918.76875;24.394583;8.8;3.081111;null;
2012-10-31;10.4;915.76586;25.692204;7.8;2.975134;null;
2012-11-30;347;914.506528;22.399167;11.1;2.421945;null;
2012-12-31;65.4;914.658468;25.561962;7.1;2.01371;null;
2013-01-31;324.6;915.674059;22.99664;7.2;2.117742;null;
2013-02-28;35;915.553869;24.458631;7;2.112946;null;
2013-03-31;240.8;915.97225;24.197126;6.6;2.036556;null;
2013-04-30;95.4;917.290972;22.052083;6.3;1.755556;null;
2013-05-31;0;918.027554;21.845161;7;1.967339;null;
2013-06-30;25;919.07255;21.433535;5.6;1.937992;null;
2013-07-31;0;919.943952;21.396237;7.1;2.177285;null;
2013-08-31;null;918.981525;22.213258;7.7;2.612511;null;
2013-09-30;9;917.913472;23.954306;13;2.970139;null;
2013-10-31;53.4;916.645296;23.873387;9.7;2.770027;null;
2013-11-30;186.4;914.733056;23.844167;7.9;2.472083;null;
2013-12-31;439.4;914.20578;22.908871;7.1;2.307796;null;
2014-01-31;74.8;916.747581;23.827823;10.6;2.104301;null;
2014-02-28;153.8;915.926637;23.386905;6.6;2.154018;null;
2014-03-31;189.2;916.471102;22.884946;6.6;1.859005;null;
2014-04-30;32;916.866806;23.093333;5;1.598611;null;
2014-05-31;1.4;917.807404;21.772061;6.3;1.979961;null;
2014-06-30;null;null;null;6.1;null;null;
2014-07-31;null;null;null;8.6;null;null;
2014-08-31;null;null;null;7.6;null;null;
2014-09-30;0;917.754861;24.514444;9.1;3.081528;null;
2014-10-31;29;916.999731;24.778226;8.9;3.011962;null;
2014-11-30;176.2;915.337083;23.730972;9.4;2.217778;null;
2014-12-31;144.8;916.095161;23.075941;8.9;2.295296;null;
2015-01-31;29.2;916.751601;25.2937;8.2;2.114943;null;
2015-02-28;105.4;916.588393;23.365476;7.5;2.186161;null;
2015-03-31;157;916.374731;22.896909;6.3;1.526075;null;
2015-04-30;208.6;916.795833;22.898889;7.9;1.439722;null;
2015-05-31;50.4;918.756855;21.142473;8;1.826075;null;
2015-06-30;0;920.658333;20.843194;7.3;2.183472;null;
2015-07-31;0;920.246774;21.477554;6.9;2.510887;null;
2015-08-31;0;919.574866;22.417742;6.8;2.703226;null;
2015-09-30;.2;916.694722;26.618611;8.4;2.994028;null;
2015-10-31;93.6;916.404301;27.15457;11;3.02621;null;
2015-11-30;236.6;914.758333;25.974306;8.9;2.173611;null;
2015-12-31;70.4;916.526613;25.759274;11.1;2.160081;null;
2016-01-31;408.2;915.473925;23.02164;7.9;2.39207;null;
2016-02-29;17.4;916.853448;25.356178;6.3;1.739081;null;
2016-03-31;115;917.485484;24.283602;7.1;1.857796;null;
2016-04-30;null;null;24.802235;7.4;null;null;
2016-05-31;null;null;null;null;null;null;
2016-06-30;null;null;null;null;null;null;
2016-07-31;null;null;null;7.2;null;null;
2016-08-31;null;null;null;8.4;null;null;
2016-09-30;null;null;null;7.9;null;null;
2016-10-31;null;null;null;8;null;null;
2016-11-30;126.2;915.420801;23.801698;9.6;3.262567;null;
2016-12-31;167.6;915.953977;24.037613;8.5;2.902308;null;
2017-01-31;45;916.000263;25.153477;7.8;2.706031;null;
2017-02-28;null;916.396057;22.845305;7.5;2.763083;null;
2017-03-31;153.2;916.250383;23.925455;10.3;2.486722;null;
2017-04-30;.6;917.224879;23.937083;6;2.741244;null;
2017-05-31;37.8;918.381476;22.498974;7.2;2.7674;null;
2017-06-30;0;920.031139;21.474425;7.6;3.198639;null;
2017-07-31;0;922.997312;19.222581;8.5;3.722984;null;
2017-08-31;0;919.202784;22.752494;8.6;3.334561;null;
2017-09-30;null;919.924254;23.070237;8.1;3.676869;null;
2017-10-31;24;916.254116;26.193707;9.1;3.879313;null;
2017-11-30;234;915.152361;23.300913;7.4;2.887898;null;
2017-12-31;181.4;915.180406;23.549453;7.3;2.867504;null;
2018-01-31;183.2;916.021412;23.672078;8.5;2.553641;null;
2018-02-28;300.2;915.622933;22.62269;7.3;2.590522;null;
2018-03-31;132.2;915.918236;23.791496;null;null;null;
2018-04-30;119.2;918.139952;21.918146;null;null;null;
2018-05-31;0;919.382903;21.157946;null;null;null;
2018-06-30;.2;920.438218;21.09277;null;null;null;
2018-07-31;0;920.428763;20.996505;6.5;2.794086;null;
2018-08-31;34;919.712903;23.160887;7.3;3.02957;null;
2018-09-30;11;916.825272;24.693104;7.7;3.250912;null;
2018-10-31;96.4;915.712634;25.785215;8.2;2.969892;null;
2018-11-30;352;915.97558;22.652554;7.9;2.74994;null;
2018-12-31;116;916.764832;23.416912;8.3;2.932182;null;
2019-01-31;86.2;917.709198;24.838084;7.2;2.733607;null;
2019-02-28;179.8;916.336989;24.135941;8.6;2.397399;null;
2019-03-31;299.4;917.054646;23.320173;10.3;2.486179;null;
2019-04-30;null;null;23.487897;5.8;null;null;
2019-05-31;3.2;917.49879;23.074328;6.8;2.550807;null;
2019-06-30;0;920.583889;21.191667;7;2.933472;null;
2019-07-31;1.4;920.219892;20.582796;7.6;2.960484;null;
2019-08-31;.4;920.865457;22.698925;8;3.427554;null;
2019-09-30;3;917.926528;25.214028;9;3.468472;null;
2019-10-31;41.2;915.739247;26.150538;9.5;3.152016;null;
2019-11-30;null;914.486253;26.058576;8.3;2.966651;null;
2019-12-31;73.6;915.177899;25.337824;6.9;2.905202;null;
2020-01-31;233;915.384958;24.118344;9.3;3.104324;null;
2020-02-29;198.2;916.545502;23.448657;7.1;2.284689;null;
2020-03-31;371.6;916.534009;22.38412;6;2.543843;null;
2020-04-30;89.2;917.831944;22.532222;6.6;2.544861;null;
2020-05-31;71.8;919.225672;20.583064;6.1;2.515457;null;
2020-06-30;.2;920.056945;20.486944;6.2;2.58;null;
2020-07-31;0;919.89207;20.52164;7.8;2.853495;null;
2020-08-31;0;919.495968;21.35793;7.3;3.251479;null;
2020-09-30;0;918.129861;24.841667;7.4;3.302361;null;
2020-10-31;52.4;915.539552;25.58625;8.1;3.169291;null;
2020-11-30;null;915.732174;23.288313;9;3.042653;null;
2020-12-31;152;915.402891;24.301119;8.3;2.646603;null;

