Nome: CAMPOS NOVOS
Codigo Estacao: A898
Latitude: -27.3886111
Longitude: -51.21583333
Altitude: 963
Situacao: Operante
Data Inicial: 2019-02-14
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2019-02-28;5;null;null;null;null;null;
2019-03-31;11;174;924.300672;18.960215;8.5;3.155972;
2019-04-30;11;134.2;924.173611;18.397222;8.5;2.825139;
2019-05-31;19;404.4;924.597984;15.959274;10.6;2.878042;
2019-06-30;4;25;913.360278;15.453889;8.2;3.014861;
2019-07-31;11;94.2;910.863575;12.509677;9.4;2.982742;
2019-08-31;6;11.8;912.401934;13.113737;10.2;null;
2019-09-30;7;69.8;909.672778;16.861667;10;3.932583;
2019-10-31;11;207.6;909.087903;18.910484;10;3.826344;
2019-11-30;11;227.6;907.558889;19.384861;9.3;4.161578;
2019-12-31;10;128;907.431183;20.44879;8.5;3.257661;
2020-01-31;12;191.6;906.976081;20.604301;7.3;3.076344;
2020-02-29;10;144.4;908.791667;19.878017;7.9;3.465805;
2020-03-31;3;49.4;910.064431;20.231953;9.4;3.478812;
2020-04-30;4;83.2;911.116528;16.11375;8.5;3.221944;
2020-05-31;11;133.4;910.94422;13.477688;7.4;2.799597;
2020-06-30;13;300.2;910.534444;14.182639;9.9;3.230139;
2020-07-31;15;211.8;910.843414;12.571774;9.1;3.215803;
2020-08-31;6;179;911.828091;14.165323;9.3;3.564382;
2020-09-30;6;64.2;909.964028;17.632222;10;3.91625;
2020-10-31;7;43.8;908.33937;19.138645;11.5;4.123264;
2020-11-30;11;115.6;908.590761;18.685199;8.6;3.900151;
2020-12-31;15;244.6;907.070009;20.473557;7.9;3.566503;

