Nome: BONITO
Codigo Estacao: S704
Latitude: -21.24666666
Longitude: -56.45055555
Altitude: 329
Situacao: Pane
Data Inicial: 2018-08-05
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2018-08-31;8;null;979.125695;18.766146;10.4;3.27309;
2018-09-30;14;206;974.207222;22.042222;10.9;2.879583;
2018-10-31;15;174.4;972.40578;25.483065;11.1;2.916965;
2018-11-30;19;177.4;971.759867;25.541069;10.7;3.072651;
2018-12-31;9;114.6;973.231609;26.646408;8.3;3.078161;
2019-01-31;10;36;973.865054;27.405511;8.3;2.996505;
2019-02-28;15;101.2;972.481994;26.523363;7.9;2.762054;
2019-03-31;null;null;null;null;8.2;null;
2019-04-30;null;null;null;null;9.4;null;
2019-05-31;null;null;null;null;7.6;null;
2019-06-30;null;null;null;null;8.5;null;
2019-07-31;null;null;null;null;9;null;
2019-08-31;null;null;null;null;10.9;null;
2019-09-30;null;null;null;null;10.3;null;
2019-10-31;null;null;null;null;13.7;null;
2019-11-30;9;84.4;971.019167;27.593195;16.9;2.886528;
2019-12-31;17;195.6;972.088306;25.930511;10.6;2.792473;
2020-01-31;17;261.8;971.42043;26.809409;10.2;2.644893;
2020-02-29;14;153.2;972.861351;26.23319;10.3;2.596121;
2020-03-31;5;107.4;973.603091;26.600134;10.2;2.176882;
2020-04-30;3;105.2;976.449444;23.008611;13.4;2.549583;
2020-05-31;7;63.2;977.849462;19.588038;9.9;2.582258;
2020-06-30;8;59.2;976.573611;20.481389;10.2;2.930972;
2020-07-31;6;17.8;977.155376;19.586828;10.1;2.755914;
2020-08-31;7;96.6;976.545833;21.021909;10;2.676882;
2020-09-30;6;45.2;974.341806;24.486944;9.4;3.008611;
2020-10-31;12;169.2;972.244624;26.557258;11.7;2.859812;
2020-11-30;12;141;972.837222;25.575972;13.3;2.619583;
2020-12-31;7;161.2;971.615494;27.124719;8.2;2.970992;

