Nome: MANTENA
Codigo Estacao: A540
Latitude: -18.78062
Longitude: -40.986505
Altitude: 254.91
Situacao: Operante
Data Inicial: 2007-07-31
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2007-07-31;null;null;null;null;null;null;
2007-08-31;26.8;990.430572;21.369032;3.7;.750758;null;
2007-09-30;43;990.051111;22.135;3.1;.958889;null;
2007-10-31;13.8;985.664551;24.575456;3.5;1.205727;null;
2007-11-30;null;981.971892;26.286511;3.5;1.214193;null;
2007-12-31;98;982.362231;26.047177;3.6;.916398;null;
2008-01-31;88.6;982.650806;25.260349;2.8;.681317;null;
2008-02-29;117;982.733305;25.946577;4.1;.686149;null;
2008-03-31;114.2;982.730587;25.514908;4;.513862;null;
2008-04-30;148.6;982.28375;25.345278;3.1;.400417;null;
2008-05-31;4.2;986.128056;22.445833;3.3;.489861;null;
2008-06-30;6.8;988.766664;21.624448;2.9;.53837;null;
2008-07-31;9.8;990.537097;20.210081;4;.657527;null;
2008-08-31;25.6;988.022177;22.396102;3.5;.839785;null;
2008-09-30;34;987.446528;22.842917;2.9;.771111;null;
2008-10-31;29.4;986.191263;25.297446;3.3;1.144355;null;
2008-11-30;241;982.894167;24.226806;3.4;.782917;null;
2008-12-31;129.2;982.099462;24.263979;5;.740323;null;
2009-01-31;273;983.129652;25.174036;3.5;.698948;null;
2009-02-28;20.8;983.179018;26.674405;3.1;.880953;null;
2009-03-31;238;981.771774;26.740188;3.3;.666935;null;
2009-04-30;91.2;984.243056;24.365417;2.9;.475278;null;
2009-05-31;45.8;986.570565;22.149731;3;.470833;null;
2009-06-30;60.6;988.070556;21.252639;2.5;.434028;null;
2009-07-31;6.2;988.59086;21.357124;3;.530108;null;
2009-08-31;36.2;988.864113;22.014785;3.1;.73871;null;
2009-09-30;34.4;986.549167;24.592778;4.4;1.010139;null;
2009-10-31;226.4;982.903657;25.040805;3.9;.960046;null;
2009-11-30;72;982.515833;26.123611;3.3;.924167;null;
2009-12-31;186.4;982.403091;25.837366;4.7;.647043;null;
2010-01-31;44.8;983.942531;27.156389;3.6;.884197;null;
2010-02-28;32.6;983.940774;26.983036;3;.805208;null;
2010-03-31;108;982.430645;26.377285;5.2;.545699;null;
2010-04-30;47.8;984.968472;24.259444;3.7;.376667;null;
2010-05-31;null;null;null;2.2;null;null;
2010-06-30;null;null;null;3.1;null;null;
2010-07-31;61.8;990.872446;21.02379;2.7;.311021;null;
2010-08-31;4.6;990.263271;20.810414;2.7;.432948;null;
2010-09-30;16.2;988.097361;23.056528;4.2;.727917;null;
2010-10-31;85.2;984.171505;23.909946;3;.601478;null;
2010-11-30;256.6;982.072361;24.203056;2.7;.475139;null;
2010-12-31;372;979.861694;25.787903;3.9;.576882;null;
2011-01-31;72;982.172849;25.948118;3.3;.57957;null;
2011-02-28;166.2;983.032408;26.570122;3;.514085;null;
2011-03-31;280.2;981.863754;25.07063;2.7;.35012;null;
2011-04-30;218.8;985.029861;24.006528;2.5;.619722;null;
2011-05-31;7.6;986.639651;21.658871;2.9;.661559;null;
2011-06-30;20.4;987.899722;20.874028;2.6;.646111;null;
2011-07-31;14.4;989.065054;20.712366;3;.790188;null;
2011-08-31;4.6;988.402688;22.228226;3.4;.922984;null;
2011-09-30;7.6;989.834028;21.795556;3.5;1.090556;null;
2011-10-31;177.8;984.597043;22.899462;3.3;.899328;null;
2011-11-30;369.4;984.556528;22.622917;3.9;.850694;null;
2011-12-31;221.6;982.724059;24.452554;4.9;.804839;null;
2012-01-31;193.2;984.068817;24.916158;3.6;.782118;null;
2012-02-29;78;984.540086;25.234626;3.3;.828879;null;
2012-03-31;26.8;984.448165;25.732854;3.2;.720816;null;
2012-04-30;24.8;984.37125;25.094028;2.4;.448889;null;
2012-05-31;65.2;987.508138;22.154861;2.8;.372495;null;
2012-06-30;33;988.338001;22.441045;2.2;.570725;null;
2012-07-31;28.2;989.209543;21.330645;3.1;.73078;null;
2012-08-31;146;992.088671;20.724444;4.2;.810138;null;
2012-09-30;30.4;988.996944;22.522917;3.4;.886944;null;
2012-10-31;18;985.808199;24.294758;4.2;1.060484;null;
2012-11-30;312;982.54375;23.94375;5;.849583;null;
2012-12-31;19;982.267876;27.238038;3.4;1.027822;null;
2013-01-31;181.4;983.381317;26.020833;3.8;1.007527;null;
2013-02-28;95.2;984.016518;26.225;3.5;.921131;null;
2013-03-31;73.8;983.896389;26.146552;2.6;.746028;null;
2013-04-30;22.4;985.604583;23.815833;2.7;.619861;null;
2013-05-31;42;986.707527;22.602151;2.8;.673925;null;
2013-06-30;62;988.10803;22.211237;2.7;.625593;null;
2013-07-31;5.4;989.634677;21.889919;3.6;.89879;null;
2013-08-31;19.8;989.229032;21.800403;4.8;1.010753;null;
2013-09-30;27;988.153194;22.872639;4.4;1.202361;null;
2013-10-31;null;null;null;3.6;null;null;
2013-11-30;null;null;null;4.7;null;null;
2013-12-31;618.4;980.948521;25.209005;4;.916263;null;
2014-01-31;45.2;985.271371;25.668817;4.8;1.043952;null;
2014-02-28;101.8;984.722024;25.47381;6.2;1.054613;null;
2014-03-31;61.6;984.82164;25.22957;3.8;.878763;null;
2014-04-30;31.4;984.95375;24.687083;3;.772222;null;
2014-05-31;8.6;986.512231;23.108871;3;.827688;null;
