Nome: AIMORES
Codigo Estacao: A534
Latitude: -19.53277777
Longitude: -41.09083333
Altitude: 287.74
Situacao: Pane
Data Inicial: 2007-08-04
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2007-08-31;null;null;null;null;null;null;
2007-09-30;null;997.644837;22.87408;null;null;null;
2007-10-31;11.6;993.431054;25.16205;null;null;null;
2007-11-30;null;989.731877;26.41535;null;null;null;
2007-12-31;66.6;990.087366;26.413844;null;null;null;
2008-01-31;137.2;990.468817;25.552554;null;null;null;
2008-02-29;77.4;990.513321;26.255655;null;null;null;
2008-03-31;81.8;990.584175;25.90021;null;null;null;
2008-04-30;75.8;990.034445;26.146667;null;null;null;
2008-05-31;.4;994.085139;23.322917;null;null;null;
2008-06-30;1;996.797632;22.334997;null;null;null;
2008-07-31;6.2;998.583333;21.21922;null;null;null;
2008-08-31;1.6;995.876479;23.353629;null;null;null;
2008-09-30;11;995.306111;23.541528;null;null;null;
2008-10-31;5.8;993.9875;25.979301;null;null;null;
2008-11-30;69.2;990.870833;24.440833;null;null;null;
2008-12-31;170.2;989.642917;24.715556;10.8;2.925906;null;
2009-01-31;221;990.929605;25.366994;11.4;2.468391;null;
2009-02-28;11.2;990.950446;26.960119;11;3.213691;null;
2009-03-31;132;989.545564;27.340323;10.6;2.85121;null;
2009-04-30;128;992.2025;24.562222;7.2;1.582083;null;
2009-05-31;32;994.546505;22.658737;8.6;1.78414;null;
2009-06-30;75.6;996.095556;21.581667;7.7;1.539583;null;
2009-07-31;6.4;996.538844;22.020833;8.2;.951075;null;
2009-08-31;7.4;996.872773;22.702197;12.4;.991678;null;
2009-09-30;15;994.32218;25.206141;10.1;1.799698;null;
2009-10-31;273.4;990.689577;25.368238;12.1;2.587037;null;
2009-11-30;57.6;990.189167;26.417361;10.2;2.556389;null;
2009-12-31;170.2;990.077957;26.121371;10.8;1.547715;null;
2010-01-31;15.4;991.665457;27.773333;11.7;1.38028;null;
2010-02-28;40.2;991.662787;28.049902;10;.596632;null;
2010-03-31;81.6;990.118587;27.527307;7.5;.46321;null;
2010-04-30;null;null;null;0;null;null;
2010-05-31;72.4;993.140895;23.251389;0;0;null;
2010-06-30;null;null;20.997409;0;null;null;
2010-07-31;null;998.81143;21.986688;9.2;.629354;null;
2010-08-31;null;998.016915;22.259926;11.1;3.198376;null;
2010-09-30;16;995.998116;23.646602;10.9;3.685935;null;
2010-10-31;104.8;991.819143;24.589285;11;3.534745;null;
2010-11-30;350;989.860568;24.58497;12.6;2.658414;null;
2010-12-31;314.4;987.192224;25.716935;10.6;2.929019;null;
2011-01-31;71.8;989.898118;26.094892;9.6;3.16586;null;
2011-02-28;68.6;990.804768;27.093569;11;3.549224;null;
2011-03-31;210.4;989.744213;25.031805;9.1;2.263385;null;
2011-04-30;115.8;993.038194;24.350833;9.4;2.046111;null;
2011-05-31;null;994.073792;23.545327;8.2;2.194569;null;
2011-06-30;null;995.814389;21.883704;8.7;2.502945;null;
2011-07-31;null;997.035292;21.454189;8.6;2.668919;null;
2011-08-31;null;996.242587;23.383768;11.2;3.462553;null;
2011-09-30;null;null;23.560109;11.4;null;null;
2011-10-31;154.2;992.518624;23.383731;9.8;3.45599;null;
2011-11-30;199.8;992.472005;22.837482;11.8;3.229155;null;
2011-12-31;171;990.549731;24.345296;10.6;2.775941;null;
2012-01-31;179;991.877016;25.056855;11.3;2.905645;null;
2012-02-29;null;992.323311;26.320873;10.3;3.602848;null;
2012-03-31;null;991.955439;26.840059;10.9;null;null;
2012-04-30;null;null;null;0;null;null;
2012-05-31;null;null;null;null;null;null;
2012-06-30;null;null;null;null;null;null;
2012-07-31;null;null;null;null;null;null;
2012-08-31;null;null;null;null;null;null;
2012-09-30;null;null;null;null;null;null;
2012-10-31;null;null;null;null;null;null;
2012-11-30;298;977.612917;23.523472;9.6;2.784102;null;
2012-12-31;60.2;977.262769;26.800134;9.2;3.193882;null;
2013-01-31;121.8;978.45457;25.525672;10.1;2.829763;null;
2013-02-28;72.4;979.03869;26.132887;9.5;3.041815;null;
2013-03-31;115.6;978.9355;25.483333;8.2;2.412583;null;
2013-04-30;38.2;980.79875;23.040972;7.4;2.040833;null;
2013-05-31;53.4;981.805376;22.257258;6.8;2.000403;null;
2013-06-30;31.6;983.215896;21.92404;7;1.91798;null;
2013-07-31;5.4;984.655242;21.670968;8.4;2.237097;null;
2013-08-31;12;984.215054;21.812231;9.3;2.890188;null;
2013-09-30;23;983.139167;22.550278;10.3;3.311528;null;
2013-10-31;131.6;981.5;22.453898;10.4;2.913172;null;
2013-11-30;150;979.014167;23.82125;8.8;3.160556;null;
2013-12-31;852.4;975.973521;24.62379;8.6;2.740484;null;
2014-01-31;30.2;980.268817;25.769624;8.6;2.952016;null;
2014-02-28;63.4;979.887351;25.450149;8.3;2.585048;null;
2014-03-31;56.8;979.911156;25.073118;7.8;2.615054;null;
2014-04-30;75.6;980.020833;24.507639;6.8;2.16491;null;
2014-05-31;24.6;981.638978;22.755914;9;1.957124;null;
2014-06-30;4.6;984.016806;21.817639;6.6;2.101528;null;
2014-07-31;64;986.573851;20.817827;6.9;2.187317;null;
2014-08-31;7.2;984.940054;21.598253;7.9;2.53871;null;
2014-09-30;18.8;983.060278;22.951111;9.5;3.175695;null;
2014-10-31;34;982.231048;23.287231;9.2;3.29664;null;
2014-11-30;113.2;978.87625;24.394306;9.6;3.08183;null;
