Nome: RANCHO QUEIMADO
Codigo Estacao: A870
Latitude: -27.6786111
Longitude: -49.04194444
Altitude: 881
Situacao: Operante
Data Inicial: 2016-05-30
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2016-05-31;null;null;null;null;null;null;
2016-06-30;7;32.2;921.862963;9.41034;4.2;1.293364;
2016-07-31;7;105.8;919.180108;11.90578;5.9;1.658602;
2016-08-31;18;121.8;918.575134;12.95672;6.8;null;
2016-09-30;14;90.2;918.8275;13.280694;null;null;
2016-10-31;25;231.8;917.053004;14.900947;null;null;
2016-11-30;18;85.6;916.137083;16.313611;null;null;
2016-12-31;27;401.2;914.906586;18.666129;null;null;
2017-01-31;23;244.4;915.741263;20.452285;null;null;
2017-02-28;23;206.4;916.137946;20.874702;null;null;
2017-03-31;23;158;917.654167;18.485484;null;null;
2017-04-30;25;138.8;918.597083;15.832639;null;null;
2017-05-31;19;326.4;918.71922;15.161962;null;null;
2017-06-30;18;220.8;919.708194;13.302778;null;null;
2017-07-31;11;28.6;924.664113;12.500672;5.5;1.744758;
2017-08-31;17;154;919.666532;13.242473;6.1;1.927688;
2017-09-30;13;81;920.590417;16.536806;6.1;1.742639;
2017-10-31;23;104;915.683871;16.30121;6.5;1.916801;
2017-11-30;15;129.4;914.745278;16.180278;5.3;1.829722;
2017-12-31;26;252.4;914.661425;18.667876;6.9;1.661828;
2018-01-31;23;296.8;915.148118;19.428898;6.3;2.097446;
2018-02-28;19;108.4;916.049554;18.372321;5.6;2.010119;
2018-03-31;23;201.8;915.199059;19.135349;5;1.958602;
2018-04-30;11;59.4;919.670417;17.890972;5.3;1.902917;
2018-05-31;17;83.6;919.845296;14.625403;6.1;2.017876;
2018-06-30;18;122.4;919.427083;12.716667;7.2;2.028056;
2018-07-31;10;67.8;919.591667;13.707527;8.4;2.217473;
2018-08-31;8;98;920.136022;11.63629;8.3;2.268145;
2018-09-30;18;198.4;917.412639;14.871806;7.4;2.110278;
2018-10-31;26;145.2;916.684946;15.14086;8;2.45457;
2018-11-30;24;138.6;916.636111;16.969028;null;null;
2018-12-31;22;259.2;915.866667;19.256989;null;null;
2019-01-31;23;218.4;917.107392;21.904167;null;null;
2019-02-28;11;null;null;18.960315;null;null;
2019-03-31;5;null;null;null;5.6;null;
2019-04-30;15;130.8;916.950556;17.974583;5.7;1.993333;
2019-05-31;20;236.6;917.683333;16.08629;7.8;2.077957;
2019-06-30;12;25.8;920.68625;14.945278;6.3;2.173611;
2019-07-31;15;85.8;920.039516;12.136156;null;null;
2019-08-31;14;51.2;922.176344;12.207661;null;null;
2019-09-30;20;83.6;918.969306;14.166945;6.3;2.224861;
2019-10-31;17;126.6;917.410887;17.084812;7.8;2.367473;
2019-11-30;21;147;915.9425;17.783472;6.5;2.414167;
2019-12-31;null;null;null;null;null;null;
2020-01-31;null;null;null;null;null;null;
2020-02-29;null;null;null;null;null;null;
2020-03-31;null;null;null;null;4.3;null;
2020-04-30;null;null;null;null;5.3;null;
2020-05-31;null;null;null;null;5.9;null;
2020-06-30;null;null;null;null;null;null;
2020-07-31;null;null;null;null;null;null;
2020-08-31;null;null;null;null;null;null;
2020-09-30;14;131.8;918.782361;15.005;6.4;2.129722;
2020-10-31;20;112.6;916.822849;16.139516;6.7;2.315457;
2020-11-30;22;174;916.984028;16.452222;5.5;2.162449;
2020-12-31;26;354.2;915.212366;18.62836;6.7;2.078226;

