Nome: ECOPORANGA
Codigo Estacao: A631
Latitude: -18.29138888
Longitude: -40.73638888
Altitude: 224
Situacao: Operante
Data Inicial: 2017-03-16
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2017-03-31;6;null;null;null;5.3;null;
2017-04-30;8;40.8;989.426667;24.728611;6.5;1.72125;
2017-05-31;11;53.2;991.105715;22.661027;5.3;1.603617;
2017-06-30;11;39;993.204694;22.213649;6.7;1.655083;
2017-07-31;18;58.4;997.742473;19.805914;6.7;2.007258;
2017-08-31;6;9.4;993.496802;20.258478;6.7;1.739319;
2017-09-30;17;null;995.180927;21.390709;7;2.267485;
2017-10-31;11;30.6;989.699624;24.887198;8.1;2.321313;
2017-11-30;14;54;987.425207;24.157828;8.1;2.280761;
2017-12-31;16;347;986.462329;24.578074;5.4;1.804262;
2018-01-31;4;27.6;987.352285;26.658871;6.5;1.916789;
2018-02-28;13;122.4;986.769494;25.361905;5.8;1.610565;
2018-03-31;18;149.8;986.543096;25.724255;6.2;1.486804;
2018-04-30;14;83.4;990.387736;23.496522;5.5;1.493853;
2018-05-31;11;17.8;992.028547;22.434475;5.8;1.5216;
2018-06-30;9;9.8;993.380439;22.059867;5.9;1.450437;
2018-07-31;6;14.2;993.691398;21.491667;5.4;1.32957;
2018-08-31;8;46.6;993.220968;22.352285;6.1;1.932392;
2018-09-30;4;2;990.121685;23.361196;8;2.131528;
2018-10-31;17;97;988.42836;24.28414;7.4;2.347446;
2018-11-30;19;294.6;988.532983;24.279843;7.3;1.947071;
2018-12-31;16;180;987.729839;24.923253;6.1;1.65336;
2019-01-31;9;17.4;989.682258;26.850269;5.7;1.72379;
2019-02-28;8;110.4;986.687351;27.635268;7.4;1.661607;
2019-03-31;9;20.8;987.853226;26.851747;6.6;1.859409;
2019-04-30;14;86.6;988.014306;26.147917;5.7;1.680278;
2019-05-31;5;21.8;989.349059;24.47715;7.4;1.468817;
2019-06-30;13;58.2;993.916111;22.157917;8.1;1.511806;
2019-07-31;9;25.2;993.734543;20.985349;6.6;1.77164;
2019-08-31;9;81.8;995.491805;21.208346;8.3;2.153196;
2019-09-30;5;13.6;992.079028;23.100694;7.6;2.17375;
2019-10-31;7;33;989.495513;24.277932;7;2.285742;
2019-11-30;14;112.6;986.936854;25.44689;7;2.385324;
2019-12-31;18;101.6;987.604987;25.499184;12.7;2.118014;
2020-01-31;13;135.6;986.116263;26.219718;7.7;1.940449;
2020-02-29;5;null;987.636547;27.61563;7.3;1.934939;
2020-03-31;null;null;null;null;7.9;null;
2020-04-30;null;null;null;null;6;null;
2020-05-31;null;null;null;null;5.4;null;
2020-06-30;null;null;null;null;6;null;
2020-07-31;null;null;null;null;5.4;null;
2020-08-31;null;null;null;null;5.7;null;
2020-09-30;null;null;null;null;6.3;null;
2020-10-31;null;null;null;null;7.2;null;
2020-11-30;null;null;null;null;7.3;null;
2020-12-31;null;null;null;null;8.2;null;

