Nome: ARAL MOREIRA
Codigo Estacao: S702
Latitude: -22.955028
Longitude: -55.626
Altitude: 605
Situacao: Operante
Data Inicial: 2018-04-12
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2018-04-30;2;null;null;23.558578;7.4;null;
2018-05-31;5;115;947.018548;20.02957;7.2;2.842204;
2018-06-30;7;null;null;null;null;null;
2018-07-31;3;null;null;null;null;null;
2018-08-31;11;53.4;948.154301;17;8;3.49207;
2018-09-30;16;264;943.911667;20.513889;11.7;3.417639;
2018-10-31;2;null;null;null;null;null;
2018-11-30;11;null;null;23.489474;11.1;null;
2018-12-31;12;282.2;943.04328;25.107796;9.1;2.88293;
2019-01-31;18;94;943.879032;26.387634;8.3;2.909543;
2019-02-28;14;217;942.543155;24.655208;8.2;2.916369;
2019-03-31;16;330.2;944.599328;23.956317;7.2;2.933737;
2019-04-30;13;157.4;944.480555;22.286528;7.3;2.46125;
2019-05-31;18;220.4;945.273521;20.078495;7.4;2.960618;
2019-06-30;7;23.6;947.504444;19.665278;8.2;3.164306;
2019-07-31;10;16.6;947.942876;16.954435;8.3;3.252957;
2019-08-31;1;8.6;948.592197;19.708892;8.7;3.899;
2019-09-30;2;null;null;null;9.1;null;
2019-10-31;null;null;null;null;10.6;null;
2019-11-30;10;166.6;941.261111;25.614583;8.7;3.304306;
2019-12-31;16;347.8;942.149866;23.843548;8.1;2.869355;
2020-01-31;10;202.6;941.477688;25.28871;7.2;2.66707;
2020-02-29;15;92.2;942.955891;25.134483;6.3;2.853017;
2020-03-31;6;51.8;944.040866;25.653126;7.8;2.860086;
2020-04-30;2;118.2;946.427778;21.542639;6.5;2.696111;
2020-05-31;6;158;947.215054;18.367339;8;2.989113;
2020-06-30;8;102.2;945.9375;19.009444;9.2;3.558056;
2020-07-31;7;35;946.659812;18.313575;8.1;3.3375;
2020-08-31;7;212.4;946.506855;19.794892;8.2;3.512097;
2020-09-30;4;10.2;944.420695;24.163889;7.6;2.993472;
2020-10-31;13;182.2;942.579704;24.977823;11.6;3.242876;
2020-11-30;8;121.8;943.068611;24.548056;7.8;2.820139;
2020-12-31;14;214;941.739919;24.758199;6.8;2.866532;

