Nome: BRAZLANDIA
Codigo Estacao: A042
Latitude: -15.59972221
Longitude: -48.1311111
Altitude: 1143
Situacao: Operante
Data Inicial: 2017-07-18
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2017-07-31;null;null;null;null;null;null;
2017-08-31;null;0;889.667002;22.866383;8.2;2.88285;
2017-09-30;1;null;890.109918;22.642276;7.5;3.601932;
2017-10-31;3;28.4;887.159252;25.229801;8.2;3.065655;
2017-11-30;19;299.4;886.166394;21.717666;7.1;2.34946;
2017-12-31;21;294.6;886.475519;21.373641;8.3;2.138174;
2018-01-31;19;167.2;887.243993;21.809163;7.9;2.071704;
2018-02-28;20;139;886.729387;21.495652;7;2.228811;
2018-03-31;20;323.8;887.280212;21.755972;6;1.856667;
2018-04-30;14;107.2;889.047603;20.794173;5.8;2.132965;
2018-05-31;1;58.4;890.092507;20.354542;6.5;2.537441;
2018-06-30;null;0;891.112043;20.382887;5.8;2.448702;
2018-07-31;0;0;890.992204;20.437097;6.2;2.520968;
2018-08-31;5;11.4;890.448656;22.503898;8.1;2.52164;
2018-09-30;7;44.6;887.761733;23.946317;7.1;2.48128;
2018-10-31;17;196.4;887.130335;23.274071;6.2;2.019857;
2018-11-30;23;513.8;886.840332;21.028971;7.4;2.180226;
2018-12-31;16;161.2;887.881062;21.648231;8.4;2.391207;
2019-01-31;9;null;null;22.480481;7.8;null;
2019-02-28;21;131.8;887.770387;22.281632;7.6;1.931295;
2019-03-31;21;333.2;888.399118;21.724182;5.7;1.639312;
2019-04-30;13;247;888.499595;21.7816;6.8;1.520833;
2019-05-31;7;128.2;889.030108;22.010484;5.5;1.952016;
2019-06-30;1;1;891.520972;20.220278;6.8;2.596944;
2019-07-31;0;0;891.075134;20.06586;7.3;2.702016;
2019-08-31;null;0;891.623297;22.147325;8.8;2.76228;
2019-09-30;1;1;889.005;25.120417;7.7;2.567083;
2019-10-31;12;73.6;887.2579;24.482677;6.3;2.164002;
2019-11-30;17;176.2;886.331932;22.925616;7;2.120254;
2019-12-31;9;null;887.025727;22.852076;7.9;2.175089;
2020-01-31;20;474.6;887.015457;22.025672;9.2;2.551613;
2020-02-29;22;386.2;888.04459;21.593834;6.8;1.858333;
2020-03-31;22;531.2;887.780714;21.452033;6.4;1.965027;
2020-04-30;16;267;889.153853;21.487373;8.3;1.873895;
2020-05-31;2;12;890.223387;20.106452;5.1;2.11371;
2020-06-30;0;0;890.884028;20.081111;6.2;2.360694;
2020-07-31;0;0;890.66922;20.000269;8.3;2.525538;
2020-08-31;0;0;890.177823;21.054704;6.4;2.710753;
2020-09-30;2;23.8;889.310694;23.984722;7;2.567419;
2020-10-31;10;100;887.003577;24.504616;6.6;2.363454;
2020-11-30;19;201;887.114861;21.759167;9.7;2.24;
2020-12-31;13;173.4;886.935263;22.612351;7.4;1.866851;

