Nome: SAO PAULO - INTERLAGOS
Codigo Estacao: A771
Latitude: -23.724501
Longitude: -46.677501
Altitude: 771
Situacao: Operante
Data Inicial: 2018-03-13
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2018-03-31;10;null;null;22.535937;4.5;null;
2018-04-30;6;83.2;929.883194;20.185139;4.7;1.876389;
2018-05-31;7;14.6;930.725672;18.177688;4.6;1.834812;
2018-06-30;15;40.2;931.274306;17.507917;4.2;1.599445;
2018-07-31;6;20.8;931.270833;17.245161;4.8;1.560887;
2018-08-31;12;44.8;931.386022;15.888441;5.2;1.993548;
2018-09-30;19;61.4;927.953889;17.862083;5.5;2.105555;
2018-10-31;23;200;927.074597;18.817742;5.7;2.221505;
2018-11-30;19;132.4;926.998194;19.705;7.3;2.465417;
2018-12-31;19;170.6;926.544355;22.213844;5.2;2.031989;
2019-01-31;16;274.6;927.859274;24.525538;4.9;1.726075;
2019-02-28;17;400.6;926.039286;22.411161;5.3;1.830952;
2019-03-31;21;370.4;928.119086;21.764516;4.8;1.899597;
2019-04-30;12;153.8;927.515278;21.224583;4.6;1.669861;
2019-05-31;17;89.4;928.470968;19.701882;4.6;1.639382;
2019-06-30;13;80.4;932.116667;18.149583;4.7;1.472639;
2019-07-31;11;113.4;931.564919;16.108199;4.4;1.618414;
2019-08-31;12;13.6;933.328226;16.562231;5.7;2.193145;
2019-09-30;17;77;929.76625;18.754722;5.2;2.14875;
2019-10-31;13;35.2;927.693548;20.476613;4.9;2.185215;
2019-11-30;15;98.4;926.171111;19.765278;5;2.385;
2019-12-31;12;124;925.997177;21.357661;5.3;2.005645;
2020-01-31;19;246;925.043817;22.168683;5.4;2.023387;
2020-02-29;23;326.4;926.818247;21.183908;5;1.996264;
2020-03-31;14;68;928.256452;20.441264;5.1;2.14664;
2020-04-30;7;2.6;929.399167;19.034167;4.4;1.942083;
2020-05-31;11;16.2;929.897043;16.877554;4.8;1.71465;
2020-06-30;13;104.6;930.681467;18.458986;5.6;1.584807;
2020-07-31;12;11.8;930.710081;17.408065;5.3;1.827016;
2020-08-31;17;83;931.666935;16.458602;4.9;1.878763;
2020-09-30;9;18;929.525417;20.154306;5.8;2.088055;
2020-10-31;13;101.4;926.973446;20.129476;5.7;2.222037;
2020-11-30;14;110.2;927.164445;19.314444;5.1;2.21125;
2020-12-31;22;180.8;925.779973;21.764516;5.2;2.058468;

