Nome: AGUA CLARA
Codigo Estacao: A756
Latitude: -20.44444444
Longitude: -52.87583332
Altitude: 323.63
Situacao: Operante
Data Inicial: 2010-08-13
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2010-08-31;null;null;null;23.476389;5;null;
2010-09-30;6;86.4;975.142665;25.547173;7.8;null;
2010-10-31;7;75;974.250298;24.597619;9.9;null;
2010-11-30;12;109.2;972.199167;25.088611;7;null;
2010-12-31;18;121.8;970.502554;26.445161;5.9;null;
2011-01-31;21;326;971.586156;26.218952;7.3;null;
2011-02-28;18;171.2;973.32894;25.993349;10;null;
2011-03-31;17;223;972.771447;25.177936;6.7;null;
2011-04-30;1;null;null;null;null;null;
2011-05-31;1;null;null;null;null;null;
2011-06-30;4;54.4;978.575417;18.838333;null;null;
2011-07-31;2;3.4;978.132527;20.958871;null;null;
2011-08-31;6;7.6;977.52836;22.465995;null;null;
2011-09-30;4;6.2;977.263195;25.157083;null;null;
2011-10-31;15;177.2;973.407099;25.453165;null;null;
2011-11-30;6;133.8;973.099583;25.454444;7.8;null;
2011-12-31;11;107.8;972.080242;26.915188;7.7;null;
2012-01-31;24;381;972.879301;25.639113;5.8;null;
2012-02-29;11;60.6;973.785776;27.095546;6.3;null;
2012-03-31;13;76.4;975.090726;26.060215;6.2;null;
2012-04-30;11;100.2;975.234028;24.782361;8.7;null;
2012-05-31;14;67.6;978.261425;20.944086;6.6;null;
2012-06-30;17;163.2;978.623472;20.278472;6.2;null;
2012-07-31;6;11.2;979.252151;19.298387;4.5;null;
2012-08-31;1;.6;979.910196;23.383333;6.1;null;
2012-09-30;5;107.4;976.910972;25.122083;8.3;null;
2012-10-31;11;91.2;973.51129;26.764919;9.1;null;
2012-11-30;4;17.2;971.883056;27.200972;6.2;null;
2012-12-31;5;25.6;972.47715;27.49086;8.3;null;
2013-01-31;null;null;973.125672;26.51828;7.6;null;
2013-02-28;16;55.4;974.01503;26.250298;6.5;null;
2013-03-31;null;null;974.425111;26.078592;4.3;null;
2013-04-30;null;null;976.687083;23.018472;5.4;null;
2013-05-31;9;25.6;977.280511;22.097984;6.4;null;
2013-06-30;11;126.2;978.156806;21.722538;7.5;null;
2013-07-31;8;52.2;980.417754;18.915019;6.1;null;
2013-08-31;0;0;978.879301;20.197312;6;null;
2013-09-30;6;96;976.66125;24.140694;7.1;null;
2013-10-31;18;156.8;975.172715;25.325941;8.8;null;
2013-11-30;9;49.8;972.853889;26.695556;5.1;null;
2013-12-31;15;255;971.412366;27.109946;4.7;null;
