Nome: CARMO
Codigo Estacao: A629
Latitude: -21.938745
Longitude: -42.600936
Altitude: 293
Situacao: Operante
Data Inicial: 2018-10-10
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2018-10-31;5;null;null;22.576111;3.4;null;
2018-11-30;13;202.6;981.234722;23.488056;5.6;1.051806;
2018-12-31;14;233.2;980.00253;24.947744;6.1;1.018209;
2019-01-31;6;106.6;981.326765;27.014475;3.2;.996289;
2019-02-28;15;198.6;979.362351;25.795089;4.5;.95625;
2019-03-31;16;126.8;981.306183;25.086694;4.7;.951075;
2019-04-30;5;37.6;980.924167;24.064444;4;.821389;
2019-05-31;7;125.2;982.426613;21.955645;3.6;.707661;
2019-06-30;4;14.8;987.000972;19.902639;3.3;.713346;
2019-07-31;2;3.2;986.631989;17.822984;3.4;.793817;
2019-08-31;8;22;988.375538;19.235349;3.5;.855914;
2019-09-30;6;54.4;984.003056;22.739444;3.9;.960972;
2019-10-31;13;44;981.569355;24.069489;5;1.042742;
2019-11-30;20;159.4;979.902778;23.99;3.9;1.085833;
2019-12-31;15;247.6;979.99664;24.455242;4;1.078629;
2020-01-31;21;219.2;978.256183;25.11035;3.9;.947581;
2020-02-29;17;193.8;980.369109;24.880747;4.1;.919397;
2020-03-31;16;234.2;981.651613;23.664516;3.5;.934409;
2020-04-30;11;32.6;983.283472;22.015556;3.1;.840139;
2020-05-31;12;73;984.672715;18.930107;2.7;.736021;
2020-06-30;3;.6;985.879583;19.389028;3;.71375;
2020-07-31;8;18.2;985.964247;19.414113;4.1;.758065;
2020-08-31;8;14.6;986.638979;19.474731;3.3;.865054;
2020-09-30;5;49.2;983.63;23.251528;3.8;.914583;
2020-10-31;17;84.6;980.658737;24.148118;4.8;1.125672;
2020-11-30;19;216.2;980.772778;23.609861;4.1;1.148611;
2020-12-31;17;205.4;979.158064;25.255108;2.8;.919758;

