Nome: Laguna - Farol de Santa Marta
Codigo Estacao: A866
Latitude: -28.60444444
Longitude: -48.81333333
Altitude: 34.36
Situacao: Pane
Data Inicial: 2008-05-31
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2008-05-31;null;null;null;null;null;null;
2008-06-30;56.2;1012.71158;15.160457;14.8;4.971985;null;
2008-07-31;16.6;1014.044355;17.44086;15;5.756637;null;
2008-08-31;37.8;1011.841398;16.40914;15;6.091109;null;
2008-09-30;165.8;1013.218194;16.473472;15.8;7.583549;null;
2008-10-31;192.6;1011.515726;18.669355;19.9;8.14003;null;
2008-11-30;161.6;1010.155072;19.551751;17.1;7.728599;null;
2008-12-31;48.6;1006.941129;20.532661;17.9;7.112097;null;
2009-01-31;252;1007.24373;22.063844;19.3;6.420775;null;
2009-02-28;46.8;1007.017857;22.52247;16.9;6.060863;null;
2009-03-31;97.4;1007.150134;23.542204;17.4;5.359788;null;
2009-04-30;75;1011.088472;21.550833;17.6;6.12125;null;
2009-05-31;63.8;1010.568548;19.327285;16.4;5.648522;null;
2009-06-30;48.6;1013.31875;15.597778;19.8;6.348575;null;
2009-07-31;69.6;1013.690591;14.46707;20;5.982003;null;
2009-08-31;164.8;1012.0125;16.130242;19.8;7.902592;null;
2009-09-30;341.8;1010.906806;17.471667;19.7;7.481027;null;
2009-10-31;60.4;1009.433477;18.361207;20;7.193994;null;
2009-11-30;98.8;1004.287414;21.666518;19.7;6.909828;null;
2009-12-31;99;1006.088038;22.666936;19.1;7.298867;null;
2010-01-31;139.8;1006.28882;24.040738;17.1;4.255425;null;
2010-02-28;66.6;1006.416518;24.689732;15.3;5.437946;null;
2010-03-31;220.2;1007.301075;23.720699;16.8;4.324866;null;
2010-04-30;156.6;1011.903869;21.329911;16.7;5.940923;null;
2010-05-31;null;null;18.768001;19.3;null;null;
2010-06-30;null;null;null;20;null;null;
2010-07-31;null;null;null;20;null;null;
2010-08-31;null;null;16.127437;19.7;null;null;
2010-09-30;93;1011.596389;17.640694;20;7.746705;null;
2010-10-31;64.2;1009.97379;18.388978;18.8;7.074737;null;
2010-11-30;157.2;1006.589499;20.254269;19.8;7.370042;null;
2010-12-31;92.4;1004.985887;22.163844;18.6;6.747581;null;
2011-01-31;114.8;1004.322312;24.043011;16.5;5.229167;null;
2011-02-28;82.4;1006.587946;23.904613;16.4;5.754911;null;
2011-03-31;134.4;1009.969561;21.445758;16.5;5.883806;null;
2011-04-30;60.2;1010.06875;20.82875;16.2;4.586667;null;
2011-05-31;118;1013.138248;18.487383;17.4;6.089715;null;
2011-06-30;92.4;1011.847407;16.22729;19.9;6.588336;null;
2011-07-31;null;1012.823087;15.330522;18;7.320978;null;
2011-08-31;245.8;1012.069548;15.973991;22.8;8.255806;null;
2011-09-30;131.8;1014.720337;16.324282;22.9;8.534186;null;
2011-10-31;52.6;1008.804558;18.686131;19.8;7.321151;null;
2011-11-30;25.2;1009.735417;19.42125;18.5;7.187222;null;
2011-12-31;139.6;1006.551478;21.10336;15.5;5.993145;null;
2012-01-31;158.8;1007.096371;21.922177;17.8;6.123387;null;
2012-02-29;19.2;1006.315948;22.148132;17.2;5.537644;null;
2012-03-31;23;1008.875012;22.417876;18.5;5.576332;null;
2012-04-30;60;1009.374306;21.288472;17.4;6.280417;null;
2012-05-31;66.8;1013.60672;19.335753;15;5.550941;null;
2012-06-30;108.4;1012.128571;16.828274;17;5.22753;null;
2012-07-31;85;1012.812351;15.046296;21.3;5.958095;null;
2012-08-31;null;null;null;19.2;null;null;
2012-09-30;123.8;1012.808056;17.771806;19.6;8.235278;null;
2012-10-31;157;1008.163307;19.355645;23.3;8.571102;null;
2012-11-30;83.8;1008.407778;20.696806;17.5;6.736528;null;
2012-12-31;109.4;1004.726344;22.462231;19.2;6.651478;null;
2013-01-31;76;1008.374866;23.227285;18;7.071909;null;
2013-02-28;88.4;1006.87619;23.769048;14.9;5.659821;null;
2013-03-31;203.6;1009.444222;22.272701;18.5;6.783111;null;
2013-04-30;87.4;1010.835694;20.981944;19;6.603472;null;
2013-05-31;27.4;1010.971371;18.432258;19.6;5.766936;null;
2013-06-30;90.8;1012.344325;16.554774;16.7;4.695279;null;
2013-07-31;66.4;1014.971564;14.633421;17.2;6.342239;null;
2013-08-31;360;1013.67836;14.574866;21;7.978763;null;
2013-09-30;206;1011.726806;17.003472;20.7;7.802639;null;
2013-10-31;81.8;1011.093011;18.868011;23.2;8.210215;null;
2013-11-30;42.4;1008.556944;19.718472;22.5;8.974306;null;
2013-12-31;85.8;1005.705108;22.504839;18.1;5.579973;null;
2014-01-31;191.2;1007.179435;23.707258;19.5;5.554435;null;
2014-02-28;90.6;1007.598512;23.74003;23.1;6.568304;null;
2014-03-31;94;1008.699731;23.243145;17.7;4.377419;null;
2014-04-30;147.6;1011.563611;21.391389;17.5;5.134167;null;
2014-05-31;88.2;1011.845296;18.746774;23.9;4.089382;null;
2014-06-30;243;1012.416944;17.134583;18.4;3.627917;null;
2014-07-31;50.6;1015.966398;16.789247;3.6;.025806;null;
2014-08-31;86.4;1013.5875;16.374059;.6;.000941;null;
2014-09-30;82.2;1010.772222;18.316944;.1;.000139;null;
2014-10-31;112.8;1011.17957;19.355511;0;0;null;
2014-11-30;53.8;1008.165761;20.763617;.6;.001389;null;
2014-12-31;null;null;21.907936;15.1;null;null;
2015-01-31;null;null;null;17.9;null;null;
2015-02-28;204.4;1007.406548;24.126191;18;5.62128;null;
2015-03-31;213.6;1009.022072;22.774731;16.1;6.111559;null;
2015-04-30;128.4;1011.202639;21.54875;18.4;6.238611;null;
2015-05-31;71.4;1012.939516;19.071371;23.3;6.377419;null;
2015-06-30;null;1014.383452;17.656753;18.9;6.062064;null;
2015-07-31;248.4;1012.904839;16.227823;19.6;5.927016;null;
2015-08-31;58.6;1011.925538;18.229973;22.1;8.999866;null;
2015-09-30;229.4;1009.331111;17.220278;18.9;6.923472;null;
2015-10-31;187;1010.733494;17.544551;21.2;7.44359;null;
2015-11-30;null;null;null;null;null;null;
2015-12-31;null;null;null;null;null;null;
2016-01-31;null;null;null;null;null;null;
2016-02-29;null;null;null;null;null;null;
2016-03-31;166.2;1009.838038;22.924194;20.3;5.868414;null;
2016-04-30;226.2;1008.882361;22.56875;21.3;6.13;null;
2016-05-31;74.8;1013.937634;16.243683;18.4;5.508468;null;
2016-06-30;45.6;1016.756528;12.716806;17.9;5.27;null;
2016-07-31;117.2;1013.314785;14.750806;17.3;5.876747;null;
2016-08-31;90.2;1012.371102;15.596505;20.8;5.860618;null;
2016-09-30;113.4;1013.084167;16.238195;18.1;6.53375;null;
2016-10-31;108.6;1010.280914;18.228629;21.2;8.263979;null;
2016-11-30;67;1008.847917;20.150417;29.1;8.178194;null;
2016-12-31;167.8;1006.510081;22.35793;null;null;null;
2017-01-31;155.2;1007.18688;24.356124;null;null;null;
2017-02-28;33.8;1006.899702;24.326935;null;null;null;
2017-03-31;169.2;1009.806317;23.511828;null;null;null;
2017-04-30;105.2;1011.570556;20.279722;null;null;null;
2017-05-31;217.4;1011.931586;19.245968;null;null;null;
2017-06-30;158.4;1013.16875;17.179167;null;null;null;
2017-07-31;12;1018.764113;16.760081;null;null;null;
2017-08-31;65.6;1012.874597;17.580645;null;null;null;
2017-09-30;31;1013.201389;18.338195;null;null;null;
2017-10-31;99.2;1008.13591;18.851911;null;null;null;
2017-11-30;100;1007.46875;19.921944;20;7.876389;null;
2017-12-31;143.2;1006.625;21.395027;18.7;7.28871;null;
2018-01-31;117.8;1006.822528;22.766749;15.1;5.184432;null;
2018-02-28;62.2;1008.299702;22.64256;14.9;2.806101;null;
2018-03-31;142.6;1006.874462;22.977823;18.2;4.790726;null;
2018-04-30;33.8;1011.701806;22.391528;16.2;4.338333;null;
2018-05-31;39.6;1013.061962;19.523253;17.7;4.913575;null;
2018-06-30;null;1014.233152;15.725379;17.9;4.117649;null;
2018-07-31;null;null;null;null;null;null;
2018-08-31;null;null;null;null;null;null;
2018-09-30;null;null;null;null;null;null;
2018-10-31;null;null;null;null;null;null;
2018-11-30;null;null;null;null;null;null;
2018-12-31;174;1007.552554;23.061828;20.8;7.152016;null;
2019-01-31;53.2;1007.758065;24.98535;15.4;5.836962;null;
2019-02-28;118.2;1007.40372;24.292857;15.2;5.744792;null;
2019-03-31;104.6;1009.988978;24.065726;16.7;6.083333;null;
2019-04-30;156.4;1009.060972;22.744167;16.8;5.351389;null;
2019-05-31;482.6;1010.591667;20.73293;21.1;5.753764;null;
2019-06-30;63;1013.314583;19.748333;17.1;5.535278;null;
2019-07-31;124.6;1014.191935;16.070564;17.4;6.529301;null;
2019-08-31;15.2;1016.184543;16.148387;17.9;8.709812;null;
2019-09-30;42.2;1012.445417;17.671389;20.3;5.199444;null;
2019-10-31;109.8;1009.734274;20.173656;0;0;null;
2019-11-30;59;1008.2025;20.50875;0;0;null;
2019-12-31;35;1006.900403;22.290591;0;0;null;
2020-01-31;186.4;1006.259946;23.745968;0;0;null;
2020-02-29;29.2;1008.875;23.173132;4.1;.017529;null;
2020-03-31;25.2;1010.284005;23.413575;29.1;10.126677;null;
2020-04-30;27.6;1011.408333;21.169861;null;null;null;
2020-05-31;14.2;1011.130401;19.182063;null;null;null;
2020-06-30;108.8;1011.663056;18.231389;0;0;null;
2020-07-31;153;1012.845238;15.260714;0;0;null;
2020-08-31;77.2;1014.31625;16.544444;0;0;null;
2020-09-30;145.8;1012.123889;17.855278;0;0;null;
2020-10-31;51.2;1009.793952;19.84879;0;0;null;
2020-11-30;121.8;1009.797361;21.148611;19.9;1.396389;null;
2020-12-31;127.2;1007.191667;22.747312;18.6;6.187634;null;

