Nome: COLINAS DO TOCANTINS
Codigo Estacao: A049
Latitude: -8.092708
Longitude: -48.478605
Altitude: 200
Situacao: Operante
Data Inicial: 2016-11-10
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2016-11-30;13;null;null;26.295296;7.6;null;
2016-12-31;19;143.8;985.132369;25.887757;6.6;1.582223;
2017-01-31;23;249.2;985.886214;25.316228;8.9;1.538038;
2017-02-28;22;null;986.161922;25.256233;6.9;1.634074;
2017-03-31;24;266.8;986.01431;25.930632;8.6;1.484142;
2017-04-30;21;103.8;986.142778;26.051945;6.7;1.416944;
2017-05-31;6;22;986.666024;26.523206;6.9;1.489347;
2017-06-30;1;9.8;987.743694;25.173132;5.7;1.738222;
2017-07-31;0;0;989.944355;24.673656;6.1;2.01371;
2017-08-31;3;6.8;986.766428;27.405026;6.7;1.882346;
2017-09-30;1;null;986.302427;28.653986;7.2;2.075743;
2017-10-31;6;52.8;984.519379;28.143551;6.9;1.957701;
2017-11-30;17;291.2;984.462471;26.523887;8.1;1.74251;
2017-12-31;21;337;985.10672;25.430302;6.1;1.603771;
2018-01-31;24;355;985.693098;25.221979;9.8;1.637634;
2018-02-28;25;385.4;985.837351;25.174851;7.6;1.626339;
2018-03-31;29;321.2;985.917791;25.740567;7.4;1.528324;
2018-04-30;16;129.6;986.792349;25.637693;5.6;1.462965;
2018-05-31;4;17.2;987.279161;26.033796;5.7;1.566695;
2018-06-30;2;1.2;988.396602;24.864581;6.3;1.604296;
2018-07-31;2;.4;988.156586;25.290591;5.9;1.742473;
2018-08-31;7;83.2;987.845565;26.612634;8.7;1.739113;
2018-09-30;6;28.8;985.261757;27.377639;6.9;1.858508;
2018-10-31;12;107.6;985.152138;26.791471;7.9;1.675452;
2018-11-30;17;118.6;984.795867;26.079911;7.9;1.615651;
2018-12-31;null;null;null;null;8.4;null;
2019-01-31;null;null;null;null;8.8;null;
2019-02-28;5;null;null;null;7.2;null;
2019-03-31;21;324.8;986.901543;25.819068;6.1;1.537488;
2019-04-30;19;257.8;986.5625;26.1875;7.7;1.446667;
2019-05-31;3;null;null;null;null;null;
2019-06-30;null;null;null;null;null;null;
2019-07-31;3;null;988.676282;25.537019;6.1;1.821635;
2019-08-31;null;0;988.749414;26.403611;7.1;1.887754;
2019-09-30;4;52.4;986.165338;28.547367;7.7;2.003508;
2019-10-31;15;99.4;985.345751;26.269711;9.4;1.667654;
2019-11-30;13;180.6;984.471957;25.950894;6.9;1.451872;
2019-12-31;13;131.2;984.75966;26.247341;8.1;1.599702;
2020-01-31;16;284.2;986.430511;25.887769;9.3;1.695699;
2020-02-29;20;371.4;986.660451;25.805354;8.5;1.600337;
2020-03-31;23;316.6;986.616036;25.784949;6.8;1.57162;
2020-04-30;17;271;987.212778;25.798889;6.7;1.456806;
2020-05-31;9;71;987.845968;26.156989;7.2;1.414113;
2020-06-30;0;0;988.1425;25.271805;5.2;1.619861;
2020-07-31;0;0;987.8125;24.704032;5.9;1.698118;
2020-08-31;0;0;987.075538;26.287231;7;1.769355;
2020-09-30;3;4.8;985.884583;28.080556;6.8;1.887361;
2020-10-31;9;173.8;985.03279;27.837027;6.7;1.833409;
2020-11-30;12;271;985.233599;26.573225;8.9;1.70087;
2020-12-31;16;242.8;985.239592;26.140071;8.4;1.55405;

