Nome: SETE LAGOAS
Codigo Estacao: A569
Latitude: -19.45527777
Longitude: -44.17333332
Altitude: 719
Situacao: Operante
Data Inicial: 2016-06-09
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2016-06-30;1;null;null;17.457917;6;null;
2016-07-31;0;0;936.570296;18.908737;7;1.811156;
2016-08-31;2;5.2;935.434409;20.450403;null;null;
2016-09-30;8;68.6;934.076389;23.070417;6.7;null;
2016-10-31;6;67.2;931.866263;24.113038;7;2.512912;
2016-11-30;18;374.2;931.199722;22.787917;6.6;2.21059;
2016-12-31;16;251.2;931.529435;23.249731;6.4;2.142876;
2017-01-31;8;119.2;931.821371;24.492742;6.2;1.96922;
2017-02-28;12;128.6;932.35119;23.074405;null;null;
2017-03-31;8;97.4;932.173118;22.914247;null;null;
2017-04-30;5;15.6;933.434028;22.11125;null;null;
2017-05-31;3;27.8;934.570968;20.136694;null;null;
2017-06-30;4;9.6;936.776528;18.758194;6.8;1.856111;
2017-07-31;1;.2;940.645565;16.600269;7.2;2.214113;
2017-08-31;0;0;935.563306;19.802688;7.2;2.337231;
2017-09-30;1;4.2;937.125139;21.056667;6.8;2.771389;
2017-10-31;6;null;null;24.680729;7.5;null;
2017-11-30;21;178.6;930.868194;22.610833;8.1;2.148611;
2017-12-31;12;null;930.556209;23.678234;5.5;1.750475;
2018-01-31;12;null;931.502067;23.879167;7.4;1.911133;
2018-02-28;17;399.4;930.917411;22.957292;5.9;1.88497;
2018-03-31;13;109.2;931.295572;23.366601;6;1.681008;
2018-04-30;6;1.8;934.411663;21.197514;6.5;1.917872;
2018-05-31;2;7;935.803091;18.82836;6.4;1.714516;
2018-06-30;1;.2;936.779306;19.079028;5.7;1.589306;
2018-07-31;0;0;936.777151;17.974597;5.4;1.584409;
2018-08-31;7;36.2;936.169624;19.764247;5.7;2.064113;
2018-09-30;6;68.6;932.889167;22.100556;9.7;2.21125;
2018-10-31;16;146.4;931.568145;23.757258;7.5;2.207124;
2018-11-30;18;249.8;931.993333;22.39;null;null;
2018-12-31;16;371.4;931.786962;23.476344;null;null;
2019-01-31;8;69.6;933.494355;24.779167;null;null;
2019-02-28;14;264.6;931.498065;24.260565;null;null;
2019-03-31;10;108.8;932.675526;23.638043;null;null;
2019-04-30;8;88.4;932.528889;22.761111;5.3;1.533046;
2019-05-31;8;17.4;933.670833;20.821237;8.4;1.460081;
2019-06-30;2;.8;937.559861;18.404861;5.7;1.676806;
2019-07-31;0;0;937.000403;17.184999;6.9;1.886232;
2019-08-31;0;0;937.761425;20.284677;6.9;2.361756;
2019-09-30;3;13.4;934.269444;23.321111;6.3;2.413889;
2019-10-31;6;27.8;932.090054;24.800672;8.1;2.535753;
2019-11-30;15;172.6;930.605139;24.475694;7.5;2.47375;
2019-12-31;17;312.6;931.370699;23.634409;null;null;
2020-01-31;22;369;930.301613;24.218145;null;null;
2020-02-29;18;214.4;932.199425;23.464511;7.3;1.756399;
2020-03-31;11;277;932.495337;22.666954;6.7;1.858452;
2020-04-30;5;null;null;22.269587;6.8;null;
2020-05-31;1;null;935.775395;null;5.8;1.841903;
2020-06-30;null;null;null;null;6.5;null;
2020-07-31;null;null;null;null;6.9;null;
2020-08-31;2;10;936.659274;18.897849;6.4;2.152957;
2020-09-30;3;4.4;935.05;22.02468;7.1;2.120994;
2020-10-31;null;null;null;null;null;null;
2020-11-30;null;null;null;null;null;null;
2020-12-31;8;null;null;23.790258;5;null;

