Nome: AUTAZES
Codigo Estacao: A120
Latitude: -3.58333333
Longitude: -59.12944443
Altitude: 19.9
Situacao: Pane
Data Inicial: 2008-04-16
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2008-04-30;11;null;null;null;null;null;
2008-05-31;23;387.2;1008.479582;26.007124;3.7;.715399;
2008-06-30;20;114.4;1009.240694;26.134722;4.4;.712778;
2008-07-31;11;37.4;1009.263038;26.889785;4.4;.739113;
2008-08-31;10;118.8;1007.354032;27.433199;4.6;.741398;
2008-09-30;14;170.2;1008.052639;27.057639;4.6;.779861;
2008-10-31;19;162.6;1007.316935;26.8625;4.6;.746237;
2008-11-30;15;204.2;1005.99311;26.736039;4.2;.67503;
2008-12-31;22;216.6;1006.436086;26.469862;3.9;.761037;
2009-01-31;16;null;1007.246697;25.956046;5.4;.782951;
2009-02-28;20;null;1007.136226;25.970084;3.9;.951899;
2009-03-31;29;248.6;1007.217016;26.099001;3.9;.889697;
2009-04-30;20;82;1008.254621;26.533389;4.4;.904909;
2009-05-31;18;158.2;1008.657772;26.388964;3.3;.833271;
2009-06-30;13;65.2;1009.319575;26.275203;4.2;.770538;
2009-07-31;9;null;1009.089294;26.976181;4.4;.783135;
2009-08-31;9;40.8;1007.743498;28.328861;3.8;1.023001;
2009-09-30;4;32.6;1007.89125;29.155972;4.3;1.216528;
2009-10-31;8;95;1005.829678;28.64083;5.8;1.022077;
2009-11-30;8;77.2;1004.826159;29.035676;4.2;1.117512;
2009-12-31;13;56.6;1006.281289;27.377003;4.2;.96742;
2010-01-31;10;null;null;null;4.2;null;
2010-02-28;3;null;null;null;null;null;
2010-03-31;1;null;null;null;4.5;null;
2010-04-30;1;null;null;null;5.2;null;
2010-05-31;19;165;1008.054995;27.29291;4.4;.787632;
2010-06-30;19;112.8;1009.564583;26.946528;5.5;.663611;
2010-07-31;1;null;null;null;3.7;null;
2010-08-31;null;null;null;null;3.7;null;
2010-09-30;9;79.2;1006.925417;28.515833;4.1;.821806;
2010-10-31;12;99.6;1006.641398;28.005914;4.9;.827957;
2010-11-30;12;69.6;1005.585417;27.489167;3.8;.799722;
2010-12-31;20;266;1005.443011;26.306048;5.2;.739919;
2011-01-31;22;316.4;1006.320833;25.855645;4.8;.765591;
2011-02-28;22;390.6;1007.316816;25.788988;4.4;.835417;
2011-03-31;25;242.4;1007.048108;26.273717;4.2;.955231;
2011-04-30;22;270.2;1007.852917;26.132778;5.1;.812361;
2011-05-31;22;266.8;1007.820161;26.468952;3.8;.736693;
2011-06-30;14;140;1008.545556;27.162083;4.8;.799444;
2011-07-31;11;65.2;1008.508602;27.123925;5.3;.775134;
2011-08-31;14;57.2;1008.548656;27.767204;4.3;.862769;
2011-09-30;13;51.4;1008.375694;27.958194;6.1;.913056;
2011-10-31;17;172.8;1005.926479;27.196236;5.6;.945564;
2011-11-30;12;129.4;1005.915;27.267083;4.2;.929167;
2011-12-31;15;95.6;1006.05443;26.884648;4.1;.853313;
2012-01-31;26;271.6;1007.432258;25.660618;4.9;.875538;
2012-02-29;27;321.8;1007.248563;25.57931;4.5;.9625;
2012-03-31;31;372.6;1008.033929;25.70852;4.9;.699129;
2012-04-30;22;232.2;1007.698737;26.303598;3.4;.658377;
2012-05-31;18;199.6;1008.339919;26.884812;3.8;.842607;
2012-06-30;8;92.8;1009.517778;27.051667;3.7;.94875;
2012-07-31;18;133.8;1009.290726;26.472581;6.2;.799194;
2012-08-31;9;90.8;1009.281712;27.304316;3.9;.886823;
2012-09-30;6;null;null;27.185185;3.7;null;
2012-10-31;7;83.2;1006.452688;28.285081;3.8;.965188;
2012-11-30;11;187;1005.763333;28.095278;3.7;.842639;
2012-12-31;15;154.4;1006.292742;26.424731;4.3;.915726;
2013-01-31;22;298;1007.768683;26.518011;5.2;.914785;
2013-02-28;24;262.6;1007.143006;25.916071;4.9;.769048;
2013-03-31;19;258.8;1007.800583;26.391523;3.3;.7295;
2013-04-30;22;282.2;1008.250417;26.895556;4;.695556;
2013-05-31;25;120.6;1008.75;26.757124;4.7;.624059;
2013-06-30;16;92.8;1008.886187;27.238586;6;.694179;
2013-07-31;20;75.6;1010.194355;26.436156;6.2;.668952;
2013-08-31;10;26;1008.644489;27.359409;4;.705914;
2013-09-30;5;170.4;1008.180891;27.725349;5.3;.786192;
2013-10-31;null;null;null;27.913561;5;null;
2013-11-30;null;null;1005.955259;26.708457;3.6;.70934;
2013-12-31;16;null;1006.521132;26.914468;3.6;.63431;
2014-01-31;16;143.4;1007.606703;26.367749;4.2;.800865;
2014-02-28;17;null;null;25.78797;4.8;null;
2014-03-31;1;null;null;null;4;null;
2014-04-30;16;null;null;26.461274;4;null;
2014-05-31;null;null;null;null;null;null;
2014-06-30;3;null;null;null;null;null;
2014-07-31;11;65.8;1010.624194;26.579839;5.2;.607258;
2014-08-31;6;61.6;1009.243414;27.352016;3.9;.60914;
2014-09-30;2;6.2;1008.087361;28.304583;5.4;.893889;
2014-10-31;17;135.4;1007.567876;27.12164;3.8;.687365;
2014-11-30;12;116.6;1006.549722;27.04;5.4;.664306;
2014-12-31;15;134.4;1006.763038;26.821909;5.4;.54328;
2015-01-31;18;114.4;1008.415714;25.917508;5.1;.617923;
2015-02-28;14;116.6;1008.085268;26.551339;5.7;.692411;
2015-03-31;14;200.2;1008.260208;26.033611;4.2;.391872;
2015-04-30;14;80.4;1008.403889;26.434722;3.9;.301944;
2015-05-31;18;167.2;1008.854973;26.636559;4.2;.398118;
2015-06-30;null;null;null;null;null;null;
2015-07-31;6;null;1009.548438;27.304167;4.7;.492708;
2015-08-31;4;12.4;1008.178091;28.444624;4.1;.608065;
2015-09-30;1;4.2;1007.27125;29.662639;3.8;.705972;
2015-10-31;5;42.4;1006.899866;29.474194;4.9;.631317;
2015-11-30;3;42.4;1005.712361;28.695278;7.2;.437222;
2015-12-31;8;36.6;1007.054973;28.503629;3.7;.372177;
2016-01-31;3;null;null;null;2.9;null;
2016-02-29;null;null;null;null;null;null;
2016-03-31;null;null;null;null;null;null;
2016-04-30;1;null;null;null;null;null;
2016-05-31;19;183.4;1008.946523;27.387442;0;0;
2016-06-30;17;111.2;1010.204275;26.860634;0;0;
2016-07-31;12;109;1009.214516;27.606586;0;0;
2016-08-31;null;null;1008.601221;28.095974;0;0;
2016-09-30;2;null;1008.645265;27.689756;0;0;
2016-10-31;14;null;1006.31013;28.148167;0;0;
2016-11-30;null;null;null;null;0;null;
2016-12-31;17;182;1006.784215;26.395914;0;0;
2017-01-31;18;106;1007.797905;26.106844;0;0;
2017-02-28;16;null;1007.775362;26.030738;0;0;
2017-03-31;19;null;1007.802735;26.462168;0;0;
2017-04-30;23;null;1008.010298;26.282991;0;0;
2017-05-31;12;143.2;1008.181449;27.537669;0;0;
2017-06-30;9;81.8;1008.767695;27.212666;0;0;
2017-07-31;null;null;1010.53025;27.367154;0;0;
2017-08-31;null;null;1008.149712;28.483347;0;0;
2017-09-30;6;null;1007.959138;28.138477;0;0;
2017-10-31;8;58.4;1006.642346;27.541418;0;0;
2017-11-30;6;43.4;1005.460569;27.296351;0;0;
2017-12-31;6;null;1006.448698;26.499659;0;0;
2018-01-31;null;null;null;null;0;null;
2018-02-28;null;null;null;null;null;null;
2018-03-31;20;null;1007.513043;26.3;0;0;
2018-04-30;26;344.4;1008.666528;26.146111;0;0;
2018-05-31;26;391.2;1009.101075;26.226075;0;0;
2018-06-30;22;209.2;1009.890833;26.646944;0;0;
2018-07-31;14;74.8;1009.582661;27.059274;0;0;
2018-08-31;10;54.2;1009.693683;27.467339;0;0;
2018-09-30;12;67.8;1007.118611;28.341111;0;0;
2018-10-31;4;35.4;1006.185349;29.448387;0;0;
2018-11-30;16;241;1005.996806;27.4375;0;0;
2018-12-31;25;325.2;1008.526479;25.945968;0;0;
2019-01-31;26;266.2;1008.653898;26.384812;0;0;
2019-02-28;23;232.6;1008.230208;26.220089;0;0;
2019-03-31;18;255.2;1008.220161;27.342742;0;0;
2019-04-30;22;246.4;1008.217917;26.930833;0;0;
2019-05-31;25;243.6;1008.268548;26.812366;0;0;
2019-06-30;17;108.2;1009.529583;27.266389;0;0;
2019-07-31;15;148;1009.647581;27.420833;0;0;
2019-08-31;7;21.4;1010.007124;28.004839;0;0;
2019-09-30;8;63;1008.086111;28.724583;0;0;
2019-10-31;15;171.6;1007.243548;27.138306;0;0;
