Nome: ANGICAL DO PIAUI
Codigo Estacao: A377
Latitude: -6.08944444
Longitude: -42.72749999
Altitude: 183
Situacao: Pane
Data Inicial: 2019-11-13
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2019-11-30;3;null;null;null;null;null;
2019-12-31;14;101.8;987.926344;28.525;4.2;1.121371;
2020-01-31;17;112;989.900276;26.221944;5.4;1.028728;
2020-02-29;21;200.4;990.084147;25.987202;4.5;.927826;
2020-03-31;27;616.4;990.048253;25.772446;4.8;.939113;
2020-04-30;24;199.2;990.581528;26.031667;3.8;.940694;
2020-05-31;17;57.6;991.42836;25.947984;4;.9625;
2020-06-30;4;6.6;991.768333;25.248333;4;1.140278;
2020-07-31;0;0;991.532661;24.990726;4.4;1.261828;
2020-08-31;0;0;991.112097;26.175269;4.9;1.359946;
2020-09-30;2;.8;990.130833;28.095278;4.5;1.362917;
2020-10-31;8;33.6;988.615726;29.554032;4.3;1.298925;
2020-11-30;27;35.4;988.728611;27.377222;4;1.083611;
2020-12-31;15;3;988.748766;26.935494;7.3;.993981;

