Nome: PIRANHAS
Codigo Estacao: A371
Latitude: -9.62222221
Longitude: -37.76722221
Altitude: 187
Situacao: Operante
Data Inicial: 2017-09-19
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2017-09-30;6;null;null;null;null;null;
2017-10-31;6;4.4;993.459256;25.785746;7.6;3.353355;
2017-11-30;0;0;990.684197;27.98778;8.2;3.62605;
2017-12-31;4;6.8;990.401131;28.526362;8.1;3.373906;
2018-01-31;5;16.2;991.020401;28.324357;8.5;3.508859;
2018-02-28;10;41.2;990.28378;28.309226;8.9;3.012798;
2018-03-31;6;8;990.503619;28.67989;8.9;2.57451;
2018-04-30;12;37;992.358575;26.842186;8.4;2.490417;
2018-05-31;17;28.8;993.852123;25.687592;6.9;2.505563;
2018-06-30;14;18.6;995.769298;24.41223;7;2.340916;
2018-07-31;16;18.4;996.364247;23.802823;7.3;2.377285;
2018-08-31;6;6.6;996.180645;25.075941;7.4;2.985753;
2018-09-30;6;4.4;993.789647;25.987854;8.3;3.654646;
2018-10-31;1;12.4;991.797236;28.11641;8;3.625801;
2018-11-30;3;9.4;991.276012;28.137019;8.5;4.191456;
2018-12-31;11;175.2;992.048522;27.419688;7.6;2.613201;
2019-01-31;3;3.8;992.811898;27.945471;8.3;3.297978;
2019-02-28;5;14.6;990.866919;29.338555;8.8;3.069041;
2019-03-31;13;118;991.479085;28.330856;9.2;2.535805;
2019-04-30;4;16.2;991.581389;28.088333;7.6;2.333889;
2019-05-31;5;21.6;992.335618;27.442742;7.9;2.308064;
2019-06-30;19;54.4;995.719306;24.577083;7.8;2.080417;
2019-07-31;10;null;null;24.104444;7.7;null;
2019-08-31;null;null;null;null;null;null;
2019-09-30;1;null;null;null;null;null;
2019-10-31;null;null;992.607773;27.657126;8.6;3.915548;
2019-11-30;0;0;990.491293;28.581316;8.7;3.795266;
2019-12-31;1;.2;990.72964;28.926975;10.7;3.834701;
2020-01-31;6;74.6;991.015965;28.824761;9.1;2.712148;
2020-02-29;4;null;991.37242;29.186636;8.2;2.855331;
2020-03-31;2;null;null;null;7.9;null;
2020-04-30;null;null;null;null;5.6;null;
2020-05-31;null;null;null;null;6.8;null;
2020-06-30;null;null;null;null;6.9;null;
2020-07-31;null;null;null;null;7.7;null;
2020-08-31;null;null;null;null;9.1;null;
2020-09-30;null;null;null;null;7.8;null;
2020-10-31;null;null;null;null;7.6;null;
2020-11-30;null;null;null;null;7.1;null;
2020-12-31;null;null;null;null;7.3;null;

