Nome: PIRIPIRI
Codigo Estacao: A335
Latitude: -4.276047
Longitude: -41.794568
Altitude: 157.89
Situacao: Operante
Data Inicial: 2007-08-30
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2007-08-31;null;null;null;null;null;null;
2007-09-30;0;0;993.173611;28.705556;6.2;2.206806;
2007-10-31;1;null;null;29.500116;6;null;
2007-11-30;null;null;null;null;6.4;null;
2007-12-31;null;null;null;null;7.8;null;
2008-01-31;null;null;null;null;11.1;null;
2008-02-29;null;null;null;null;5.9;null;
2008-03-31;26;380.4;992.272063;24.712205;8.5;1.190907;
2008-04-30;28;515.2;991.424583;25.169306;6.2;1.331806;
2008-05-31;18;178.2;992.707422;25.731972;6.8;1.39498;
2008-06-30;7;7.2;993.75904;26.25881;5.2;1.515386;
2008-07-31;6;13.4;994.524462;26.791667;7;1.896774;
2008-08-31;9;26;992.613844;27.450134;5.4;1.780645;
2008-09-30;0;0;992.567639;28.578333;6.4;2.096389;
2008-10-31;3;7.4;991.460081;29.509274;6.5;2.469355;
2008-11-30;2;2.8;990.143472;29.495417;6.1;2.230694;
2008-12-31;4;2.2;990.318525;29.125269;6;1.933579;
2009-01-31;19;136;991.76371;27.204704;6.9;1.706855;
2009-02-28;21;275.8;991.432292;25.687946;8;1.513542;
2009-03-31;29;493.2;991.616263;25.19207;6.9;1.226747;
2009-04-30;27;708.6;992.983371;25.130644;6;1.260543;
2009-05-31;29;428;993.151613;25.40793;6.4;1.129301;
2009-06-30;12;57;994.111069;25.976244;5.1;1.562669;
2009-07-31;7;62.2;994.40672;26.085349;6.6;1.538306;
