Nome: ITAPORA
Codigo Estacao: S710
Latitude: -22.092833
Longitude: -54.798833
Altitude: 360
Situacao: Operante
Data Inicial: 2018-02-25
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2018-02-28;1;null;null;null;null;null;
2018-03-31;20;140.4;969.02043;26.17043;8;1.909543;
2018-04-30;4;15;972.709167;24.935833;4.6;1.815972;
2018-05-31;6;62;974.00672;21.579032;7.4;1.955242;
2018-06-30;8;27.2;975.424861;18.909861;8.5;1.9075;
2018-07-31;0;0;974.72379;20.445699;8.4;2.053395;
2018-08-31;11;89.8;975.35225;19.096535;9.9;2.35855;
2018-09-30;14;184.6;970.880833;22.124306;8.1;2.316582;
2018-10-31;17;266.4;969.108468;24.793145;8.4;2.389382;
2018-11-30;16;239.8;968.58125;25.071111;9;2.414167;
2018-12-31;9;94.4;969.537903;26.340591;8.4;2.104973;
2019-01-31;20;210.6;970.599059;26.948656;9.2;1.976882;
2019-02-28;14;204.8;968.966667;26.076488;8.8;1.992857;
2019-03-31;13;256.6;971.09328;25.552554;7.6;2.00672;
2019-04-30;9;40.6;971.057639;24.430417;7.3;1.684445;
2019-05-31;3;null;972.737556;22.434729;9.2;1.894762;
2019-06-30;null;null;null;null;10.4;null;
2019-07-31;null;null;null;null;6.3;null;
2019-08-31;null;null;null;null;8.6;null;
2019-09-30;null;null;null;null;10.7;null;
2019-10-31;null;null;null;null;11.3;null;
2019-11-30;10;109.2;967.645694;27.389444;8.9;2.33625;
2019-12-31;19;219.8;968.656048;25.555376;7.1;2.017473;
2020-01-31;14;163.4;967.889382;26.585081;8.1;2.082527;
2020-02-29;14;152.8;969.350862;26.136638;10;1.866379;
2020-03-31;7;89.8;970.4063;26.794127;7;1.959677;
2020-04-30;2;49;973.038611;23.499722;8.3;1.947778;
2020-05-31;7;100.4;974.412097;19.723387;10.3;1.930376;
2020-06-30;8;17.6;973.416369;20.703125;9.6;2.063839;
2020-07-31;6;12.2;973.882124;19.796102;8.8;2.08871;
2020-08-31;9;147.8;973.608199;21.411828;7.7;2.358333;
2020-09-30;5;40;970.785833;25.830833;9.6;2.091111;
2020-10-31;13;207.2;968.831586;26.244893;9.3;2.240188;
2020-11-30;8;78.8;969.38625;25.796389;7.6;2.105972;
2020-12-31;12;112.2;968.260349;26.228629;7.4;2.199164;

