Nome: REMANSO
Codigo Estacao: A423
Latitude: -9.62555554
Longitude: -42.07722221
Altitude: 397.4
Situacao: Operante
Data Inicial: 2008-03-25
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2008-03-31;null;null;null;null;null;null;
2008-04-30;217.8;964.939028;25.735833;4.6;1.675556;null;
2008-05-31;3;967.027799;26.082603;5.5;2.372861;null;
2008-06-30;.4;968.822017;25.017295;6.6;2.877856;null;
2008-07-31;0;970.095027;24.496102;6.8;3.27379;null;
2008-08-31;0;967.982392;25.761559;6.5;3.362366;null;
2008-09-30;.2;967.690694;27.258194;6.6;3.489861;null;
2008-10-31;0;966.465726;28.433199;7.1;3.674194;null;
2008-11-30;35.4;963.911667;29.332917;6.4;2.928611;null;
2008-12-31;51.4;964.319892;27.436425;7.1;2.338979;null;
2009-01-31;266.4;965.318957;27.083824;7.1;1.992783;null;
2009-02-28;111;964.923725;26.812772;9.1;2.06983;null;
2009-03-31;165;964.536828;26.654167;6.3;1.644086;null;
2009-04-30;181.8;966.204445;25.521806;5.4;1.508889;null;
2009-05-31;31;967.100941;26.014919;5.4;2.049328;null;
2009-06-30;3;968.668056;25.647639;4.8;1.998611;null;
2009-07-31;0;969.063172;25.890995;6.1;2.814785;null;
2009-08-31;0;968.541532;26.343952;6.5;3.372177;null;
2009-09-30;0;967.444722;28.253056;6.5;3.256389;null;
2009-10-31;128.4;964.816954;27.656609;6.2;2.637069;null;
2009-11-30;0;964.490417;28.25625;6.8;3.026528;null;
2009-12-31;54.4;965.185618;27.525;7;2.498522;null;
2010-01-31;110.4;965.634018;27.287219;6.7;2.533382;null;
2010-02-28;43.6;964.97247;28.771875;6.8;3.014435;null;
2010-03-31;144.2;965.384882;27.364201;6.6;1.998627;null;
2010-04-30;102;965.976667;27.061389;6;2.160417;null;
2010-05-31;0;966.265995;27.71707;5.5;2.41129;null;
2010-06-30;17.8;969.263333;26.074722;6.8;3.186944;null;
2010-07-31;3.6;969.694758;25.165054;6.9;3.5625;null;
2010-08-31;0;969.653465;25.253828;7.6;3.861594;null;
2010-09-30;0;967.826528;26.529445;7.3;4.00125;null;
2010-10-31;30.6;965.229973;28.655645;7.5;3.083737;null;
2010-11-30;6.2;963.659861;28.972639;6.9;3.106389;null;
2010-12-31;161.6;963.343683;26.772043;6.8;2.037634;null;
2011-01-31;35.4;964.15914;26.834946;7.4;2.07621;null;
2011-02-28;91.2;964.852381;27.149107;8.1;2.339286;null;
2011-03-31;274.2;964.772216;25.832992;8.2;1.545987;null;
2011-04-30;23.8;965.672778;26.880556;6.1;2.14;null;
2011-05-31;4.2;966.729478;26.584274;7.4;2.447986;null;
2011-06-30;1.6;968.287699;25.803738;6.3;2.626975;null;
2011-07-31;0;968.855943;25.321225;6.5;3.270237;null;
2011-08-31;null;968.522304;26.252295;6.7;3.363415;null;
2011-09-30;null;null;null;6.7;null;null;
2011-10-31;null;null;null;7.2;null;null;
2011-11-30;72.4;965.049861;26.945695;7.1;2.990417;null;
2011-12-31;20.2;964.574866;27.943683;6.8;2.875538;null;
2012-01-31;9.2;965.082527;28.194758;9;3.186022;null;
2012-02-29;77.8;965.214368;27.341523;7.6;2.939511;null;
2012-03-31;16.4;965.317321;28.743344;8;2.715667;null;
2012-04-30;0;965.350139;28.939583;7;2.7725;null;
2012-05-31;0;967.209543;27.624194;6.9;3.34086;null;
2012-06-30;0;968.780876;26.589771;6.7;3.184257;null;
2012-07-31;0;969.30793;25.570027;7.2;3.487634;null;
2012-08-31;.2;970.600403;25.039861;7.2;3.790092;null;
2012-09-30;0;969.058194;27.185972;7.3;3.715278;null;
2012-10-31;0;965.883065;28.575538;7.4;3.79086;null;
2012-11-30;105.8;964.41163;27.733442;6.7;2.489601;null;
2012-12-31;21.8;964.877874;28.2125;8.4;3.020833;null;
2013-01-31;48;966.149597;27.712903;8.2;3.033199;null;
2013-02-28;0;965.315476;29.277083;9.4;3.928274;null;
2013-03-31;77.6;965.845022;29.057146;10;3.35868;null;
2013-04-30;87;966.902361;27.494306;8.5;3.17375;null;
2013-05-31;0;967.923621;27.202338;8.9;3.893695;null;
2013-06-30;0;968.95163;26.544481;8.4;3.922293;null;
2013-07-31;2.6;970.220226;25.687354;9.6;4.235607;null;
2013-08-31;0;969.372043;25.841667;8.9;4.623656;null;
2013-09-30;0;968.515139;27.205555;9.8;5.070278;null;
2013-10-31;9.2;967.02715;28.17836;9.6;5.046909;null;
2013-11-30;70.2;965.175694;27.662639;9.9;4.071944;null;
2013-12-31;219.8;965.680376;25.985081;8.6;2.618145;null;
2014-01-31;0;966.538844;27.688575;9.7;3.463038;null;
2014-02-28;73;965.814434;27.543601;7.8;3.372768;null;
2014-03-31;76.6;966.421225;27.524953;7.6;2.929354;null;
2014-04-30;170.8;967.0775;26.599167;18.5;2.540694;null;
2014-05-31;null;967.917721;26.069508;18;3.938417;null;
2014-06-30;null;969.231048;25.776386;7.9;3.734838;null;
2014-07-31;3.8;971.630891;25.220546;7.9;4.248276;null;
2014-08-31;4.8;970.595416;25.143247;8.6;4.480124;null;
2014-09-30;null;968.663176;27.341433;8.9;4.577127;null;
2014-10-31;null;967.694707;28.067016;9.7;5.006836;null;
2014-11-30;null;965.823652;null;9.4;3.81205;null;
2014-12-31;null;966.938139;26.303373;8.6;3.123999;null;
2015-01-31;1.4;967.163978;28.045564;8.7;3.645699;null;
2015-02-28;39.2;966.811161;27.499851;9.3;3.019345;null;
2015-03-31;27;966.404301;28.308199;10.3;2.950672;null;
2015-04-30;80.4;966.805278;27.8225;7;2.599583;null;
2015-05-31;.6;968.333199;27.183199;8.9;3.62621;null;
2015-06-30;.4;970.480121;26.169758;8.3;4.175465;null;
2015-07-31;2.2;970.552414;25.827069;8.8;4.247978;null;
2015-08-31;1.6;970.04328;25.995968;8.4;4.336022;null;
2015-09-30;0;967.981667;28.42375;9.3;4.181528;null;
2015-10-31;1.2;967.29356;29.331639;10.1;4.427495;null;
2015-11-30;13.4;964.994306;30.431806;10.6;3.7375;null;
2015-12-31;0;966.572616;30.521646;10;4.134654;null;
2016-01-31;131.4;966.98511;26.300859;7.7;2.336986;null;
2016-02-29;null;967.429885;27.086351;10.2;2.851149;null;
2016-03-31;5;967.250538;28.332796;6.8;2.64207;null;
2016-04-30;0;966.879722;28.187367;7.5;3.189022;null;
2016-05-31;10.4;968.978465;27.455242;7.2;3.332352;null;
2016-06-30;0;970.585435;26.466172;8.4;3.685942;null;
2016-07-31;null;null;null;8.6;null;null;
2016-08-31;null;null;null;7.8;null;null;
2016-09-30;null;null;28.213725;8.6;null;null;
2016-10-31;13;966.352203;28.857509;9;4.082205;null;
2016-11-30;105.2;965.53625;28.2775;9.4;3.721528;null;
2016-12-31;10;965.707124;28.362634;8.2;3.447177;null;
2017-01-31;8.4;965.802688;29.674328;8.4;3.26828;null;
2017-02-28;84.2;966.043452;27.695833;10.7;2.441815;null;
2017-03-31;50.6;966.07351;28.028173;6.6;2.003296;null;
2017-04-30;66;966.853104;27.753611;7.5;2.8434;null;
2017-05-31;4;968.076479;27.647715;8;3.393414;null;
2017-06-30;4.8;969.665139;26.47125;8.6;3.992361;null;
2017-07-31;.4;972.492181;24.509777;8.7;4.324678;null;
2017-08-31;0;969.660349;26.504704;7.8;4.054704;null;
2017-09-30;0;970.49625;26.08875;9.4;5.154167;null;
2017-10-31;2;966.884414;28.779646;9.3;4.871114;null;
2017-11-30;25.2;965.0825;28.941806;8.5;3.591667;null;
2017-12-31;22.6;965.174462;29.015054;8.2;3.282392;null;
2018-01-31;29.4;965.90748;28.445991;9.7;3.488961;null;
2018-02-28;198.2;965.965327;26.305357;9.2;1.930357;null;
2018-03-31;250.4;966.277016;26.269758;5.6;1.875538;null;
2018-04-30;24.8;967.627065;25.766304;6.4;2.182228;null;
2018-05-31;0;968.757918;26.163523;7.3;2.981352;null;
2018-06-30;0;970.454861;25.473056;7.1;3.558889;null;
2018-07-31;0;970.46184;25.344226;7.2;3.613984;null;
2018-08-31;0;970.172838;26.490673;8.3;3.927659;null;
2018-09-30;0;967.341528;27.927639;9;4.261528;null;
2018-10-31;27.2;965.965726;29.154704;8.5;3.746909;null;
2018-11-30;32.8;965.506528;28.694306;8.4;3.937917;null;
2018-12-31;145.6;967.264545;26.501198;7.6;2.588786;null;
2019-01-31;0;967.290591;29.133199;8.1;3.281586;null;
2019-02-28;94.8;966.33125;28.140625;8.4;2.550298;null;
2019-03-31;103.6;966.964382;27.270968;7.1;2.579973;null;
2019-04-30;42.4;966.967675;27.581371;6.6;2.473303;null;
2019-05-31;.8;967.244086;28.237366;7.2;3.210484;null;
2019-06-30;0;970.442736;26.492345;8;4.11562;null;
2019-07-31;0;970.353068;25.901461;7.8;4.052117;null;
2019-08-31;null;null;null;null;null;null;
2019-09-30;null;null;null;8.8;null;null;
2019-10-31;0;966.488172;28.945699;8.7;4.328495;null;
