Nome: CORONEL PACHECO
Codigo Estacao: A557
Latitude: -21.546728
Longitude: -43.261029
Altitude: 411.14
Situacao: Operante
Data Inicial: 2012-10-16
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2018-03-31;18;159.2;964.28099;26.878448;4.9;1.22912;
2018-04-30;19;111;968.707083;23.976111;5.1;1.229167;
2018-05-31;16;42;970.080914;21.77836;4.5;1.183736;
2018-06-30;14;8.6;970.89375;21.405;4.5;1.125417;
2018-07-31;17;25.4;970.939516;20.102688;4.3;1.279301;
2018-08-31;14;69.8;970.933871;20.727823;6;1.22164;
2018-09-30;9;66.8;967.10875;23.275;5.7;1.501667;
2018-10-31;18;94.6;965.741129;24.774059;6.5;1.424059;
2018-11-30;18;313.2;965.990536;24.954604;8.4;1.368466;
2018-12-31;16;237.4;965.017876;26.424462;7.9;1.361694;
2019-01-31;9;108.2;966.39207;28.388575;6.3;1.48965;
2019-02-28;19;251.8;964.499851;27.160268;4.7;1.276786;
2019-03-31;21;119.6;966.362769;26.594758;5.9;1.197715;
2019-04-30;15;66.6;965.929861;25.8175;4.1;1.135278;
2019-05-31;20;53.8;967.331048;23.733064;3.7;1.081048;
2019-06-30;15;31;971.776945;21.246111;5.4;1.216944;
2019-07-31;9;2.2;971.308737;19.321505;4.3;1.343414;
2019-08-31;4;11.2;973.013844;20.731183;4.1;1.385618;
2019-09-30;8;36;968.845972;24.159167;4.3;1.482639;
2019-10-31;8;83.6;966.480856;25.502412;6.1;1.588203;
2019-11-30;21;206;964.821903;25.588288;5.4;1.431755;
2019-12-31;21;298.6;964.915323;25.910753;7.5;1.351075;
2020-01-31;24;257.6;963.395296;26.510215;6.9;1.220699;
2020-02-29;25;298.4;965.414224;26.228017;6.4;1.268822;
2020-03-31;18;225.4;966.521371;25.469086;6;1.218817;
2020-04-30;16;64.6;968.106528;23.649444;4.6;1.109722;
2020-05-31;16;33.8;969.42621;20.814516;4.4;1.162097;
2020-06-30;17;11;970.633641;21.133219;4.5;1.114988;
2020-07-31;8;2.2;970.618683;21.268548;4.2;1.22836;
2020-08-31;5;null;970.983748;21.230314;4.9;1.510704;
2020-09-30;4;41.6;968.588105;25.037229;4.9;1.515381;
2020-10-31;12;77;965.663141;25.682635;4.8;1.488501;
2020-11-30;15;177.6;965.637429;25.276475;5.5;1.456423;
2020-12-31;23;188.8;964.283737;26.347273;5.4;1.227221;

