Nome: BURITIS
Codigo Estacao: 83383
Latitude: -15.628447
Longitude: -46.422556
Altitude: 600
Situacao: Desativada
Data Inicial: 1976-04-05
Data Final: 2003-07-31
Periodicidade da Medicao: Mensal

Data Medicao;DIRECAO PREDOMINANTE DO VENTO, MENSAL(° (gr));EVAPOTRANSPIRACAO POTENCIAL, BH MENSAL(mm);EVAPOTRANSPIRACAO REAL, BH MENSAL(mm);INSOLACAO TOTAL, MENSAL(h);NUMERO DE DIAS COM PRECIP. PLUV, MENSAL(número);PRECIPITACAO TOTAL, MENSAL(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL(mB);TEMPERATURA MAXIMA MEDIA, MENSAL(°C);TEMPERATURA MEDIA COMPENSADA, MENSAL(°C);UMIDADE RELATIVA DO AR, MEDIA MENSAL(%);VISIBILIDADE, MEDIA MENSAL(codigo);
2001-04-30;14;null;null;null;280.9;null;0;0;null;33.383333;25.267333;null;64.525;null;null;46.666667;null;
2001-05-31;14;null;null;null;242.7;null;2;14.2;null;32.241935;24.371613;null;64.669355;null;null;46.666667;null;
2001-06-30;0;null;null;null;270;null;0;0;null;31.15;22.427333;null;61.15;null;null;47.111111;null;
2001-07-31;0;null;null;null;283.5;null;1;.7;null;31.403226;22.252903;null;57.983871;null;null;46.666667;null;
2001-08-31;14;null;null;null;287.3;null;3;4.3;null;31.145161;23.135484;null;52.475806;null;null;46.666667;null;
2001-09-30;5;null;null;null;234.8;null;5;26.2;null;33.9;26.13;null;50.625;null;null;47;null;
2001-10-31;0;null;null;null;162.1;null;12;98.2;null;32.016129;25.334194;null;67.33871;null;null;46.666667;null;
2001-11-30;5;null;null;null;143.1;null;21;278.1;null;31.316667;25.024667;null;80.358333;null;null;46.444444;null;
2001-12-31;14;null;null;null;166.7;null;17;235.9;null;31.096774;25.107742;null;77;null;null;46.989247;null;
2002-01-31;14;null;null;null;213.4;null;15;126.4;null;32.112903;25.643871;null;77.193548;null;null;46.666667;null;
2002-02-28;0;null;null;null;163.6;null;14;319.6;null;31.535714;24.964286;null;82.848214;null;null;46.547619;null;
2002-03-31;14;null;null;null;240.4;null;13;84.2;null;32.083871;25.174839;null;78.096774;null;null;46.55914;null;
2002-04-30;14;null;null;null;282.2;null;2;10.3;null;32.566667;24.965333;null;70.633333;null;null;46.666667;null;
2002-05-31;0;null;null;null;287;null;1;59;null;31.766667;23.238;null;69.403226;null;null;95.532609;null;
2002-06-30;0;null;null;null;265.3;null;0;0;null;29.983333;21.412667;null;69.591667;null;null;96.333333;null;
2002-07-31;0;null;null;null;268.6;null;2;4.1;null;31.354839;22.874194;null;64.483871;null;null;96.333333;null;
2002-08-31;14;null;null;null;292.9;null;0;0;null;32.55;23.767333;null;61.425;null;null;96.333333;null;
2002-09-30;0;null;null;null;237.4;null;5;63.5;null;32.810345;25.583448;null;63.439655;null;null;96.363636;null;
2002-10-31;5;null;null;null;293.8;null;4;32.9;null;36.177419;28.178065;null;54.217742;null;null;96.333333;null;
2002-11-30;0;null;null;null;231.3;null;14;192.1;null;33.166667;26.258667;null;73.266667;null;null;96.333333;null;
2002-12-31;0;null;null;null;null;null;18;307.1;null;32.241935;26.005161;null;80.129032;null;null;96.315217;null;
2003-01-31;0;null;147.991439;147.991439;136.1;null;24;247.7;null;30.887097;25.101935;null;85.032258;null;null;96.32967;null;
2003-02-28;14;null;132.336194;132.336194;238.3;null;11;67.5;null;32.410714;25.644286;null;75.9375;null;null;96.333333;null;
2003-03-31;0;null;139.243372;139.243372;190.1;null;18;187.9;null;31.83871;24.951613;null;81.887097;null;null;96.325843;null;
2003-04-30;0;null;129.590462;129.590462;237.8;null;6;78.5;null;31.616667;24.850667;null;79.775;null;null;96.310345;null;
2003-05-31;0;null;121.941942;111.029972;236.3;null;3;78.3;null;29.709677;22.267742;null;79.580645;null;null;96.333333;null;
2003-06-30;0;null;111.394006;0;273.8;null;0;0;null;29.916667;20.302;null;74.708333;null;null;96.311111;null;
2003-07-31;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;

