Nome: TRES LAGOAS
Codigo Estacao: 83618
Latitude: -20.794867
Longitude: -51.713519
Altitude: 323.75
Situacao: Desativada
Data Inicial: 1970-01-01
Data Final: 2010-01-03
Periodicidade da Medicao: Mensal

Data Medicao;DIRECAO PREDOMINANTE DO VENTO, MENSAL(° (gr));EVAPORACAO DO PICHE, MENSAL(mm);EVAPOTRANSPIRACAO POTENCIAL, BH MENSAL(mm);EVAPOTRANSPIRACAO REAL, BH MENSAL(mm);INSOLACAO TOTAL, MENSAL(h);NEBULOSIDADE, MEDIA MENSAL(décimos);NUMERO DE DIAS COM PRECIP. PLUV, MENSAL(número);PRECIPITACAO TOTAL, MENSAL(mm);PRESSAO ATMOSFERICA AO NIVEL DO MAR, MEDIA MENSAL(mB);PRESSAO ATMOSFERICA, MEDIA MENSAL(mB);TEMPERATURA MAXIMA MEDIA, MENSAL(°C);TEMPERATURA MEDIA COMPENSADA, MENSAL(°C);TEMPERATURA MINIMA MEDIA, MENSAL(°C);UMIDADE RELATIVA DO AR, MEDIA MENSAL(%);VENTO, VELOCIDADE MAXIMA MENSAL(m/s);VENTO, VELOCIDADE MEDIA MENSAL(m/s);VISIBILIDADE, MEDIA MENSAL(codigo);
1970-01-31;5;80.3;null;null;null;5.645161;8;148;null;973.425806;null;null;22.16129;70.983871;5;1.569892;20;
1970-02-28;5;57.5;null;null;null;7.011905;null;143.2;null;974.653571;null;null;22.5;76.419643;5;1.845238;19.732143;
1970-03-31;5;67;null;null;null;5.924731;9;141.6;null;975.821505;null;null;22.206452;75.225806;5;1.817204;19.758065;
1970-04-30;0;70.5;null;null;null;4.122222;7;121.4;null;976.687778;null;null;20.026667;71.6;5;1.511111;19.833333;
1970-05-31;27;67.6;null;null;null;3.731183;6;88.2;null;977.824731;null;null;17.96129;73.080645;3;1.419355;19.758065;
1970-06-30;5;63.2;null;null;null;3.366667;3;35.4;null;978.878889;null;null;17.06;72.075;5;1.6;19.75;
1970-07-31;5;82.2;null;null;null;3.806452;2;6.4;null;981.353763;null;null;14.925806;67.975806;5;1.978495;20;
1970-08-31;9;134;null;null;null;2.365591;1;9.8;null;978.821505;null;null;15.603226;58.016129;5;2.215054;18.741935;
1970-09-30;23;82;null;null;null;4.833333;9;132.3;null;976.638889;null;null;17.66;68.958333;3;1.366667;17.166667;
1970-10-31;0;99.2;null;null;null;5.215054;9;143.4;null;973.977419;null;null;20.125806;68.403226;5;1.806452;19.516129;
1970-11-30;5;132.2;null;null;null;4.622222;7;98.9;null;972.951111;null;null;18.553333;66.25;7;2.122222;19.666667;
1970-12-31;36;128.7;null;null;null;6.10989;14;143.2;null;972.565591;null;null;21.3;72.620968;7;2.055914;19.758065;
1971-01-31;0;131.3;null;null;null;5.913978;12;209.5;null;973.534409;null;null;21.606452;71.701613;9;2.173118;19.83871;
1971-02-28;27;106.6;null;null;198.9;6.797619;null;178.4;null;974.003571;null;null;22.085714;76.0625;5;2;20;
1971-03-31;14;90.6;null;null;234.3;5.860215;12;184.5;null;974.022581;null;null;21.390323;78.241935;5;1.483871;19.548387;
1971-04-30;14;106.9;null;null;272.3;3.255556;6;17.8;null;975.918889;null;null;17.173333;72.791667;5;2.188889;20;
1971-05-31;0;87.3;null;null;202;4.129032;null;95.2;null;978.826882;null;null;15.696774;78.443548;5;1.893548;20;
1971-06-30;0;68.2;null;null;174.5;5.088889;null;125.7;null;978.993333;null;null;14.463333;80.058333;5;1.655556;19.416667;
1971-07-31;0;99.7;null;null;220.1;3.107527;null;76.4;null;979.410753;null;null;12.883871;73.693548;5;1.354839;19.83871;
1971-08-31;18;153.9;null;null;258.1;1.741935;null;0;null;978.875269;null;null;14.587097;64.451613;9;1.989247;20;
1971-09-30;0;147.9;null;null;180.5;3.9;null;70.8;null;976.871111;null;null;16.866667;67.358333;12;2.005556;18.666667;
1971-10-31;23;149.6;null;null;229.4;5.430108;null;34.1;null;976.072043;null;null;18.848387;72.556452;5;2.172043;20;
1971-11-30;9;158.1;null;null;226.4;5.8;null;71;null;973.906667;null;null;19.276667;70.525;9;2.222222;19.666667;
