Nome: IVINHEMA
Codigo Estacao: 83704
Latitude: -22.300371
Longitude: -53.822894
Altitude: 377.4
Situacao: Desativada
Data Inicial: 1970-01-01
Data Final: 2014-06-30
Periodicidade da Medicao: Mensal

Data Medicao;DIRECAO PREDOMINANTE DO VENTO, MENSAL(° (gr));EVAPORACAO DO PICHE, MENSAL(mm);EVAPOTRANSPIRACAO POTENCIAL, BH MENSAL(mm);EVAPOTRANSPIRACAO REAL, BH MENSAL(mm);INSOLACAO TOTAL, MENSAL(h);NEBULOSIDADE, MEDIA MENSAL(décimos);NUMERO DE DIAS COM PRECIP. PLUV, MENSAL(número);PRECIPITACAO TOTAL, MENSAL(mm);PRESSAO ATMOSFERICA AO NIVEL DO MAR, MEDIA MENSAL(mB);PRESSAO ATMOSFERICA, MEDIA MENSAL(mB);TEMPERATURA MAXIMA MEDIA, MENSAL(°C);TEMPERATURA MEDIA COMPENSADA, MENSAL(°C);TEMPERATURA MINIMA MEDIA, MENSAL(°C);UMIDADE RELATIVA DO AR, MEDIA MENSAL(%);VENTO, VELOCIDADE MAXIMA MENSAL(m/s);VENTO, VELOCIDADE MEDIA MENSAL(m/s);VISIBILIDADE, MEDIA MENSAL(codigo);
1970-01-31;36;113.6;null;null;237.5;4.623656;13;150.1;null;963.73871;31.422581;25.073548;20.377419;78.330645;7;2.022581;60;
1970-02-28;9;76.5;null;null;213;6.059524;null;169;null;964.722619;30.807143;24.842857;20.921429;82.241071;7;1.988095;60;
1970-03-31;14;92.3;null;null;230.4;5.311828;11;111.8;null;965.568817;30.645161;24.883871;20.43871;78.854839;7;2.032258;60;
1970-04-30;0;113.5;null;null;265.4;3.922222;6;38.5;null;966.843333;30.42;23.492;18.233333;74.341667;7;2.023333;60;
1970-05-31;32;93.5;null;null;232.9;4.365591;5;66.6;null;967.495699;27.716129;21.265161;16.712903;78.741935;9;1.924731;58.709677;
1970-06-30;14;79;null;null;199.6;5.222222;6;155.7;null;968.552222;25.593333;19.374;15.016667;86.35;9;2.21;58.916667;
1970-07-31;23;79.5;null;null;216.3;4.451613;7;61.3;null;971.162366;24.180645;17.609677;12.877419;87.370968;9;2.74086;59.830508;
1970-08-31;0;135.6;null;null;248.2;4.322581;8;107.2;null;968.823656;26.516129;null;null;83.258065;9;2.924731;57.903226;
1970-09-30;18;101;null;null;181.3;6.977778;9;92.4;null;966.275556;26.4;19.92;15.33;87.766667;9;2.755556;56.666667;
1970-10-31;5;127.4;null;null;236.7;6.419355;7;149.1;null;963.383871;29.451613;22.98;18.190323;87.862903;9;2.516129;64.193548;
1970-11-30;5;157;null;null;247.5;5.655556;9;128.7;null;962.808889;28.28;21.986667;16.693333;72.85;7;2.9;59.166667;
1970-12-31;23;147.1;null;null;263.6;6.107527;13;198.4;null;961.270968;31.83871;25.136774;20.180645;75.637097;7;2.182796;56.451613;
1971-01-31;14;108.1;null;null;191.3;6.763441;14;86.5;null;962.664516;31.629032;25.22129;20.806452;81.725806;7;2.27957;58.064516;
1971-02-28;9;83;null;null;183;7.488095;17;195.3;null;965.719048;31.092857;24.867143;20.435714;82.544643;7;3.130952;58.928571;
