Nome: MANAUS
Codigo Estacao: 82331
Latitude: -3.10388888
Longitude: -60.01555555
Altitude: 48.86
Situacao: Operante
Data Inicial: 1970-01-01
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;DIRECAO PREDOMINANTE DO VENTO, MENSAL(° (gr));EVAPORACAO DO PICHE, MENSAL(mm);EVAPOTRANSPIRACAO POTENCIAL, BH MENSAL(mm);EVAPOTRANSPIRACAO REAL, BH MENSAL(mm);INSOLACAO TOTAL, MENSAL(h);NEBULOSIDADE, MEDIA MENSAL(décimos);NUMERO DE DIAS COM PRECIP. PLUV, MENSAL(número);PRECIPITACAO TOTAL, MENSAL(mm);PRESSAO ATMOSFERICA AO NIVEL DO MAR, MEDIA MENSAL(mB);PRESSAO ATMOSFERICA, MEDIA MENSAL(mB);TEMPERATURA MAXIMA MEDIA, MENSAL(°C);TEMPERATURA MEDIA COMPENSADA, MENSAL(°C);TEMPERATURA MINIMA MEDIA, MENSAL(°C);UMIDADE RELATIVA DO AR, MEDIA MENSAL(%);VENTO, VELOCIDADE MAXIMA MENSAL(m/s);VENTO, VELOCIDADE MEDIA MENSAL(m/s);VISIBILIDADE, MEDIA MENSAL(codigo);
1970-01-31;5;38.4;null;null;140.2;2.860215;22;386.7;null;1004.524731;30.632258;26.172258;23.322581;88.524194;14.3;4.159783;17.983871;
1970-02-28;5;30.8;null;null;112.2;2.809524;26;326.2;null;1004.110714;30.589286;26.119286;23.45;88.875;14.3;3.819753;16.160714;
1970-03-31;5;33.5;null;null;114.8;2.946237;28;382.9;null;1004.4;30.251613;26.003871;23.454839;89.016129;14.3;3.996629;14.193548;
1970-04-30;5;31.3;null;null;111.9;3.266667;25;403.2;null;1004.823333;29.953333;26.175333;23.55;89.708333;12.5;3.422727;15.166667;
1970-05-31;5;37;null;null;173.7;3.913978;19;184.5;null;1004.998925;31.03871;26.533548;23.532258;87.290323;12.5;3.501087;20.403226;
1970-06-30;5;47.6;null;null;209.8;4.088889;13;132;null;1006.135556;31.13;26.554;23.22;84.225;14.3;4.180682;28.25;
1970-07-31;5;57.7;null;null;224.1;3.27957;12;68.4;null;1006.68172;31.429032;26.534194;22.9;82.354839;14.3;3.68587;27.580645;
1970-08-31;5;69.8;null;null;263.7;3.612903;8;42.7;null;1004.978495;33.054839;27.390323;23.206452;77.475806;14.3;4.690323;33.306452;
1970-09-30;0;62.7;null;null;212.2;3.611111;8;96.2;null;1004.597778;32.78;27.203333;23.223333;79.891667;12.5;3.724138;24.833333;
1970-10-31;9;79.6;null;null;236;3.376344;6;98.8;null;1002.846237;33.825806;28.430968;24.148387;76.790323;14.3;4.675824;28.145161;
