Nome: IRATI
Codigo Estacao: 83836
Latitude: -25.502846
Longitude: -50.637609
Altitude: 881.69
Situacao: Operante
Data Inicial: 1970-01-01
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;DIRECAO PREDOMINANTE DO VENTO, MENSAL(° (gr));EVAPORACAO DO PICHE, MENSAL(mm);EVAPOTRANSPIRACAO POTENCIAL, BH MENSAL(mm);EVAPOTRANSPIRACAO REAL, BH MENSAL(mm);INSOLACAO TOTAL, MENSAL(h);NEBULOSIDADE, MEDIA MENSAL(décimos);NUMERO DE DIAS COM PRECIP. PLUV, MENSAL(número);PRECIPITACAO TOTAL, MENSAL(mm);PRESSAO ATMOSFERICA AO NIVEL DO MAR, MEDIA MENSAL(mB);PRESSAO ATMOSFERICA, MEDIA MENSAL(mB);TEMPERATURA MAXIMA MEDIA, MENSAL(°C);TEMPERATURA MEDIA COMPENSADA, MENSAL(°C);TEMPERATURA MINIMA MEDIA, MENSAL(°C);UMIDADE RELATIVA DO AR, MEDIA MENSAL(%);VENTO, VELOCIDADE MAXIMA MENSAL(m/s);VENTO, VELOCIDADE MEDIA MENSAL(m/s);VISIBILIDADE, MEDIA MENSAL(codigo);
1970-01-31;9;58.5;null;null;160.7;7.290323;13;93.9;null;913.835484;27.251613;20.314839;15.645161;77.629032;12;2.365591;48.419355;
1970-02-28;9;43.2;null;null;130.5;8.047619;null;104.4;null;914.665476;27.192857;20.604286;16.814286;82.767857;9;2.686747;52.178571;
1970-03-31;9;53.2;null;null;128.3;7.924731;17;151.5;null;915.775269;25.816129;19.747742;15.987097;82.580645;9;2.688172;52.564516;
1970-04-30;9;57.3;null;null;191.7;5.133333;9;77.5;null;916.675556;25.27;18.169333;13.7;77.483333;7;2.144444;55.816667;
1970-05-31;0;44.1;null;null;166.5;6.946237;9;158.6;null;916.545161;22.658065;16.56129;12.512903;82.241935;9;1.967742;41.790323;
1970-06-30;9;39;null;null;137.8;6.788889;9;290.1;null;917.55;20.436667;14.439333;10.373333;84.275;12;2.932584;40.983333;
1970-07-31;9;45.3;null;null;174.1;6.16129;13;84.6;null;920.767742;19.396774;12.770323;8.477419;80.379032;9;3.055914;47.209677;
1970-08-31;9;60.8;null;null;213.8;4.741935;16;47.3;null;918.548387;21.132258;13.59871;8.506452;73.927419;12;3.397849;42.42623;
1970-09-30;9;46.5;null;null;133.7;6.744444;14;129.2;null;916.664444;21.37;14.814;10.103333;77.308333;9;2.444444;48.733333;
1970-10-31;9;56.4;null;null;150.2;7.043011;15;165;null;914.336559;23.880645;17.269677;12.712903;76.508065;12;3.236559;52.580645;
1970-11-30;9;90;null;null;220.1;5.233333;6;46.7;null;912.628889;25.273333;17.202;10.97;66.108333;12;3.711111;51.866667;
1970-12-31;32;59.6;null;null;154.1;7.107527;20;313.5;null;911.888172;27.43871;20.210968;15.335484;77.225806;12;3.358696;47.758065;
1971-01-31;36;59.3;null;null;167.4;7.516129;15;194;null;913.363441;27.796774;21.018065;16.670968;80.556452;9;2.75;55.483871;
1971-02-28;0;54.4;null;null;151.9;7.821429;18;223.3;null;914.241667;28.15;21.144286;16.953571;82.473214;7;2.690476;57.232143;
1971-03-31;9;32;null;null;147.7;7.763441;20;160.2;null;914.389247;25.922581;19.745161;16.003226;84.895161;12;2.172043;49.225806;
1971-04-30;0;45.5;null;null;186.8;5.2;11;151.1;null;915.341111;22.93;16.215333;11.576667;78.208333;7;1.755556;54.533333;
1971-05-31;9;31.6;null;null;141.4;6.473118;24;196.1;null;917.625806;19.674194;13.663226;9.832258;86.137097;12;2.333333;42.532258;
1971-06-30;32;28.4;null;null;130.5;6.5;19;128.7;null;916.742222;17.29;12.096667;8.216667;86.633333;12;2.702222;39.7;
1971-07-31;0;57.6;null;null;206.1;4.354839;16;145.3;null;917.8;20.26129;13.287097;8.383871;75.443548;9;2.11828;36.66129;
1971-08-31;9;51.6;null;null;159.3;6.032258;null;30.3;null;918.483871;21.025806;14.273548;9.822581;79.580645;12;3.462366;40.048387;
