Nome: BELTERRA
Codigo Estacao: 82246
Latitude: -2.64222221
Longitude: -54.94388888
Altitude: 164.3
Situacao: Operante
Data Inicial: 1971-07-31
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;DIRECAO PREDOMINANTE DO VENTO, MENSAL(° (gr));EVAPORACAO DO PICHE, MENSAL(mm);EVAPOTRANSPIRACAO POTENCIAL, BH MENSAL(mm);EVAPOTRANSPIRACAO REAL, BH MENSAL(mm);INSOLACAO TOTAL, MENSAL(h);NEBULOSIDADE, MEDIA MENSAL(décimos);NUMERO DE DIAS COM PRECIP. PLUV, MENSAL(número);PRECIPITACAO TOTAL, MENSAL(mm);PRESSAO ATMOSFERICA AO NIVEL DO MAR, MEDIA MENSAL(mB);PRESSAO ATMOSFERICA, MEDIA MENSAL(mB);TEMPERATURA MAXIMA MEDIA, MENSAL(°C);TEMPERATURA MEDIA COMPENSADA, MENSAL(°C);TEMPERATURA MINIMA MEDIA, MENSAL(°C);UMIDADE RELATIVA DO AR, MEDIA MENSAL(%);VENTO, VELOCIDADE MAXIMA MENSAL(m/s);VENTO, VELOCIDADE MEDIA MENSAL(m/s);VISIBILIDADE, MEDIA MENSAL(codigo);
1971-07-31;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
1971-08-31;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
1971-09-30;5;101.3;null;null;286.8;.486517;null;47.6;null;995.267416;31.8;24.916667;20.793333;78.733333;6;2.483146;35.583333;
1971-10-31;5;101.1;null;null;239.4;.65914;null;82.9;null;994.413978;31.022581;24.85871;20.812903;80.419355;6;2.580645;25.967742;
1971-11-30;5;85.4;null;null;204.5;.721348;null;63;null;993.541573;30.703448;24.795172;20.733333;81.793103;6;2.280899;14.466667;
1971-12-31;5;110.4;null;null;265.7;.648889;null;14.3;null;993.745556;31.48;25.108667;20.690323;79.553571;6;2.344444;14.366667;
1972-01-31;null;null;null;null;null;null;null;49.9;null;990.385417;29.39375;24.575;21.775;84.5;3;null;null;
1972-02-29;0;57.2;null;null;138.2;.742529;21;252.7;null;992.272414;29.076;24.3248;21.531034;86.137931;3;.781609;25;
1972-03-31;9;52.3;null;null;154.4;.741935;23;261.6;null;991.922581;29.409677;24.306452;20.909677;86.064516;3;1.043011;20.516129;
1972-04-30;0;43;null;null;96.3;.723333;25;399.5;null;992.686667;28.933333;24.488;21.496667;87.641667;3;1.077778;19.533333;
1972-05-31;9;54.8;null;null;188.6;.603226;24;181;null;992.462366;29.777419;24.590968;20.190323;86.33871;3;1.139785;22.774194;
1972-06-30;9;58.9;null;null;189.1;.575556;22;103.1;null;993.433333;29.68;24.443333;20.11;86.291667;3;1.3;28.916667;
1972-07-31;14;62.2;null;null;230.8;.586022;22;85.7;null;993.558065;29.674194;24.566452;21.441935;86.766129;5;1.419355;43.274194;
1972-08-31;9;78.1;null;null;265.5;.472043;null;49.8;null;992.560215;30.309677;24.978065;21.529032;82.862903;3;1.44086;37.741935;
1972-09-30;9;89.6;null;null;259.7;.470787;null;30.6;null;992.666667;31.363333;25.518667;21.523333;80.591667;3;1.688889;38.833333;
1972-10-31;9;120.3;null;null;275.2;.436559;null;25.7;null;991.877419;32.56129;26.385806;22.245161;76.306452;6;2.032258;36.451613;
1972-11-30;9;125.3;null;null;248.2;.434444;null;55.9;null;991.083333;32.49;26.446667;22.043333;77.458333;5;2.1;32.066667;
1972-12-31;5;95.6;null;null;200.1;.660215;null;401.6;null;991.464516;31.541935;26.016129;22.054839;81.233871;5;1.946237;30.919355;
1973-01-31;5;68.1;null;null;185.5;.655914;23;82.3;null;993.006452;30.109677;25.405806;23.077419;84.16129;6;1.55914;36.774194;
1973-02-28;5;54.1;null;null;144.5;.747619;21;325.8;null;992.416667;29.839286;25.122857;21.817857;86.598214;5;1.440476;33.607143;
1973-03-31;9;49;null;null;133.2;.763441;27;447.9;null;992.205376;29.683871;24.876774;20.43871;87.612903;7;1.387097;26.064516;
1973-04-30;9;46.2;null;null;130.2;.686667;21;339.2;null;992.412222;29.273333;24.946;22.04;87.841667;3;1.233333;35.633333;
1973-05-31;9;41.6;null;null;128.9;.774194;30;426;null;993.01828;29.383871;24.754839;21.393548;88.475806;5;1.236559;46.290323;
1973-06-30;9;45.3;null;null;161.8;.688889;27;192.6;null;992.9;29.33;24.25;18.516667;87.783333;5;1.755556;50.666667;
1973-07-31;14;54.3;null;null;167.6;.641935;21;135.6;null;993.686022;29.545161;24.142581;19.054839;87.387097;7;1.763441;52.935484;
1973-08-31;14;78.5;null;null;235;.55914;null;100;null;993.094624;30.819355;25.003226;21.041935;85.048387;5;1.83871;37.048387;
