Nome: SAO PAULO(MIR.de SANTANA)
Codigo Estacao: 83781
Latitude: -23.49638888
Longitude: -46.61999999
Altitude: 785.16
Situacao: Operante
Data Inicial: 1970-01-01
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;DIRECAO PREDOMINANTE DO VENTO, MENSAL(° (gr));EVAPORACAO DO PICHE, MENSAL(mm);EVAPOTRANSPIRACAO POTENCIAL, BH MENSAL(mm);EVAPOTRANSPIRACAO REAL, BH MENSAL(mm);INSOLACAO TOTAL, MENSAL(h);NEBULOSIDADE, MEDIA MENSAL(décimos);NUMERO DE DIAS COM PRECIP. PLUV, MENSAL(número);PRECIPITACAO TOTAL, MENSAL(mm);PRESSAO ATMOSFERICA AO NIVEL DO MAR, MEDIA MENSAL(mB);PRESSAO ATMOSFERICA, MEDIA MENSAL(mB);TEMPERATURA MAXIMA MEDIA, MENSAL(°C);TEMPERATURA MEDIA COMPENSADA, MENSAL(°C);TEMPERATURA MINIMA MEDIA, MENSAL(°C);UMIDADE RELATIVA DO AR, MEDIA MENSAL(%);VENTO, VELOCIDADE MAXIMA MENSAL(m/s);VENTO, VELOCIDADE MEDIA MENSAL(m/s);VISIBILIDADE, MEDIA MENSAL(codigo);
1970-01-31;5;38.1;null;null;180.1;8.397849;20;351.7;null;923.793548;26.980645;21.250968;17.712903;83.282258;12;4.002151;43.451613;
1970-02-28;9;48.9;null;null;151.5;8.261905;19;416.2;null;925.038095;26.857143;21.857143;18.939286;84.830357;10;3.404762;39.089286;
1970-03-31;14;38.6;null;null;197.6;7.516129;9;120.6;null;926.070968;27.993548;22.098065;18.535484;80.508065;14;3.935484;44.645161;
1970-04-30;14;61.2;null;null;190.8;6.6;10;49.2;null;926.893333;25.91;19.792;16;79.308333;10;3.111111;41.783333;
1970-05-31;14;57.9;null;null;201.8;6.763441;5;80.8;null;927.164516;25.109677;19.225161;15.370968;78.443548;10;2.709677;38.451613;
1970-06-30;5;78.7;null;null;169.6;7.133333;7;87.2;null;928.276667;23.256667;17.892;14.25;78.483333;12;3.277778;37.083333;
1970-07-31;14;68.3;null;null;185;6.387097;14;25.9;null;931.362366;21.254839;15.48129;11.725806;80.572581;9;3.72043;35.274194;
1970-08-31;9;99.6;null;null;215.4;5.978495;11;84.1;null;929.156989;22.103226;16.116129;12.187097;76.032258;8;3.387097;34.919355;
1970-09-30;14;74.1;null;null;159.1;8.188889;11;104.1;null;926.815556;23.216667;16.986;13.57;82.1;8;3.4;30;
1970-10-31;14;82.8;null;null;157.1;8.139785;11;83.5;null;924.393548;24.248387;18.214839;14.335484;81.959677;10;3.443011;30.967742;
1970-11-30;9;92.2;null;null;172.2;7.7;12;110.8;null;922.545556;24.303333;18.449333;14.303333;80.25;8;3.255556;42.9;
1970-12-31;5;90.7;null;null;194.9;7.462366;12;145.9;null;922.008602;28.432258;22.354194;17.770968;78.370968;6;2.064516;51.419355;
1971-01-31;14;124.8;null;null;264.7;6.55914;13;187.5;null;923.434409;29.977419;23.592903;19;72.808333;10.1;1.491398;55.278689;
1971-02-28;18;95.8;null;null;197.3;7.25;14;185.7;null;924.421429;29.842857;23.046429;18.957143;78.553571;4.3;1.125;50.25;
1971-03-31;5;77.9;null;null;197.6;7.397849;16;299.7;null;925.077419;28.429032;22.200645;18.554839;82.895161;6.2;1.409677;45.677419;
1971-04-30;14;66.9;null;null;159.1;7.573034;9;97.3;null;926.268539;24.51;19.024667;15.366667;83.698276;10.3;3.070787;34.915254;
1971-05-31;0;65.7;null;null;163.7;6.27957;9;64.1;null;928.946237;22.567742;16.86129;13.119355;84.185484;10.3;2.684946;30.322581;
