Nome: PONTA PORA
Codigo Estacao: 83702
Latitude: -22.5525
Longitude: -55.71638888
Altitude: 668
Situacao: Desativada
Data Inicial: 1970-01-01
Data Final: 2016-01-31
Periodicidade da Medicao: Mensal

Data Medicao;DIRECAO PREDOMINANTE DO VENTO, MENSAL(° (gr));EVAPORACAO DO PICHE, MENSAL(mm);EVAPOTRANSPIRACAO POTENCIAL, BH MENSAL(mm);EVAPOTRANSPIRACAO REAL, BH MENSAL(mm);INSOLACAO TOTAL, MENSAL(h);NEBULOSIDADE, MEDIA MENSAL(décimos);NUMERO DE DIAS COM PRECIP. PLUV, MENSAL(número);PRECIPITACAO TOTAL, MENSAL(mm);PRESSAO ATMOSFERICA AO NIVEL DO MAR, MEDIA MENSAL(mB);PRESSAO ATMOSFERICA, MEDIA MENSAL(mB);TEMPERATURA MAXIMA MEDIA, MENSAL(°C);TEMPERATURA MEDIA COMPENSADA, MENSAL(°C);TEMPERATURA MINIMA MEDIA, MENSAL(°C);UMIDADE RELATIVA DO AR, MEDIA MENSAL(%);VENTO, VELOCIDADE MAXIMA MENSAL(m/s);VENTO, VELOCIDADE MEDIA MENSAL(m/s);VISIBILIDADE, MEDIA MENSAL(codigo);
1970-01-31;5;95.5;null;null;null;3.817204;9;129.4;null;935.196774;31.122581;24.379355;19.509677;73.540323;5;2.634409;82.193548;
1970-02-28;0;66.2;null;null;189.7;4.761905;null;133.2;null;936.134524;29.457143;23.481429;19.364286;78.339286;5;2.452381;79.446429;
1970-03-31;5;68.7;null;null;182.7;5.032609;16;227.2;null;937.623656;29.225806;23.15871;19.225806;81.709677;5;2.602151;73.806452;
1970-04-30;9;75.5;null;null;231.7;3.022222;6;111;null;938.552222;29.093333;22.224;17.526667;73.208333;4;2.422222;80.25;
1970-05-31;36;51.1;null;null;216.1;3.634409;8;52.6;null;938.976344;25.929032;19.299355;15.051613;78.290323;5;2.580645;74.16129;
1970-06-30;36;26.9;null;null;177.5;4.7;10;135;null;939.635556;24.146667;17.588;13.333333;81.391667;5;2.911111;67.266667;
1970-07-31;18;72.4;null;null;197.3;4.032258;7;78;null;941.94086;23.309677;16.185806;11.451613;76.129032;6;3.11828;75.225806;
1970-08-31;5;109.4;null;null;215.2;2.44086;7;49.8;null;939.912903;25;17.197419;11.845161;67.548387;7;3.002151;70.870968;
1970-09-30;18;81.1;null;null;189.8;4.322222;12;183.4;null;938.22;26.42;19.210667;14.513333;73.141667;5;2.96;71.25;
1970-10-31;5;100.5;null;null;244.7;3.430108;8;139.6;null;935.811828;28.322581;21.642581;16.625806;71.258065;6;2.991398;76.354839;
1970-11-30;5;122.6;null;null;257.5;2.722222;10;169.6;null;935.217778;28.653333;21.350667;15.506667;63.958333;5;2.8;80.466667;
1970-12-31;18;120.2;null;null;239.6;3.870968;12;243;null;934.02043;30.606452;24.242581;19.290323;68.846774;6;3.053763;80.903226;
1971-01-31;18;76.5;null;null;213.4;5.16129;17;187.6;null;935.033333;29.967742;24.203333;20.273333;79.193548;5;2.569892;79.435484;
1971-02-28;9;64;null;null;183.6;5.297619;null;278.4;null;936.164286;29.778571;23.769286;19.742857;79.544643;5;2.797619;74.660714;
1971-03-31;5;44.7;null;null;183.9;5.119565;18;233;null;936.28172;29.677419;23.170323;18.974194;81.741935;6;2.408602;75.916667;
1971-04-30;14;53.3;null;null;215.4;3.311111;11;182.8;null;938.206667;26.84;19.850667;14.9;76.05;5;2.677778;73.9;
1971-05-31;9;56.7;null;null;186;4.365591;null;154.6;null;940.169892;23.870968;17.376774;13.090323;79.725806;6;2.763441;69.935484;
1971-06-30;0;49.9;null;null;130.5;5.877778;null;119.5;null;939.593333;21.246667;15.232;10.926667;80.3;6;2.366667;68.733333;
1971-07-31;32;81.7;null;null;217.1;2.849462;null;155.5;null;939.932258;24.83871;17.224516;12.367742;73.274194;5;2.494624;77.709677;
1971-08-31;9;97.5;null;null;198.7;3.021505;null;7.4;null;940.156989;25.658065;18.049677;12.96129;70.491935;5;3.043011;67.032258;
1971-09-30;5;120.7;null;null;175.3;3.211111;null;63;null;938.084444;28.486667;20.877333;15.533333;66.225;6;2.555556;63.083333;
1971-10-31;23;74.3;null;null;181.9;5.075269;null;183.4;null;938.330108;26.225806;20.058065;15.564516;75.354839;5;2.462366;78.258065;
1971-11-30;9;110.8;null;null;256.2;3.111111;null;106.2;null;936.328889;29.78;22.76;16.926667;65.683333;6;2.7;73.966667;
1971-12-31;27;92.8;null;null;232.3;4.623656;null;138.8;null;934.386022;29.851613;23.515484;18.116129;73.008065;6;3.064516;80.790323;
1972-01-31;5;92.6;null;null;205.9;4.376344;null;115.4;null;934.997849;29.883871;23.777419;18.832258;73.443548;6;2.913978;80.790323;
1972-02-29;36;51.4;null;null;169.7;5.62069;19;288.2;null;935.348276;28.827586;22.958621;18.944828;81.5;5;2.747126;72.655172;
1972-03-31;18;68.3;null;null;209.6;4.086957;null;108.6;null;936.363441;29.754839;23.463226;19.103226;77.08871;5;2.634409;76.177419;
1972-04-30;18;63.9;null;null;230.9;2.811111;null;182;null;938.733333;26.293333;19.206;14.366667;74.766667;6;2.677778;82;
1972-05-31;9;62.7;null;null;189.2;3.677419;null;131.6;null;938.409677;26.254839;19.753548;15.432258;77.591667;5;2.763441;72.354839;
1972-06-30;36;91.8;null;null;243.5;1.411111;null;18.8;null;938.994444;26.8;19.784;15.073333;70.941667;6;2.766667;79.966667;
1972-07-31;27;76.5;null;null;166.7;4.569892;null;73.4;null;939.192473;23.96129;16.773548;11.974194;75.733871;6;2.677419;71.677419;
1972-08-31;36;80.7;null;null;153.7;4.817204;null;181.2;null;938.036559;24.56;17.406;12.054839;75.669355;6;2.763441;71.322581;
1972-09-30;18;93.9;null;null;163.1;4.444444;null;37.1;null;938.003333;27;20.452;15.74;73.583333;6;2.744444;69.166667;
1972-10-31;5;99.3;null;null;221.2;4.333333;null;226.6;null;936.734409;28.290323;21.02;15.436667;73.008065;6;2.817204;75.33871;
1972-11-30;32;70;null;null;175.6;5.566667;null;435.2;null;934.992222;28.493333;22.706;18.176667;79.866667;5;2.566667;74.033333;
1972-12-31;14;87.1;null;null;216.8;4.752688;null;135.6;null;935.963441;29.677419;23.628387;18.735484;73.919355;5;2.387097;79.516129;
1973-01-31;36;93.5;null;null;221.3;4.569892;null;181.4;null;936.308602;31.477419;25.8;21.477419;75.370968;6;2.817204;80.096774;
1973-02-28;27;65.4;null;null;192.6;4.642857;null;150.6;null;936.491667;30.978571;25.205714;21.185714;79.241071;4;2.333333;79.017857;
1973-03-31;18;68.2;null;null;225.5;4.075269;null;272.4;null;936.670968;29.980645;23.713548;19.083871;77.258065;4;2.075269;74.790323;
1973-04-30;23;57;null;null;190.6;4.055556;null;53.4;null;937.797778;29.54;23.210667;18.926667;79.941667;5;2.4;77.9;
1973-05-31;36;59.3;null;null;181.9;4.182796;null;171.8;null;939.677419;24.903226;18.170323;13.806452;78.040323;6;2.430108;72.193548;
1973-06-30;0;54.4;null;null;186.9;3.533333;null;165;null;938.851111;24.203333;17.11;12.533333;77.891667;5;2.411111;77.666667;
1973-07-31;36;63.6;null;null;169.1;4.666667;null;24.4;null;940.721505;22.090323;15.00129;10.483871;78.145161;7;2.548387;68.016129;
1973-08-31;36;57.6;null;null;115.7;5.27957;null;145.6;null;940.309677;22.1;15.568387;11.580645;80.024194;4;1.795699;59.306452;
1973-09-30;14;88;null;null;106.6;4.166667;null;83;null;938.795556;26.44;19.121333;13.88;74.975;5;2.233333;52.383333;
