Nome: IRAI
Codigo Estacao: 83881
Latitude: -27.189451
Longitude: -53.253338
Altitude: 255.39
Situacao: Desativada
Data Inicial: 1970-01-01
Data Final: 2018-07-31
Periodicidade da Medicao: Mensal

Data Medicao;DIRECAO PREDOMINANTE DO VENTO, MENSAL(° (gr));EVAPORACAO DO PICHE, MENSAL(mm);EVAPOTRANSPIRACAO POTENCIAL, BH MENSAL(mm);EVAPOTRANSPIRACAO REAL, BH MENSAL(mm);INSOLACAO TOTAL, MENSAL(h);NEBULOSIDADE, MEDIA MENSAL(décimos);NUMERO DE DIAS COM PRECIP. PLUV, MENSAL(número);PRECIPITACAO TOTAL, MENSAL(mm);PRESSAO ATMOSFERICA AO NIVEL DO MAR, MEDIA MENSAL(mB);PRESSAO ATMOSFERICA, MEDIA MENSAL(mB);TEMPERATURA MAXIMA MEDIA, MENSAL(°C);TEMPERATURA MEDIA COMPENSADA, MENSAL(°C);TEMPERATURA MINIMA MEDIA, MENSAL(°C);UMIDADE RELATIVA DO AR, MEDIA MENSAL(%);VENTO, VELOCIDADE MAXIMA MENSAL(m/s);VENTO, VELOCIDADE MEDIA MENSAL(m/s);VISIBILIDADE, MEDIA MENSAL(codigo);
1970-01-31;5;74.3;null;null;256.3;4.408602;11;106.4;null;983.405376;32.567742;24.774839;18.909677;73.766129;6;1.806452;58.548387;
1970-02-28;14;63.2;null;null;219.6;4.166667;null;99.3;null;984.264286;31.95;24.387143;18.775;75.196429;7;1.940476;55.803571;
1970-03-31;14;50.8;null;null;171.9;5.182796;12;127.8;null;985.635484;30.654839;23.964516;19.290323;78.193548;4;1.935484;59.354839;
1970-04-30;9;48.4;null;null;219.9;3.511111;11;27.7;null;987.572222;29.323333;20.209333;14.373333;79.266667;5;1.722222;55.716667;
1970-05-31;18;27.8;null;null;158.3;5.602151;21;208.1;null;987.992473;25.312903;17.841935;13.612903;85.846774;3;1.763441;42.580645;
1970-06-30;14;25.3;null;null;118.6;6.566667;29;248.6;null;989.342222;21.386667;14.858;10.686667;86.941667;5;1.9;39.933333;
1970-07-31;9;37.4;null;null;168.2;4.462366;25;118.7;null;992.549462;22.287097;14.272903;9.206452;82.564516;3;1.849462;50.645161;
1970-08-31;18;55.9;null;null;187.8;3.709677;20;63.3;null;990.352688;23.332258;14.96129;9.335484;75.645161;4;1.860215;48.177419;
1970-09-30;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
1970-10-31;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
1970-11-30;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
1970-12-31;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
1971-01-31;null;null;null;null;null;null;null;46.5;null;null;null;null;null;null;null;null;null;
1971-02-28;0;49.4;null;null;201.4;5.869048;null;101.2;null;983.732143;31.239286;24.681429;20.025;81.6875;3;.595238;65.714286;
1971-03-31;0;37.5;null;null;196;5.795699;17;135.3;null;983.821505;29.387097;22.505161;18.374194;85.274194;3;.430108;57.822581;
1971-04-30;0;30.4;null;null;177.9;4.5;13;198;null;986.662222;24.13;16.982;12.313333;87.891667;3;.333333;51.066667;
1971-05-31;0;24.5;null;null;177.6;3.645161;null;175.2;null;989.662366;21.712903;14.314194;10.206452;87.758065;4;.387097;49.112903;
1971-06-30;0;25.1;null;null;119;6.211111;21;200.5;null;988.877778;19.586667;12.676667;8.383333;88.775;3;1.222222;44.466667;
1971-07-31;0;29.8;null;null;171.9;5.225806;null;133.4;null;989.062366;22.303226;14.450323;9.651613;85.653226;3;.591398;44.903226;
1971-08-31;0;39.3;null;null;187.4;4.526882;null;154.9;null;989.758065;23.058065;15.569032;10.503226;84.451613;5;.483871;49.903226;
1971-09-30;0;50.2;null;null;211.7;3.411111;null;99.9;null;986.794444;26.623333;18.564;13.043333;78.166667;3;.366667;53.333333;
1971-10-31;0;57.4;null;null;215.6;3.677419;null;112.9;null;987.507527;26.370968;18.790968;13.112903;76.258065;2;.516129;59.83871;
1971-11-30;0;87.8;null;null;267.1;2.911111;null;56.4;null;985.82;29.88;21.58;14.673333;65.95;5;1.111111;53.583333;
1971-12-31;0;96.2;null;null;281.3;3.408602;null;106.7;null;982.766667;31.558065;24.174839;18;65.379032;12;1.7;53.387097;
1972-01-31;0;69.8;null;null;224.2;4.494624;null;178.5;null;983.460215;30.422581;23.865161;18.670968;73.540323;7;1.098901;52.741935;
1972-02-29;0;60.7;null;null;233.1;4.16092;15;188.9;null;984.310345;29.672414;23.313103;18.534483;76.137931;12;1.137931;56.724138;
1972-03-31;0;52.3;null;null;163.8;4.021505;null;153.2;null;985.183871;29.519355;22.570968;17.787097;80.233871;5;1.021505;45.645161;
1972-04-30;0;36.3;null;null;179.3;3.7;null;156;null;988.787778;24.96;17.366667;12.74;83.625;3;.922222;41.166667;
1972-05-31;0;33.6;null;null;179.1;4.268817;null;72.1;null;988.475269;25.990323;17.582581;12.541935;85.419355;4;.860215;48.274194;
1972-06-30;0;16.7;null;null;94.7;6.144444;15;518.3;null;988.518889;21.726667;16.987333;13.746667;90.858333;12;.933333;34.666667;
1972-07-31;0;29.1;null;null;148.1;5.333333;null;150.7;null;989.158065;21;14.724516;10.583871;86.403226;5;.935484;43.83871;
1972-08-31;0;36.1;null;null;123.2;5.965517;null;445.1;null;988.143678;21.460714;15.8136;11.4;83.96;5;.908046;49.327869;
1972-09-30;0;54;null;null;152;4.965116;null;293.8;null;987.786905;25.576;18.7024;13.32;76.57;5;1.083333;51.166667;
1972-10-31;0;55.9;null;null;160.9;5;null;188.5;null;986.46129;25.148387;18.90129;13.73871;75.919355;5;1.225806;53.709677;
1972-11-30;0;48.4;null;null;194.8;4.833333;null;235.6;null;983.64;27.646667;21.926667;17.026667;77.708333;3;1.055556;53.666667;
1972-12-31;27;83.2;null;null;268.5;3.784946;null;104.3;null;983.712903;30.567742;23.372258;16.948387;67.169355;3;1.195652;51;
1973-01-31;27;53;null;null;211.8;5.064516;null;345.6;null;983.136559;31.193548;25.136774;20.109677;78.645161;3;1.301075;54.677419;
1973-02-28;27;43;null;null;204.4;4.238095;null;82.7;null;983.660714;32.239286;25.963571;21.371429;77.223214;5;1.369048;50.357143;
1973-03-31;0;43.5;null;null;206.6;4.311828;null;102.5;null;984.63871;30.051613;22.633548;17.632258;80.193548;3;1.107527;51.129032;
1973-04-30;0;39;null;null;158.5;4.644444;null;158.3;null;985.821111;29.186667;22.049333;17.346667;82.225;3;.977778;51.016667;
1973-05-31;5;25.1;null;null;155.4;5.16129;18;305.6;null;988.966667;23.148387;16.467097;12.16129;86.395161;3;.946237;48.387097;
1973-06-30;0;21;null;null;134.9;4.888889;21;153.9;null;987.66;21.686667;14.984;10.706667;87.691667;5;1.001111;51.45;
1973-07-31;0;29.5;null;null;101.8;6.064516;17;314.1;null;989.750538;20.345161;14.29871;10.703226;85.967742;5;1.096774;48.048387;
1973-08-31;14;34.7;null;null;120;6.215054;20;273.1;null;990.327957;20.287097;13.73871;9.56129;85.387097;5;1.053763;37.516129;
1973-09-30;27;42.1;null;null;133.4;5.122222;15;231.4;null;988.741111;23.276667;16.758;11.86;81.308333;5;1.211111;48.016667;
1973-10-31;27;63;null;null;222.9;3.827957;null;146.2;null;983.890323;27.419355;19.908387;13.632258;71.677419;9;1.473118;55.645161;
1973-11-30;27;67.5;null;null;257.3;3.155556;null;179;null;984.36;28.3;20.393333;14.006667;70.75;3;1.222222;58.166667;
1973-12-31;27;57.5;null;null;205.1;4.645161;17;258.6;null;981.704301;29.770968;23.167097;18.212903;78.314516;14;1.462366;55.806452;
1974-01-31;9;51.9;null;null;257.4;4.129032;15;262.9;null;981.608602;31.5;24.995484;19.880645;78.379032;12;1.382796;56.129032;
1974-02-28;27;52;null;null;213.1;5.22619;null;162.4;null;982.784524;31.907143;25.094286;20.675;79.205357;3;1.321429;55.982143;
1974-03-31;27;52.2;null;null;237.5;4.11828;null;59;null;982.672043;30.4;23.225161;18.132258;79.814516;3;1.236559;58.387097;
1974-04-30;27;49.4;null;null;221.6;3.988889;null;99.1;null;987.274444;27.653333;18.543333;12.81;78.358333;11;1.211111;51.15;
