Nome: PARANAIBA
Codigo Estacao: 83565
Latitude: -19.66361111
Longitude: -51.19138888
Altitude: 429.62
Situacao: Operante
Data Inicial: 1971-07-06
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;DIRECAO PREDOMINANTE DO VENTO, MENSAL(° (gr));EVAPORACAO DO PICHE, MENSAL(mm);EVAPOTRANSPIRACAO POTENCIAL, BH MENSAL(mm);EVAPOTRANSPIRACAO REAL, BH MENSAL(mm);INSOLACAO TOTAL, MENSAL(h);NEBULOSIDADE, MEDIA MENSAL(décimos);NUMERO DE DIAS COM PRECIP. PLUV, MENSAL(número);PRECIPITACAO TOTAL, MENSAL(mm);PRESSAO ATMOSFERICA AO NIVEL DO MAR, MEDIA MENSAL(mB);PRESSAO ATMOSFERICA, MEDIA MENSAL(mB);TEMPERATURA MAXIMA MEDIA, MENSAL(°C);TEMPERATURA MEDIA COMPENSADA, MENSAL(°C);TEMPERATURA MINIMA MEDIA, MENSAL(°C);UMIDADE RELATIVA DO AR, MEDIA MENSAL(%);VENTO, VELOCIDADE MAXIMA MENSAL(m/s);VENTO, VELOCIDADE MEDIA MENSAL(m/s);VISIBILIDADE, MEDIA MENSAL(codigo);
1971-07-31;0;126.6;null;null;130.4;2.267606;1;1.6;null;968.515493;28.854167;20.114167;13.1;72.0625;7;1.169014;19.791667;
1971-08-31;0;255;null;null;null;1.709677;1;4.4;null;967.5;31.477419;22.032258;14.212903;65.274194;5;1.473118;45;
1971-09-30;0;207.3;null;null;186.1;4.688889;10;48.2;null;965.491111;31.32;23.342;16.39;68.591667;12;1.288889;40.166667;
1971-10-31;23;175.9;null;null;218.7;6.010753;13;60.8;null;964.497849;31.274194;23.892903;18.109677;74.040323;5;1.602151;60;
1971-11-30;9;183.9;null;null;229.3;5.933333;10;86.4;null;962.474444;31.143333;24.071333;17.67;70.825;7;1.788889;58.666667;
1971-12-31;0;93.2;null;null;157.3;7.924731;21;462.7;null;961.855914;30.264516;24.188387;19.454839;83.935484;5;1.139785;57.258065;
1972-01-31;0;98.3;null;null;146.3;8.021505;20;295.8;null;962.404301;30.445161;23.703226;19.145161;83.677419;12;1.333333;58.709677;
1972-02-29;5;69.2;null;null;137.6;8.494253;20;222;null;962.612644;29.996552;23.965517;20.47931;86.405172;7;1.12069;59.137931;
1972-03-31;5;97.3;null;null;251.3;5.612903;15;144.8;null;962.925806;32.077419;24.825806;20.106452;81.669355;5;.741935;58.258065;
1972-04-30;0;124.8;null;null;243.8;3.7;4;21.6;null;965.247778;29.136667;21.890667;16.423333;76.058333;5;1.233333;58.5;
1972-05-31;14;146.1;null;null;265.5;3.11828;3;114.8;null;965.832258;29.86129;21.634194;15.187097;74.483871;5;.774194;59.112903;
1972-06-30;0;138.1;null;null;265.8;2.011111;0;0;null;967.104444;29.206667;20.579333;13.306667;71.675;5;.722222;58.416667;
1972-07-31;0;124.7;null;null;222.5;4.021505;6;75.4;null;967.422581;27.119355;19.149032;13.258065;78.258065;5;.795699;60;
1972-08-31;0;166.6;null;null;219.1;3.978495;4;14.6;null;965.556989;29.422581;21.113548;14.596774;70.991935;7;1.172043;48.065574;
1972-09-30;0;182.8;null;null;208.6;4.511111;11;93;null;965.386667;30.8;23.328;17.466667;73.25;5;1.311111;40.5;
1972-10-31;5;150.4;null;null;225.6;5.612903;11;191;null;963.382796;31.619355;24.750323;18.96129;76.290323;9;1.268817;58.467742;
1972-11-30;0;86.6;null;null;154.4;7.344444;19;237.2;null;961.74;30.853333;24.798667;20.23;83.641667;5;1.011111;58.333333;
1972-12-31;0;114.8;null;null;239.7;6.494624;15;226.6;null;961.537634;31.467742;25.183871;20.287097;79.41129;10;.870968;58.129032;
1973-01-31;0;112.1;null;null;221.8;6.430108;15;288.2;null;963.721505;32.745161;26.364516;22.048387;80.137097;5;1.010753;58.467742;
1973-02-28;0;97.2;null;null;224.8;5.821429;12;243.8;null;963.442857;33.060714;26.104286;21.457143;80.982143;5;.809524;58.125;
1973-03-31;0;103.9;null;null;220.7;5.408602;14;138.4;null;962.578495;32.183871;25.204516;20.306452;81.483871;5;.763441;58.419355;
1973-04-30;0;97.6;null;null;241.1;4.444444;9;62.2;null;964.452222;31.746667;25.077333;19.67;80.708333;3;.488889;60;
1973-05-31;0;112.9;null;null;267.6;3.107527;7;136.3;null;966.830108;28.503226;21.098065;15.322581;80.427419;5;1;59.83871;
1973-06-30;0;111.5;null;null;244.6;2.933333;6;30.8;null;966.508889;28.796667;21.052667;14.493333;77.408333;3;.488889;60;
1973-07-31;0;137.5;null;null;255.8;3.150538;3;19.4;null;968.167742;27.616129;19.223226;12.409677;75.314516;5;1.010753;60;
1973-08-31;0;198.4;null;null;238.8;3.344086;2;11.4;null;966.453763;30.616129;21.643226;13.86129;70.556452;5;.88172;37.5;
1973-09-30;27;206.3;null;null;163;4.788889;6;33.4;null;965.444444;31.243333;23.524;16.96;72.216667;12;1.422222;24.55;
1973-10-31;23;190.4;null;null;227.2;6.043011;8;158.3;null;961.923656;31.567742;24.612258;18.148387;74.846774;7;1.580645;46.451613;
1973-11-30;36;145.4;null;null;239.4;5.388889;11;111.1;null;962.334444;31.413333;24.796667;18.79;77.508333;7;1.166667;48.166667;
1973-12-31;0;106.6;null;null;177.4;8.225806;23;175.3;null;962.003226;31.025806;24.792258;19.529032;82.725806;9;1.204301;48.666667;
1974-01-31;0;83.8;null;null;187.4;7.741935;22;318.5;null;961.975269;null;null;19.216129;84.612903;5;1.107527;49.33871;
1974-02-28;0;98.7;null;null;249.5;5.380952;14;125.6;null;962.271429;null;null;19.364286;80.107143;3;.511905;49.142857;
1974-03-31;0;71.6;null;null;160.3;7.580645;18;228.3;null;961.144086;null;null;21.148387;86.653226;5;.634409;48.306452;
1974-04-30;0;77.1;null;null;190.3;6.933333;11;119.2;null;964.753333;null;null;19.637931;85.583333;5;.744444;49.2;
1974-05-31;0;112.2;null;null;269.1;2.903226;4;31.8;null;967.439785;null;null;12.486667;78.741935;3;.537634;49.193548;
1974-06-30;0;101.6;null;null;223.7;4.733333;5;52.4;null;966.857778;null;null;12.896667;79.558333;5;.922222;48.333333;
1974-07-31;0;156.9;null;null;null;1.150538;0;0;null;969.587097;null;null;10.335484;68.959677;3;.655914;47.903226;
1974-08-31;0;217.1;null;null;260.6;3.333333;3;23;null;966.380645;null;null;11.964516;65.330645;3;.591398;45.725806;
1974-09-30;0;252.6;null;null;219.9;3.5;2;56.8;null;965.124444;null;null;14.913793;67.258333;3;.9;33.95;
1974-10-31;0;167.5;null;null;203.6;6.387097;10;70.4;null;963.21828;null;null;14.619355;75.217742;5;1.064516;47.016129;
1974-11-30;0;208;null;null;283.9;3.822222;4;56.2;null;961.775556;null;null;13.98;70.441667;7;1.233333;50;
1974-12-31;0;83.7;null;null;137.6;8.408602;24;323.2;null;961.878495;null;null;16.119355;85.330645;7;.849462;48.387097;
1975-01-31;0;123.9;null;null;269.9;5.892473;12;224.2;null;962.863441;32.2;25.707407;20.52069;79.225806;7;.83871;49.032258;
1975-02-28;0;106.4;null;null;207.3;7.178571;13;70.8;null;962.22619;32.746429;26.181538;22.011538;80.392857;5;1.071429;50;
1975-03-31;0;126.6;null;null;236;5.989247;11;74;null;963.998925;32.429032;25.777241;21.068966;79.024194;5;.827957;48.096774;
1975-04-30;0;99;null;null;229.5;4.911111;5;256.8;null;963.734444;29.482759;23.262857;18.907143;79.641667;5;.788889;48.583333;
1975-05-31;32;129.3;null;null;269.9;3.010753;1;6.4;null;967.143011;27.954839;20.80129;15.522581;74.306452;5;.870968;48.709677;
1975-06-30;0;142.6;null;null;253.4;1.9;2;3.4;null;968.561111;28.793333;20.316;14.283333;73.05;7;.777778;49.5;
