Nome: POSSE
Codigo Estacao: 83332
Latitude: -14.08907
Longitude: -46.36653
Altitude: 830.35
Situacao: Operante
Data Inicial: 1975-08-03
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;DIRECAO PREDOMINANTE DO VENTO, MENSAL(° (gr));EVAPORACAO DO PICHE, MENSAL(mm);EVAPOTRANSPIRACAO POTENCIAL, BH MENSAL(mm);EVAPOTRANSPIRACAO REAL, BH MENSAL(mm);INSOLACAO TOTAL, MENSAL(h);NEBULOSIDADE, MEDIA MENSAL(décimos);NUMERO DE DIAS COM PRECIP. PLUV, MENSAL(número);PRECIPITACAO TOTAL, MENSAL(mm);PRESSAO ATMOSFERICA AO NIVEL DO MAR, MEDIA MENSAL(mB);PRESSAO ATMOSFERICA, MEDIA MENSAL(mB);TEMPERATURA MAXIMA MEDIA, MENSAL(°C);TEMPERATURA MEDIA COMPENSADA, MENSAL(°C);TEMPERATURA MINIMA MEDIA, MENSAL(°C);UMIDADE RELATIVA DO AR, MEDIA MENSAL(%);VENTO, VELOCIDADE MAXIMA MENSAL(m/s);VENTO, VELOCIDADE MEDIA MENSAL(m/s);VISIBILIDADE, MEDIA MENSAL(codigo);
1975-08-31;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
1975-09-30;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
1975-10-31;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
1975-11-30;9;null;null;null;null;5.522727;null;90.1;null;921.043182;27.943333;23.305333;19.183333;76.075;12;1.213483;60.627119;
1975-12-31;9;null;null;null;232;4.978495;null;70.9;null;null;28.66129;23.612903;19.751613;72.58871;8;1.247312;65.757576;
1976-01-31;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
1976-02-29;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
1976-03-31;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
1976-04-30;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
1976-05-31;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
1976-06-30;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
1976-07-31;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
1976-08-31;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
1976-09-30;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
1976-10-31;0;185.1;null;null;178.1;6.21978;null;118.8;null;920.217391;28.280645;23.21871;19.312903;68.5;12;1.195652;57.280702;
1976-11-30;0;94.1;null;null;113.2;8.133333;20;269.2;null;919.767778;26.786667;22.524;19.34;79.508333;5;.688889;54.416667;
1976-12-31;5;107.3;null;null;148.7;7.696629;18;192.8;null;919.594505;27.796667;23.298667;19.683333;75.591667;5;.318681;57.118644;
1977-01-31;0;131.6;null;null;142.3;7.706522;20;270.8;null;919.661957;26.767742;22.432258;19.303226;79.983871;8;1.565217;50.16129;
