Nome: CRUZEIRO DO SUL
Codigo Estacao: 82704
Latitude: -7.610736
Longitude: -72.681324
Altitude: 214.19
Situacao: Desativada
Data Inicial: 1970-01-01
Data Final: 2016-01-31
Periodicidade da Medicao: Mensal

Data Medicao;DIRECAO PREDOMINANTE DO VENTO, MENSAL(° (gr));EVAPORACAO DO PICHE, MENSAL(mm);EVAPOTRANSPIRACAO POTENCIAL, BH MENSAL(mm);EVAPOTRANSPIRACAO REAL, BH MENSAL(mm);INSOLACAO TOTAL, MENSAL(h);NEBULOSIDADE, MEDIA MENSAL(décimos);NUMERO DE DIAS COM PRECIP. PLUV, MENSAL(número);PRECIPITACAO TOTAL, MENSAL(mm);PRESSAO ATMOSFERICA AO NIVEL DO MAR, MEDIA MENSAL(mB);PRESSAO ATMOSFERICA, MEDIA MENSAL(mB);TEMPERATURA MAXIMA MEDIA, MENSAL(°C);TEMPERATURA MEDIA COMPENSADA, MENSAL(°C);TEMPERATURA MINIMA MEDIA, MENSAL(°C);UMIDADE RELATIVA DO AR, MEDIA MENSAL(%);VENTO, VELOCIDADE MAXIMA MENSAL(m/s);VENTO, VELOCIDADE MEDIA MENSAL(m/s);VISIBILIDADE, MEDIA MENSAL(codigo);
1970-01-31;null;null;null;null;null;null;null;null;null;995.276;null;null;null;null;null;null;null;
1970-02-28;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
1970-03-31;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
1970-04-30;null;null;null;null;null;6.256757;18;null;null;996.898649;31.116;25.0472;18.812;96.85;null;null;14.46;
1970-05-31;null;51.2;null;null;null;4.903226;17;284.1;null;996.809677;30.596774;24.290323;17.893548;94.129032;null;null;32.564516;
1970-06-30;null;51.6;null;null;null;4.604444;14;122.5;null;998.404444;30.963333;23.636667;17.136667;88.591667;null;null;28.2;
1970-07-31;null;67;null;null;null;4.387097;8;44;null;999.453763;30.119355;22.959355;16.193548;88.637097;null;null;25.951613;
1970-08-31;null;80;null;null;null;3.666667;7;49.5;null;997.127957;32.93871;24.405806;17.693548;87.387097;null;null;28.629032;
1970-09-30;null;76.2;null;null;null;4.555556;14;95.7;null;996.35;32.573333;24.843333;18.876667;88.458333;null;null;28.533333;
1970-10-31;null;65.9;null;null;null;5.397849;18;337.6;null;994.377419;32.748387;25.385161;19.770968;88.354839;null;null;26.209677;
1970-11-30;null;71.6;null;null;null;4.9;12;215;null;993.906667;32.083333;25.281333;19.58;88.116667;null;null;31.25;
1970-12-31;null;57.6;null;null;null;6.021505;20;338.7;null;994.078495;31.325806;25.149032;20.048387;90.346774;null;null;22.33871;
1971-01-31;null;55.6;null;null;null;5.924731;19;201.7;null;994.547312;31.048387;24.777419;19.609677;90.629032;null;null;21.274194;
1971-02-28;null;58.3;null;null;null;6.130952;21;325.4;null;994.803571;29.646429;23.968571;18.946429;92.223214;null;null;15.375;
1971-03-31;null;54.7;null;null;null;6.193548;23;180.2;null;994.741935;31.041935;24.589677;19.112903;92.274194;null;null;14.548387;
1971-04-30;null;58.6;null;null;null;5.526667;17;null;null;995.847778;31.116667;24.202667;18.636667;92.283333;null;null;16.5;
1971-05-31;null;62.8;null;null;null;5.27957;null;152;null;997.621505;30.109677;23.763871;18.306452;92.733871;null;null;22.629032;
1971-06-30;null;54.7;null;null;null;4.644444;null;105.5;null;997.971111;29.863333;23.316;17.493333;92.075;null;null;19.933333;
1971-07-31;null;76.9;null;null;null;3.989247;null;89.3;null;998.650538;31.454839;null;17.209677;90.427419;null;null;30.322581;
1971-08-31;null;82.1;null;null;null;3.784946;null;77.3;null;998.736559;31.93871;24.009032;17.654839;90.403226;null;null;31.241935;
1971-09-30;null;71.1;null;null;null;4.6;null;167.6;null;997.434444;32.05;24.758667;19.266667;90.566667;null;null;29.8;
1971-10-31;null;67.8;null;null;null;5.182796;null;107.1;null;996.905376;31.570968;24.79871;19.632258;91.532258;null;null;34.548387;
1971-11-30;null;65.4;null;null;null;5.411111;17;284.1;null;995.463333;31.803333;25.01;19.65;91.483333;null;null;33.5;
1971-12-31;null;null;null;null;null;5.089744;15;null;null;993.965385;30.626923;24.663077;18.961538;86.913462;6.7;null;37.057692;
1972-01-31;0;45.9;null;null;null;6.666667;27;218.4;null;994.8;null;null;18.787097;88.427419;6.7;1.221505;29.163934;
1972-02-29;0;49.7;null;null;null;5.724138;20;220.7;null;987.983908;30.695455;24.478182;18.455172;86.413793;4.4;.986207;30.034483;
1972-03-31;0;43.9;null;null;null;5.935484;24;442.9;null;985.844086;30.506452;24.640645;18.335484;88.556452;4;.677419;27.870968;
1972-04-30;0;48.7;null;null;null;5.688889;17;206.9;null;986.795556;30.44;24.138667;16.973333;87.825;5;.9;24.833333;
1972-05-31;0;50.2;null;null;null;4.924731;17;269.9;null;987.406452;30.735484;24.023226;15.841935;88.048387;3;.655914;27.967742;
1972-06-30;0;50;null;null;null;4.477778;null;180.3;null;988.637778;31.156667;23.850667;14.59;86.925;6;.611111;37.316667;
1972-07-31;0;56.1;null;null;null;4.311828;null;158.9;null;988.952688;30.309677;22.758065;12.56129;87.153226;3;.591398;36.774194;
1972-08-31;0;67.6;null;null;null;4.075269;null;137.6;null;987.624731;30.967742;23.317419;12.619355;85.637097;4;.709677;42.548387;
1972-09-30;0;68.5;null;null;null;4.644444;null;114.2;null;987.724444;32.186667;23.712667;12.436667;84.633333;4;.655556;37.683333;
1972-10-31;0;75.2;null;null;null;4.247312;null;173.3;null;986.603226;32.212903;24.065161;12.925806;84.895161;5;.731183;41.612903;
1972-11-30;0;53.4;null;null;null;4.955556;18;313.2;null;985.503333;31.866667;23.97;13.206667;86.75;3;.866667;39;
1972-12-31;0;49.4;null;null;null;4.569892;18;149.7;null;986.110753;31.935484;24.327097;13.093548;85.798387;5;.752688;35.790323;
1973-01-31;0;46.2;null;null;null;5.602151;25;288.4;null;989.054839;31.306452;25.688387;22.551613;88.193548;3;.602151;24.66129;
1973-02-28;0;43.7;null;null;null;5.464286;18;293.2;null;990.854762;31.514286;25.883571;22.064286;86.571429;3;.52381;31.035714;
1973-03-31;0;51.3;null;null;null;5.612903;18;338.8;null;990.946237;31.512903;25.803226;21.674194;87.709677;2;.430108;35.129032;
1973-04-30;0;39.5;null;null;null;6.1;15;284.4;null;987.243333;31.403333;25.378;20.57;90.541667;2;.233333;30.483333;
1973-05-31;0;49.5;null;null;null;5.860215;null;145.8;null;989.272043;29.751613;24.496129;19.754839;90.056452;2;.602151;37.290323;
1973-06-30;0;55;null;null;null;5.066667;null;116.7;null;987.958889;30.213333;24.604;19.47;92.233333;5;.7;40.833333;
1973-07-31;0;52;null;null;null;5.27381;null;108.1;null;988.2;29.576923;23.818462;18.482759;91.75;2;.583333;36.586207;
1973-08-31;0;48.5;null;null;null;4.576087;null;76.7;null;987.415217;30.8;24.8;19.096774;89.775;4;.5;36.129032;
1973-09-30;0;56.1;null;null;null;4.944444;null;200;null;987.706977;31.182759;25.351724;19.996667;91.689655;2;.622222;41;
1973-10-31;0;38;null;null;null;5.25;null;201;null;986.431818;30.317241;25.488276;20.49;91.586207;2;.659091;36.338983;
