Nome: PORTO NACIONAL
Codigo Estacao: 83064
Latitude: -10.71083333
Longitude: -48.40638888
Altitude: 243.28
Situacao: Operante
Data Inicial: 1970-01-01
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;DIRECAO PREDOMINANTE DO VENTO, MENSAL(° (gr));EVAPORACAO DO PICHE, MENSAL(mm);EVAPOTRANSPIRACAO POTENCIAL, BH MENSAL(mm);EVAPOTRANSPIRACAO REAL, BH MENSAL(mm);INSOLACAO TOTAL, MENSAL(h);NEBULOSIDADE, MEDIA MENSAL(décimos);NUMERO DE DIAS COM PRECIP. PLUV, MENSAL(número);PRECIPITACAO TOTAL, MENSAL(mm);PRESSAO ATMOSFERICA AO NIVEL DO MAR, MEDIA MENSAL(mB);PRESSAO ATMOSFERICA, MEDIA MENSAL(mB);TEMPERATURA MAXIMA MEDIA, MENSAL(°C);TEMPERATURA MEDIA COMPENSADA, MENSAL(°C);TEMPERATURA MINIMA MEDIA, MENSAL(°C);UMIDADE RELATIVA DO AR, MEDIA MENSAL(%);VENTO, VELOCIDADE MAXIMA MENSAL(m/s);VENTO, VELOCIDADE MEDIA MENSAL(m/s);VISIBILIDADE, MEDIA MENSAL(codigo);
1970-01-31;0;78.7;null;null;119;8.548387;22;306.6;null;984.973118;30.745161;25.215484;21.264516;85.870968;5;.549462;58.967742;
1970-02-28;0;92.3;null;null;116.1;7.940476;18;160.8;null;984.625;31.689286;25.88;21.682143;81.571429;3;1.166667;60.964286;
1970-03-31;0;97.4;null;null;187.2;7.55914;19;319.6;null;984.794624;32.080645;25.8;20.922581;80.822581;5;.956989;56.322581;
1970-04-30;0;97.1;null;null;null;7.211111;13;77;null;985.043333;32.356667;26.224667;21.556667;79.275;5;1.3;67.5;
1970-05-31;0;131.5;null;null;318.1;5.344086;0;0;null;985.577419;33.812903;26.32129;19.6;67.774194;5;.978495;70;
1970-06-30;18;241.2;null;null;327.6;3.333333;0;0;null;986.932222;34.016667;25.746;18.253333;61.708333;5;1.122222;70;
1970-07-31;0;253.6;null;null;331.4;2.83871;0;0;null;988.087097;33.816129;25.266452;17.351613;54.129032;5;1.913978;70;
1970-08-31;18;318.3;null;null;337.1;4.451613;0;0;null;985.912903;35.522581;27.250968;18.141935;40.08871;7;2.268817;43.741935;
1970-09-30;0;242.7;null;null;231.3;7.3;5;30.2;null;984.405556;35.19;27.581333;21.123333;53.95;5;1.711111;20.666667;
1970-10-31;5;108;null;null;194.9;8.150538;16;151.4;null;983.85914;33.2;26.799355;22.13871;72.290323;5;1.354839;59.064516;
1970-11-30;36;57.6;null;null;167;8.577778;14;155.3;null;983.408889;31.773333;26.086;21.896667;77.225;5;1.566667;59.833333;
1970-12-31;null;null;null;null;null;null;null;29;null;null;null;null;null;null;null;null;null;
1971-01-31;27;75.5;null;null;165.6;8.01087;13;84.9;null;983.777174;31.835484;25.714839;21.290323;78.653226;5;.945652;60.322581;
1971-02-28;5;76.9;null;null;137.4;8.452381;18;116.9;null;983.935714;31.492857;24.942143;20.525;84.4375;5;1.595238;56.142857;
1971-03-31;18;90.7;null;null;133.5;8.569892;15;149.6;null;983.967742;31.390323;25.329032;20.916129;83.024194;5;1.150538;58.590164;
1971-04-30;9;77.8;null;null;151.8;8.155556;12;105.7;null;984.861111;31;25.385714;21.333333;84.158333;5;1.222222;59.566667;
1971-05-31;36;161.5;null;null;250.8;6.193548;null;10.2;null;985.677419;null;null;20.793333;72.129032;3;.83871;67.258065;
1971-06-30;0;192.3;null;null;242.7;4.455556;null;48.8;null;986.554444;null;null;19.27;65.858333;5;1.577778;69;
1971-07-31;0;252;null;null;229.3;3.924731;null;0;null;986.9;null;null;17.290323;54.572581;5;1.625806;64.354839;
1971-08-31;18;307.5;null;null;191;4.247312;null;0;null;986.319355;null;null;18.325806;45.927419;7;1.666667;53.935484;
1971-09-30;0;260.2;null;null;143.4;7.188889;null;10.8;null;985.182222;null;null;21.593333;55.6;5;1.588889;39.8;
1971-10-31;27;122.9;null;null;97;8.967742;16;303.9;null;985.336559;31.893333;25.757333;21.203333;75.758065;5;1.483871;59.032258;
1971-11-30;5;84;null;null;85.3;9.455556;17;140.1;null;984.216667;30.493333;25.339333;21.3;81.166667;5;1.566667;59.666667;
1971-12-31;null;null;null;null;null;null;18;162.9;null;null;null;null;null;null;null;null;null;
1972-01-31;null;null;null;null;null;null;16;93.1;null;null;null;null;null;null;null;null;null;
1972-02-29;36;67.6;null;null;null;8.735632;17;143.5;null;984.502299;31.255172;25.433103;21.175862;82.112069;5;1.517241;67.241379;
1972-03-31;5;91.2;null;null;null;8.505376;19;300.9;null;984.552688;31.612903;25.752903;21.219355;79.169355;5;1.548387;67.451613;
1972-04-30;14;105.3;null;null;null;7.844444;null;148.7;null;985.444444;32.083333;25.903333;21.21;77.125;5;1.766667;67.033333;
1972-05-31;36;184.2;null;null;null;6.537634;null;3;null;985.568817;33.835484;26.988387;21.13871;66.435484;5;1.462366;69.83871;
1972-06-30;9;226.6;null;null;null;4.766667;null;1.8;null;986.824444;34.2;26.384;19.136667;59.983333;5;1.733333;70;
1972-07-31;36;249.6;null;null;null;5.043011;null;75.8;null;987.696774;34.641935;26.218065;18.912903;58.959677;9;2.11828;63.709677;
1972-08-31;18;254.7;null;null;null;6.225806;null;8.1;null;987.18172;35.522581;27.279355;20.012903;56.879032;5;1.419355;57.903226;
1972-09-30;36;264.2;null;null;null;7.877778;null;34.4;null;986.096667;36;28.448;21.963333;55.608333;5;1.668889;53.166667;
1972-10-31;0;145.4;null;null;null;8.021505;null;167.4;null;986.091398;33.606452;27.133548;22.136667;70.524194;9;1.72043;61.774194;
1972-11-30;0;101.3;null;null;null;7.977778;null;132.8;null;984.896667;32.33;26.575333;22.303333;77.908333;5;1.577778;66.833333;
1972-12-31;36;109.6;null;null;null;8.204301;18;314.3;null;985.727957;31.845161;26.254194;22.035484;79.830645;5;1.967742;62.419355;
1973-01-31;23;124;null;null;null;8.215054;15;169.3;null;986.398925;32.725806;26.672258;22.158065;78.16129;5;1.860215;60;
1973-02-28;18;74.3;null;null;null;9.595238;15;274.3;null;986.472619;31.071429;25.412857;21.778571;85.125;5;2.083333;59.285714;
1973-03-31;5;81.2;null;null;null;8.569892;19;299.8;null;985.94086;31.777419;26.058065;22.1;83.193548;5;1.451613;59.677419;
1973-04-30;18;102.5;null;null;null;7.488889;null;134.2;null;985.223333;32.273333;26.452667;21.98;80.908333;5;1.522222;62.666667;
1973-05-31;0;124.2;null;null;null;7.580645;null;117.2;null;986.27957;32.554839;26.309032;21.16129;76.903226;5;1.763441;61.612903;
1973-06-30;0;171.1;null;null;null;7.055556;null;23.4;null;985.81;34.03;26.570667;20.63;68.316667;5;2.1;62.5;
1973-07-31;0;250.7;null;null;null;7.311828;null;3.2;null;986.145161;34.254839;26.292258;19.5;61.370968;5;2.430108;61.129032;
1973-08-31;0;264.6;null;null;null;7.322581;null;18.5;null;985.219355;36.325806;27.677419;20.287097;54.201613;10;2.215054;54.677419;
1973-09-30;0;258.8;null;null;null;9.222222;null;64;null;985.461111;35.653333;28.323333;22.103333;58.825;5;2.788889;61.533333;
1973-10-31;9;117;null;null;null;9.806452;18;267.6;null;986.074194;32.058065;26.2;21.987097;77.580645;8;2.655914;53.516129;
1973-11-30;0;104.8;null;null;null;9.866667;15;122.8;null;986.835556;32.323333;26.478;22.766667;80.575;8;2.544444;53.233333;
1973-12-31;0;101.8;null;null;null;8.139785;17;239.6;null;985.76129;32.216129;25.971613;21.825806;80.814516;8;1.397849;59.516129;
1974-01-31;5;104.7;null;null;null;8.11828;18;144;null;984.417204;31.412903;24.751613;21.525;81.83871;10;2.152174;46.548387;
1974-02-28;0;71.6;null;null;null;9.27381;19;143.3;null;985.32381;31.364286;24.982143;21.596296;84.482143;10;2.178571;46.714286;
1974-03-31;0;63.9;null;null;null;8.935484;25;270.1;null;986.731183;29.967742;24.513548;21.789655;87.217742;10;2.365591;46.387097;
1974-04-30;0;75.7;null;null;null;8.011111;19;158.2;null;987.596667;31.26;25.357333;22.12069;85.058333;6;1.744444;56.083333;
1974-05-31;9;137.7;null;null;null;7.784946;null;37.2;null;988.806452;32.429032;25.704516;21.47;76.258065;6;2.225806;67.903226;
1974-06-30;9;182.9;null;null;null;4.744444;null;6.7;null;988.971111;32.98;25.068;19.413333;68.15;8;2.066667;66.9;
1974-07-31;9;270.7;null;null;null;3.172043;null;0;null;988.578495;32.664516;24.483226;17.422581;54.983871;6;2.666667;61.290323;
1974-08-31;0;265.4;null;null;null;4.150538;null;13.2;null;986.036765;34.703226;26.445806;19.548387;55.854839;6;2.225806;57.258065;
1974-09-30;5;214.7;null;null;null;5.101266;null;17;null;null;35.453846;27.639231;21.173077;54.528846;8;2.493671;51.192308;
1974-10-31;0;49.2;null;null;null;null;null;81.9;null;null;32.653333;25.892;20.94;79.616667;5;null;62;
1974-11-30;0;98.5;null;null;null;7.255556;null;235.4;null;null;31.093333;25.531333;20.683333;80.858333;6;1.711111;64.333333;
1974-12-31;0;93.9;null;null;null;6.989247;19;304.9;null;982.739706;31.016129;24.929032;20.703226;83.008065;4;1.505376;65.66129;
1975-01-31;27;76.5;null;null;182.7;8.72043;23;297;null;983.191398;30.796774;24.365806;20.003226;85.879032;6;2.010753;66.774194;
1975-02-28;0;67.6;null;null;167.1;7.940476;19;403.6;null;983.12381;30.832143;25.012857;20.585714;83.535714;5;1.47619;65.071429;
1975-03-31;0;57.3;null;null;133.6;8.043011;22;270.8;null;981.222581;30.074194;24.530323;20.603226;88.58871;4;1.344086;65.83871;
1975-04-30;0;75.1;null;null;166.8;7.633333;16;213.4;null;981.598889;30.92;25.314;21.116667;85.083333;4;1.522222;67.333333;
