Nome: BOM JESUS DA LAPA
Codigo Estacao: 83288
Latitude: -13.251097
Longitude: -43.405365
Altitude: 447.75
Situacao: Operante
Data Inicial: 1970-01-01
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;DIRECAO PREDOMINANTE DO VENTO, MENSAL(° (gr));EVAPORACAO DO PICHE, MENSAL(mm);EVAPOTRANSPIRACAO POTENCIAL, BH MENSAL(mm);EVAPOTRANSPIRACAO REAL, BH MENSAL(mm);INSOLACAO TOTAL, MENSAL(h);NEBULOSIDADE, MEDIA MENSAL(décimos);NUMERO DE DIAS COM PRECIP. PLUV, MENSAL(número);PRECIPITACAO TOTAL, MENSAL(mm);PRESSAO ATMOSFERICA AO NIVEL DO MAR, MEDIA MENSAL(mB);PRESSAO ATMOSFERICA, MEDIA MENSAL(mB);TEMPERATURA MAXIMA MEDIA, MENSAL(°C);TEMPERATURA MEDIA COMPENSADA, MENSAL(°C);TEMPERATURA MINIMA MEDIA, MENSAL(°C);UMIDADE RELATIVA DO AR, MEDIA MENSAL(%);VENTO, VELOCIDADE MAXIMA MENSAL(m/s);VENTO, VELOCIDADE MEDIA MENSAL(m/s);VISIBILIDADE, MEDIA MENSAL(codigo);
1970-01-31;0;86.3;null;null;226.4;6.268817;15;192.8;null;961.105376;30.029032;24.228387;20.267742;78.427419;4;.849462;69.354839;
1970-02-28;0;100.1;null;null;216.6;6.168675;6;133.4;null;961.716667;30.360714;24.373571;20.121429;73.616071;5;1.142857;69.285714;
1970-03-31;0;103;null;null;293.4;4;6;69.8;null;961.511828;30.903226;24.147742;18.725806;72.903226;5;.763441;69.516129;
1970-04-30;0;102.9;null;null;228.5;5.855556;8;44.8;null;961.957778;30.756667;24.040667;19.603333;73.741667;7;1.044444;69;
1970-05-31;0;141.3;null;null;285.7;3.010753;0;0;null;962.639785;31.212903;23.26129;16.967742;62.693548;9;1.592473;70;
1970-06-30;0;129.4;null;null;265;2.877778;0;0;null;964.583333;30.766667;22.43;15.426667;57.091667;7;1.744444;69.166667;
1970-07-31;18;214.5;null;null;299.3;2.870968;0;0;null;966.036559;30.216129;22.434194;15.622581;52.427419;8;2.698925;70;
1970-08-31;0;277.8;null;null;322.1;2.634409;0;0;null;964.055914;31.770968;23.529032;15.516129;43.201613;9;2.096774;70;
1970-09-30;0;239.8;null;null;289.9;3.377778;2;3.8;null;961.52;34.44;26.297333;17.876667;42.266667;7;1.912222;70;
1970-10-31;0;118.6;null;null;212.4;6.301075;10;151.4;null;960.402151;32.435484;25.689677;20.687097;65.112903;7;1.505376;69.677419;
