Nome: GLEBA CELESTE
Codigo Estacao: 83264
Latitude: -12.288562
Longitude: -55.294071
Altitude: 384
Situacao: Desativada
Data Inicial: 1972-07-05
Data Final: 2014-05-01
Periodicidade da Medicao: Mensal

Data Medicao;DIRECAO PREDOMINANTE DO VENTO, MENSAL(° (gr));EVAPORACAO DO PICHE, MENSAL(mm);EVAPOTRANSPIRACAO POTENCIAL, BH MENSAL(mm);EVAPOTRANSPIRACAO REAL, BH MENSAL(mm);INSOLACAO TOTAL, MENSAL(h);NEBULOSIDADE, MEDIA MENSAL(décimos);NUMERO DE DIAS COM PRECIP. PLUV, MENSAL(número);PRECIPITACAO TOTAL, MENSAL(mm);PRESSAO ATMOSFERICA AO NIVEL DO MAR, MEDIA MENSAL(mB);PRESSAO ATMOSFERICA, MEDIA MENSAL(mB);TEMPERATURA MAXIMA MEDIA, MENSAL(°C);TEMPERATURA MEDIA COMPENSADA, MENSAL(°C);TEMPERATURA MINIMA MEDIA, MENSAL(°C);UMIDADE RELATIVA DO AR, MEDIA MENSAL(%);VENTO, VELOCIDADE MAXIMA MENSAL(m/s);VENTO, VELOCIDADE MEDIA MENSAL(m/s);VISIBILIDADE, MEDIA MENSAL(codigo);
1972-07-31;0;98.5;null;null;null;2.617647;null;0;null;969.164706;32.056522;22.694783;15.308696;80.673913;6;.608696;10;
1972-08-31;9;133.7;null;null;261.6;3.989247;3;6.8;null;967.878495;32.309677;23.449032;16.332258;81.209677;5;.634409;10;
1972-09-30;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
1972-10-31;0;101.4;null;null;198.8;6.315217;15;296.3;null;966.491304;33.283871;25.190968;19.564516;83.008065;5;2.402174;10;
1972-11-30;0;74.8;null;null;152.6;5.755556;18;308.6;null;965.925556;32.306667;25.140667;20.27;87.808333;6;2.566667;10;
1972-12-31;14;74.5;null;null;154.8;8;26;462.3;null;965.395699;31.096774;24.748387;20.167742;89.395161;8;2.709677;10;
1973-01-31;18;86.7;null;null;196.7;6.086022;20;241.1;null;967.260215;32.274194;25.199355;20.019355;86.395161;5;2.473118;10;
1973-02-28;14;57.7;null;null;106.5;7.738095;25;375.4;null;966.854762;30.507143;24.613571;20.325;91.035714;7;2.578313;10;
1973-03-31;0;63.1;null;null;146.7;8.387097;23;332.3;null;966.166667;31.287097;24.903226;20.232258;91.741935;5;2.215054;10;
1973-04-30;14;77.5;null;null;196.2;6.966667;17;84.8;null;966.645556;31.84;24.762;18.856667;88.133333;5;2.3;9.833333;
1973-05-31;23;95.2;null;null;220.6;5.473118;13;84.7;null;968.223656;31.090323;23.581935;17.483871;85.298387;5;1.892473;9.870968;
1973-06-30;0;110.5;null;null;249.2;4.2;3;87.1;null;967.943333;31.87;23.496;15.953333;83.033333;5;1.788889;10;
1973-07-31;0;136;null;null;285.1;3.709677;0;0;null;969.236559;31.293548;21.799355;13.174194;78.104839;5;1.827957;10;
1973-08-31;0;130.6;null;null;247.5;4.623656;0;0;null;967.893548;33.390323;23.48129;14.454839;77.572581;5;1.913978;10;
1973-09-30;23;132.2;null;null;207.8;5.588889;2;7.1;null;967.581111;33.636667;25.025333;18.943333;77.275;5;2.1;10;
1973-10-31;23;77.7;null;null;135.4;7.924731;16;131;null;965.23871;31.287097;24.674194;20.329032;86.629032;7;2.258065;10;
1973-11-30;0;68;null;null;125.9;8.666667;23;348.6;null;965.811111;31.736667;24.716667;20.233333;88.583333;5;1.944444;10;
