Nome: GOIANIA
Codigo Estacao: 83423
Latitude: -16.67305554
Longitude: -49.26388888
Altitude: 748.53
Situacao: Operante
Data Inicial: 1970-01-01
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;DIRECAO PREDOMINANTE DO VENTO, MENSAL(° (gr));EVAPORACAO DO PICHE, MENSAL(mm);EVAPOTRANSPIRACAO POTENCIAL, BH MENSAL(mm);EVAPOTRANSPIRACAO REAL, BH MENSAL(mm);INSOLACAO TOTAL, MENSAL(h);NEBULOSIDADE, MEDIA MENSAL(décimos);NUMERO DE DIAS COM PRECIP. PLUV, MENSAL(número);PRECIPITACAO TOTAL, MENSAL(mm);PRESSAO ATMOSFERICA AO NIVEL DO MAR, MEDIA MENSAL(mB);PRESSAO ATMOSFERICA, MEDIA MENSAL(mB);TEMPERATURA MAXIMA MEDIA, MENSAL(°C);TEMPERATURA MEDIA COMPENSADA, MENSAL(°C);TEMPERATURA MINIMA MEDIA, MENSAL(°C);UMIDADE RELATIVA DO AR, MEDIA MENSAL(%);VENTO, VELOCIDADE MAXIMA MENSAL(m/s);VENTO, VELOCIDADE MEDIA MENSAL(m/s);VISIBILIDADE, MEDIA MENSAL(codigo);
1970-01-31;0;97.4;null;null;181.8;7.602151;20;280.6;null;927.980645;29.058065;23.798065;20.222581;78.040323;9.3;1.909677;66.758065;
1970-02-28;23;88.6;null;null;118.7;7.72619;17;234.9;null;929.083333;28.157143;23.156429;19.6;77.642857;8.8;1.392857;62.945455;
1970-03-31;0;126;null;null;212.1;6;21;238.9;null;929.43871;29.832258;23.885806;18.922581;72.120968;9.3;1.437634;67.322581;
1970-04-30;0;117.8;null;null;210.1;5.255556;11;128.2;null;929.762222;29.386667;23.156;18.426667;72.558333;5.7;1.245556;66.75;
1970-05-31;0;169.3;null;null;259.6;4.236559;1;14.4;null;930.966667;29.332258;22.175484;15.525806;62.758065;8.2;1.11828;66.370968;
1970-06-30;9;164.2;null;null;252.2;3.888889;2;1.8;null;932.172222;29.233333;21.92;15.356667;61.3;6.2;1.173333;66.35;
1970-07-31;14;225.5;null;null;287.5;4.172043;0;0;null;933.622581;28.290323;21.345161;14.835484;53.322581;9.8;1.744086;68.225806;
1970-08-31;0;271.8;null;null;301.4;3.236559;1;1.8;null;931.508602;30.083871;22.490968;15.029032;45.241935;9.3;2.049462;56.451613;
1970-09-30;18;174.8;null;null;182.9;6.055556;11;62.3;null;929.464444;30.523333;23.908;18.64;59.875;5.1;1.538889;51.75;
1970-10-31;0;138.2;null;null;176.5;6.505376;15;218;null;927.915054;30.035484;24.100645;19.454839;70.016129;5.1;1.387097;68.790323;
1970-11-30;0;127.5;null;null;212.1;6.077778;20;335.6;null;926.531111;29.593333;23.961333;19.25;71.6;6.2;1.444444;69.666667;
1970-12-31;0;157.6;null;null;257.8;5.935484;14;96.9;null;927.416129;30.790323;24.447742;19.767742;69.25;5.7;1.217204;69.83871;
1971-01-31;0;161.6;null;null;232.6;5.580645;14;139.5;null;927.810753;30.967742;24.439355;19.374194;69.072581;6.2;1.453763;69.677419;
1971-02-28;0;128.8;null;null;184.6;6.464286;17;261.2;null;928.172619;29.985714;23.687857;19.064286;70.633929;7.7;1.579762;68.392857;
1971-03-31;0;126.3;null;null;208.1;6.150538;22;266.5;null;928.309677;30.103226;23.745161;19.235484;72.645161;6.7;1.168817;69.516129;
1971-04-30;0;126.1;null;null;248.8;4.411111;13;96.6;null;929.137778;29.74;23.187333;18.06;70.875;6.6;1.544444;69.666667;
1971-05-31;0;157.3;null;null;249;4.172043;null;39.3;null;931.251613;28.864516;21.84;15.8;64.241935;4.6;.949462;67.377049;
1971-06-30;0;164.2;null;null;240.6;4.477778;null;11.2;null;931.707778;28.42;21.090667;14.2;62.266667;4.6;.948889;68.833333;
1971-07-31;0;200;null;null;260.7;3.860215;null;10.6;null;932.068817;28.722581;20.60129;13.43871;53.379032;5.1;1.298925;60.322581;
1971-08-31;18;265.9;null;null;299.6;1.709677;null;0;null;931.602151;30.270968;22.314194;14.209677;43.233871;7.7;1.596774;60.645161;
1971-09-30;0;195.8;null;null;216.4;4.055556;null;64.3;null;930.07;30.286667;23.190667;17.51;57.291667;8.2;1.354444;51.833333;
1971-10-31;0;121.1;null;null;169.4;7.032258;16;243.8;null;929.580645;28.154839;22.758065;18.883871;71.072581;6.2;1.821505;69.193548;
1971-11-30;0;94.6;null;null;157.1;7.033333;16;294.2;null;927.713333;27.666667;22.832667;19.156667;75.008333;4.1;1.356667;66.016949;
1971-12-31;0;94.5;null;null;150.5;7.387097;22;330.7;null;927.564516;28.545161;23.260645;19.551613;76.330645;6.2;1.803226;65.322581;
1972-01-31;0;131.1;null;null;211.7;6.419355;null;228.7;null;927.895699;29.551613;23.363871;18.851613;70.177419;6.2;1.633333;69.677419;
1972-02-29;null;87.8;null;null;143.7;7.344828;null;262.3;null;928.341379;28.6;23.084138;19.313793;76.905172;null;1.602299;68.706897;
1972-03-31;null;108.7;null;null;203.7;6.354839;null;167;null;928.380645;29.974194;23.864516;19.264516;71.266129;null;1.609677;69.83871;
1972-04-30;null;116.4;null;null;247;4.811111;null;111.8;null;929.557778;28.803333;22.436667;17.413333;69.291667;null;1.3;69.5;
1972-05-31;null;143.2;null;null;248.4;3.849462;null;41.2;null;930.52043;28.870968;21.906452;15.487097;62.967742;null;.955914;67.741935;
1972-06-30;null;162.7;null;null;287;3.033333;null;0;null;931.791111;29.213333;20.981333;13.403333;56.116667;null;.741111;56.166667;
1972-07-31;null;183.7;null;null;258;3.849462;null;11;null;931.5;28.877419;21.523226;15.112903;55.322581;null;1.329032;66.919355;
1972-08-31;null;199;null;null;287.7;2.892473;null;48.1;null;929.844086;30.958065;22.828387;15.458065;50.612903;null;1.380645;58.064516;
1972-09-30;null;214;null;null;206.2;4.966667;null;33;null;930.172222;31.203333;24.488667;18.893333;54.958333;null;1.824444;63.583333;
1972-10-31;null;152.2;null;null;215.3;6.27957;null;147.7;null;928.832258;31.090323;24.755484;19.774194;65.258065;null;1.655914;69.516129;
1972-11-30;null;83.4;null;null;139.2;7.811111;null;309.7;null;927.545556;29.576667;24.032;20.383333;77.216667;null;1.663333;68.583333;
1972-12-31;null;105;null;null;176.3;7.182796;null;361.2;null;927.416129;29.858065;24.058065;20.03871;75.322581;null;1.647312;68.870968;
1973-01-31;32;119.4;null;null;229.1;6.139785;21;310;null;929.527957;31.045161;24.930323;20.519355;71.459677;5.1;1.283871;68.870968;
1973-02-28;36;92.3;null;null;182.6;6.809524;17;198;null;928.983333;30.785714;24.470714;20.267857;73.883929;5.7;1.008333;68.303571;
1973-03-31;5;86.3;null;null;155.1;7.11828;21;216.6;null;928.408602;29.76129;24.229032;20.519355;79.403226;7.7;1.325806;67.177419;
1973-04-30;0;108.8;null;null;236.8;5.022222;null;154.9;null;929.433333;30.666667;24.391333;19.23;70.375;4.6;.541111;69.5;
1973-05-31;0;122.8;null;null;249.2;4.11828;null;43.6;null;930.870968;29.174194;22.203226;16.203226;65.532258;4.1;.663441;66.290323;
1973-06-30;0;136.5;null;null;255;4.533333;null;11.3;null;930.885556;30.143333;22.375333;15.996667;60.866667;7.7;.868889;56.916667;
1973-07-31;9;176.5;null;null;271.5;2.892473;null;0;null;931.997849;29.248387;20.947097;13.448387;51.693548;7.2;.78172;54.677419;
1973-08-31;18;220.1;null;null;277.9;1.924731;null;0;null;930.441935;32.470968;23.490323;14.812903;42.322581;5.7;.834409;44.516129;
1973-09-30;0;215.2;null;null;185.1;3.122222;null;8.4;null;929.8;32.563333;25.419333;19.44;47.9;6.2;1.165556;45.333333;
1973-10-31;5;110.3;null;null;148.6;6.946237;19;229.7;null;927.434409;29.570968;23.744516;19.593548;71.983871;4.1;.936559;65.483871;
1973-11-30;0;86.9;null;null;152;6.888889;20;252.1;null;927.75;29.646667;23.990667;20.123333;76.241667;7.2;.732222;66.333333;
1973-12-31;0;107.7;null;null;200.4;6.021505;23;248.5;null;927.956989;29.648387;23.95871;19.980645;73.822581;5.1;.901075;69.032258;
1974-01-31;0;98.2;null;null;193;6.301075;22;127.5;null;927.755914;29.341935;23.764516;19.606452;74.5;5.7;.969892;69.516129;
1974-02-28;0;106.4;null;null;207.9;5.238095;null;141;null;927.65;30.967857;24.257143;19.060714;69.330357;4.1;.639286;68.035714;
1974-03-31;18;71.3;null;null;103.6;8.086022;29;325.8;null;927.147312;27.822581;22.816774;20.029032;82.653226;3.1;.696774;69.677419;
1974-04-30;0;92.2;null;null;175.8;6.644444;18;225.8;null;929.276667;29.143333;23.176667;19.136667;77.308333;4.1;.635556;66.833333;
1974-05-31;0;128.6;null;null;240.5;4.430108;null;48.2;null;931.384946;28.409677;21.959355;16.670968;67.032258;3.6;.754839;67.758065;
1974-06-30;0;151.5;null;null;268.2;3.155556;null;1.2;null;931.236667;29.046667;20.858;13.806667;60.308333;3.1;.448889;49.033333;
